MiB Mem : 128530.7 total,   4416.7 free,  13983.7 used, 110130.3 buff/cache
MiB Mem : 128530.7 total,   3644.2 free,  14677.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3644.2 free,  14677.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3644.2 free,  14677.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3655.2 free,  14666.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3655.2 free,  14666.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3655.2 free,  14666.9 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3670.9 free,  14651.2 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3670.9 free,  14651.2 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3670.9 free,  14651.2 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3645.7 free,  14676.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3645.7 free,  14676.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3645.7 free,  14676.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3652.5 free,  14669.6 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3652.5 free,  14669.6 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3652.5 free,  14669.6 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3643.7 free,  14678.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3643.7 free,  14678.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3643.7 free,  14678.4 used, 110208.6 buff/cache
MiB Mem : 128530.7 total,   3624.8 free,  14697.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3624.8 free,  14697.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3624.8 free,  14697.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.2 free,  14691.8 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.2 free,  14691.8 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.2 free,  14691.8 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3631.7 free,  14690.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3631.7 free,  14690.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3631.7 free,  14690.3 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3621.0 free,  14701.0 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3621.0 free,  14701.0 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3621.0 free,  14701.0 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3622.4 free,  14699.6 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3622.4 free,  14699.6 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3622.4 free,  14699.6 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3617.6 free,  14704.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3617.6 free,  14704.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3617.6 free,  14704.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.5 free,  14691.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.5 free,  14691.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3630.5 free,  14691.4 used, 110208.7 buff/cache
MiB Mem : 128530.7 total,   3617.2 free,  14704.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3617.2 free,  14704.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3617.2 free,  14704.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3616.4 free,  14705.6 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3616.4 free,  14705.6 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3616.4 free,  14705.6 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3625.7 free,  14696.2 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3625.7 free,  14696.2 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3625.7 free,  14696.2 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3600.5 free,  14721.5 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3600.5 free,  14721.5 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3600.5 free,  14721.5 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3617.5 free,  14704.4 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3617.5 free,  14704.4 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3617.5 free,  14704.4 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14702.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14702.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14702.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3599.7 free,  14722.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3599.7 free,  14722.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3599.7 free,  14722.3 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3602.9 free,  14719.0 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3602.9 free,  14719.0 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3602.9 free,  14719.0 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3611.1 free,  14710.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3611.1 free,  14710.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3611.1 free,  14710.8 used, 110208.8 buff/cache
MiB Mem : 128530.7 total,   3621.8 free,  14699.7 used, 110209.3 buff/cache
MiB Mem : 128530.7 total,   3621.8 free,  14699.7 used, 110209.3 buff/cache
MiB Mem : 128530.7 total,   3621.8 free,  14699.7 used, 110209.3 buff/cache
MiB Mem : 128530.7 total,   3596.1 free,  14725.3 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3596.1 free,  14725.3 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3596.1 free,  14725.3 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3596.0 free,  14725.4 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3596.0 free,  14725.4 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3596.0 free,  14725.4 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3602.3 free,  14719.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3602.3 free,  14719.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3602.3 free,  14719.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3571.8 free,  14749.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3571.8 free,  14749.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3571.8 free,  14749.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3580.4 free,  14740.9 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3580.4 free,  14740.9 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3580.4 free,  14740.9 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3590.2 free,  14731.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3590.2 free,  14731.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3590.2 free,  14731.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3579.2 free,  14742.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3579.2 free,  14742.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3579.2 free,  14742.1 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3586.7 free,  14734.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3586.7 free,  14734.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3586.7 free,  14734.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3582.7 free,  14738.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3582.7 free,  14738.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3582.7 free,  14738.6 used, 110209.4 buff/cache
MiB Mem : 128530.7 total,   3580.3 free,  14741.0 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3580.3 free,  14741.0 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3580.3 free,  14741.0 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3587.9 free,  14733.4 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3587.9 free,  14733.4 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3587.9 free,  14733.4 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3586.4 free,  14734.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3586.4 free,  14734.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3586.4 free,  14734.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3596.5 free,  14724.7 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3596.5 free,  14724.7 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3596.5 free,  14724.7 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3553.3 free,  14767.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3553.3 free,  14767.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3553.3 free,  14767.9 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3555.9 free,  14765.3 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3555.9 free,  14765.3 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3555.9 free,  14765.3 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3566.3 free,  14754.8 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3566.3 free,  14754.8 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3566.3 free,  14754.8 used, 110209.5 buff/cache
MiB Mem : 128530.7 total,   3553.2 free,  14767.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3553.2 free,  14767.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3553.2 free,  14767.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3565.2 free,  14756.0 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3565.2 free,  14756.0 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3565.2 free,  14756.0 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3564.3 free,  14756.8 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3564.3 free,  14756.8 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3564.3 free,  14756.8 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3550.4 free,  14770.7 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3550.4 free,  14770.7 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3550.4 free,  14770.7 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3545.6 free,  14775.5 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3545.6 free,  14775.5 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3560.2 free,  14760.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3560.2 free,  14760.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3560.2 free,  14760.9 used, 110209.6 buff/cache
MiB Mem : 128530.7 total,   3570.8 free,  14750.3 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3570.8 free,  14750.3 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3570.8 free,  14750.3 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3539.4 free,  14781.6 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3539.4 free,  14781.6 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3539.4 free,  14781.6 used, 110209.7 buff/cache
MiB Mem : 128530.7 total,   3547.3 free,  14773.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3547.3 free,  14773.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3547.3 free,  14773.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3561.9 free,  14758.7 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3561.9 free,  14758.7 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3561.9 free,  14758.7 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3535.7 free,  14784.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3535.7 free,  14784.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3535.7 free,  14784.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3540.4 free,  14780.1 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3540.4 free,  14780.1 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3540.4 free,  14780.1 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3539.7 free,  14780.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3539.7 free,  14780.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3539.7 free,  14780.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3526.0 free,  14794.5 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3526.0 free,  14794.5 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3526.0 free,  14794.5 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14788.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14788.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14788.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3536.2 free,  14784.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3536.2 free,  14784.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3536.2 free,  14784.3 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3551.7 free,  14768.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3551.7 free,  14768.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3551.7 free,  14768.8 used, 110210.2 buff/cache
MiB Mem : 128530.7 total,   3525.8 free,  14794.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3525.8 free,  14794.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3525.8 free,  14794.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3533.0 free,  14787.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3533.0 free,  14787.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3533.0 free,  14787.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3548.8 free,  14771.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3548.8 free,  14771.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3548.8 free,  14771.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3524.0 free,  14796.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3524.0 free,  14796.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3524.0 free,  14796.4 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3544.8 free,  14775.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3544.8 free,  14775.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3544.8 free,  14775.6 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3542.7 free,  14777.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3542.7 free,  14777.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3542.7 free,  14777.7 used, 110210.3 buff/cache
MiB Mem : 128530.7 total,   3527.7 free,  14792.7 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3527.7 free,  14792.7 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3517.9 free,  14802.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3517.9 free,  14802.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3517.9 free,  14802.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3527.8 free,  14792.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3527.8 free,  14792.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3527.8 free,  14792.5 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3536.5 free,  14783.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3536.5 free,  14783.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3536.5 free,  14783.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3510.9 free,  14809.4 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3510.9 free,  14809.4 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3510.9 free,  14809.4 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3516.0 free,  14804.3 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3516.0 free,  14804.3 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3516.0 free,  14804.3 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3518.4 free,  14801.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3518.4 free,  14801.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3518.4 free,  14801.9 used, 110210.4 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14827.6 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14827.6 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3492.6 free,  14827.6 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14816.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14816.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14816.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3501.1 free,  14819.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3501.1 free,  14819.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3501.1 free,  14819.1 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3489.6 free,  14830.7 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3489.6 free,  14830.7 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3489.6 free,  14830.7 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14832.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14832.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3488.0 free,  14832.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3507.1 free,  14813.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3507.1 free,  14813.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3507.1 free,  14813.2 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3522.3 free,  14797.9 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3522.3 free,  14797.9 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3522.3 free,  14797.9 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14815.9 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14815.9 used, 110210.5 buff/cache
MiB Mem : 128530.7 total,   3504.2 free,  14815.9 used, 110210.5 buff/cache
