total;free;used;buff/cache;used_percent
128530,7;2030,2;14535,6;111964,9;11,30904912
128530,7;2030,2;14535,6;111964,9;11,30904912
128530,7;2049,2;14516,6;111964,9;11,29426666
128530,7;2049,2;14516,6;111964,9;11,29426666
128530,7;2049,2;14516,6;111964,9;11,29426666
128530,7;2019,9;14545,9;111965;11,31698497
128530,7;2019,9;14545,9;111965;11,31698497
128530,7;2018,4;14547,3;111965;11,31815201
128530,7;2018,4;14547,3;111965;11,31815201
128530,7;2018,4;14547,3;111965;11,31815201
128530,7;2023,1;14542,7;111965;11,31449529
128530,7;2023,1;14542,7;111965;11,31449529
128530,7;2023,1;14542,7;111965;11,31449529
128530,7;2012,9;14552,8;111965;11,32243114
128530,7;2012,9;14552,8;111965;11,32243114
128530,7;2012,9;14552,8;111965;11,32243114
128530,7;2009,2;14556,5;111965;11,32530983
128530,7;2009,2;14556,5;111965;11,32530983
128530,7;2009,2;14556,5;111965;11,32530983
128530,7;2016,5;14549,2;111965;11,31963025
128530,7;2016,5;14549,2;111965;11,31963025
128530,7;2016,5;14549,2;111965;11,31963025
128530,7;2026,3;14539,4;111965;11,31200561
128530,7;2026,3;14539,4;111965;11,31200561
128530,7;2026,3;14539,4;111965;11,31200561
128530,7;2007,9;14557,8;111965;11,32632126
128530,7;2007,9;14557,8;111965;11,32632126
128530,7;2007,9;14557,8;111965;11,32632126
128530,7;2021,9;14543,8;111965;11,31542892
128530,7;2021,9;14543,8;111965;11,31542892
128530,7;2021,9;14543,8;111965;11,31542892
128530,7;2027,3;14538,4;111965;11,31122759
128530,7;2027,3;14538,4;111965;11,31122759
128530,7;2027,3;14538,4;111965;11,31122759
128530,7;2005,5;14560,2;111965,1;11,32811072
128530,7;2005,5;14560,2;111965,1;11,32811072
128530,7;2005,5;14560,2;111965,1;11,32811072
128530,7;2022,4;14543,2;111965,1;11,31496211
128530,7;2022,4;14543,2;111965,1;11,31496211
128530,7;2022,4;14543,2;111965,1;11,31496211
128530,7;2020,3;14545,1;111965,3;11,31644035
128530,7;2020,3;14545,1;111965,3;11,31644035
128530,7;2020,3;14545,1;111965,3;11,31644035
128530,7;2005,2;14560,2;111965,4;11,32811072
128530,7;2005,2;14560,2;111965,4;11,32811072
128530,7;2005,2;14560,2;111965,4;11,32811072
128530,7;2006,8;14558,6;111965,4;11,32686588
128530,7;2006,8;14558,6;111965,4;11,32686588
128530,7;2006,8;14558,6;111965,4;11,32686588
128530,7;2010,3;14555;111965,4;11,32414279
128530,7;2010,3;14555;111965,4;11,32414279
128530,7;2010,3;14555;111965,4;11,32414279
128530,7;2017,4;14547,9;111965,4;11,31861882
128530,7;2017,4;14547,9;111965,4;11,31861882
128530,7;2017,4;14547,9;111965,4;11,31861882
128530,7;1994,9;14570,4;111965,4;11,33612437
128530,7;1994,9;14570,4;111965,4;11,33612437
128530,7;1994,9;14570,4;111965,4;11,33612437
128530,7;2005,5;14559,8;111965,4;11,32787731
128530,7;2005,5;14559,8;111965,4;11,32787731
128530,7;2005,5;14559,8;111965,4;11,32787731
128530,7;2018,8;14546,5;111965,4;11,31752959
128530,7;2018,8;14546,5;111965,4;11,31752959
128530,7;2018,8;14546,5;111965,4;11,31752959
128530,7;1988,8;14576,5;111965,5;11,34079251
128530,7;1988,8;14576,5;111965,5;11,34079251
128530,7;1988,8;14576,5;111965,5;11,34079251
128530,7;2003,6;14561,6;111965,5;11,32927775
128530,7;2003,6;14561,6;111965,5;11,32927775
128530,7;2003,6;14561,6;111965,5;11,32927775
128530,7;2008,4;14556,9;111965,5;11,32554324
128530,7;2008,4;14556,9;111965,5;11,32554324
128530,7;2008,4;14556,9;111965,5;11,32554324
128530,7;1991,9;14573,3;111965,5;11,33838064
128530,7;1991,9;14573,3;111965,5;11,33838064
128530,7;1991,9;14573,3;111965,5;11,33838064
128530,7;1998,7;14566,6;111965,5;11,33309007
128530,7;1998,7;14566,6;111965,5;11,33309007
128530,7;1998,7;14566,6;111965,5;11,33309007
128530,7;2008,5;14556,7;111965,5;11,32546543
128530,7;2008,5;14556,7;111965,5;11,32546543
128530,7;2008,5;14556,7;111965,5;11,32546543
128530,7;1993,4;14571,8;111965,5;11,3372136
128530,7;1993,4;14571,8;111965,5;11,3372136
128530,7;1993,4;14571,8;111965,5;11,3372136
128530,7;2002,5;14562,6;111965,5;11,33013358
128530,7;2002,5;14562,6;111965,5;11,33013358
128530,7;2002,5;14562,6;111965,5;11,33013358
128530,7;2004,2;14561;111965,6;11,32873314
128530,7;2004,2;14561;111965,6;11,32873314
128530,7;2004,2;14561;111965,6;11,32873314
128530,7;2017,1;14548;111965,6;11,31869662
128530,7;2017,1;14548;111965,6;11,31869662
128530,7;2017,1;14548;111965,6;11,31869662
128530,7;1981,1;14584,1;111965,5;11,3467833
128530,7;1981,1;14584,1;111965,5;11,3467833
128530,7;1981,1;14584,1;111965,5;11,3467833
128530,7;1972,4;14592,8;111965,5;11,35355211
128530,7;1972,4;14592,8;111965,5;11,35355211
128530,7;1972,4;14592,8;111965,5;11,35355211
128530,7;1984,4;14580,8;111965,5;11,34421582
128530,7;1984,4;14580,8;111965,5;11,34421582
128530,7;1984,4;14580,8;111965,5;11,34421582
128530,7;1962,4;14602,8;111965,5;11,36133235
128530,7;1962,4;14602,8;111965,5;11,36133235
128530,7;1962,4;14602,8;111965,5;11,36133235
128530,7;1958,5;14606,7;111965,6;11,36428884
128530,7;1958,5;14606,7;111965,6;11,36428884
128530,7;1958,5;14606,7;111965,6;11,36428884
128530,7;1969,8;14595,3;111965,6;11,35549717
128530,7;1969,8;14595,3;111965,6;11,35549717
128530,7;1969,8;14595,3;111965,6;11,35549717
128530,7;1959,1;14606;111965,6;11,36382203
128530,7;1959,1;14606;111965,6;11,36382203
128530,7;1959,1;14606;111965,6;11,36382203
128530,7;1949,7;14615,5;111965,6;11,37113546
128530,7;1949,7;14615,5;111965,6;11,37113546
128530,7;1949,7;14615,5;111965,6;11,37113546
128530,7;1962,1;14603,1;111965,6;11,36148796
128530,7;1962,1;14603,1;111965,6;11,36148796
128530,7;1962,1;14603,1;111965,6;11,36148796
128530,7;1956,2;14608,9;111965,6;11,3660783
128530,7;1956,2;14608,9;111965,6;11,3660783
128530,7;1956,2;14608,9;111965,6;11,3660783
128530,7;1955,4;14609,7;111965,6;11,36670072
128530,7;1955,4;14609,7;111965,6;11,36670072
128530,7;1955,4;14609,7;111965,6;11,36670072
128530,7;1952,1;14613;111965,6;11,3692682
128530,7;1952,1;14613;111965,6;11,3692682
128530,7;1952,1;14613;111965,6;11,3692682
128530,7;1958,6;14606,4;111965,7;11,36413324
128530,7;1958,6;14606,4;111965,7;11,36413324
128530,7;1958,6;14606,4;111965,7;11,36413324
128530,7;1936,1;14628,9;111965,7;11,38163878
128530,7;1936,1;14628,9;111965,7;11,38163878
128530,7;1936,1;14628,9;111965,7;11,38163878
128530,7;1936,4;14628,6;111965,7;11,38140538
128530,7;1936,4;14628,6;111965,7;11,38140538
128530,7;1936,4;14628,6;111965,7;11,38140538
128530,7;1956;14609,1;111965,7;11,3661561
128530,7;1956;14609,1;111965,7;11,3661561
128530,7;1956;14609,1;111965,7;11,3661561
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1936,2;14628,8;111965,7;11,38156098
128530,7;1942,9;14621,6;111966,2;11,37595921
128530,7;1942,9;14621,6;111966,2;11,37595921
128530,7;1942,9;14621,6;111966,2;11,37595921
128530,7;1935,6;14628,9;111966,2;11,38163878
128530,7;1935,6;14628,9;111966,2;11,38163878
128530,7;1935,6;14628,9;111966,2;11,38163878
128530,7;1930,2;14634,3;111966,3;11,38576231
128530,7;1930,2;14634,3;111966,3;11,38576231
128530,7;1930,2;14634,3;111966,3;11,38576231
128530,7;1938,6;14625,8;111966,3;11,37922691
128530,7;1938,6;14625,8;111966,3;11,37922691
128530,7;1938,6;14625,8;111966,3;11,37922691
128530,7;1942,2;14622,2;111966,3;11,37642602
128530,7;1942,2;14622,2;111966,3;11,37642602
128530,7;1942,2;14622,2;111966,3;11,37642602
128530,7;1930,3;14634,1;111966,3;11,38568451
128530,7;1930,3;14634,1;111966,3;11,38568451
128530,7;1930,3;14634,1;111966,3;11,38568451
128530,7;1931,8;14632,6;111966,3;11,38451747
128530,7;1931,8;14632,6;111966,3;11,38451747
128530,7;1931,8;14632,6;111966,3;11,38451747
128530,7;1946,8;14617,6;111966,3;11,37284711
128530,7;1946,8;14617,6;111966,3;11,37284711
128530,7;1918,5;14645,9;111966,4;11,39478739
128530,7;1918,5;14645,9;111966,4;11,39478739
128530,7;1918,5;14645,9;111966,4;11,39478739
128530,7;1917,7;14646,6;111966,4;11,39540981
128530,7;1917,7;14646,6;111966,4;11,39540981
128530,7;1917,7;14646,6;111966,4;11,39540981
128530,7;1933,7;14630,6;111966,4;11,38296142
128530,7;1933,7;14630,6;111966,4;11,38296142
128530,7;1933,7;14630,6;111966,4;11,38296142
128530,7;1917,3;14647;111966,4;11,39572102
128530,7;1917,3;14647;111966,4;11,39572102
128530,7;1917,3;14647;111966,4;11,39572102
128530,7;1920,1;14644,2;111966,4;11,39354255
128530,7;1920,1;14644,2;111966,4;11,39354255
128530,7;1920,1;14644,2;111966,4;11,39354255
128530,7;1916,4;14647,9;111966,4;11,39642124
128530,7;1916,4;14647,9;111966,4;11,39642124
128530,7;1916,4;14647,9;111966,4;11,39642124
128530,7;1923,8;14640,4;111966,5;11,39058606
128530,7;1923,8;14640,4;111966,5;11,39058606
128530,7;1923,8;14640,4;111966,5;11,39058606
128530,7;1915;14649,4;111966,3;11,39758828
128530,7;1915;14649,4;111966,3;11,39758828
128530,7;1915;14649,4;111966,3;11,39758828
128530,7;1916,8;14647,4;111966,5;11,39603223
128530,7;1916,8;14647,4;111966,5;11,39603223
128530,7;1916,8;14647,4;111966,5;11,39603223
128530,7;1921,9;14642,4;111966,5;11,39206431
128530,7;1921,9;14642,4;111966,5;11,39206431
128530,7;1921,9;14642,4;111966,5;11,39206431
128530,7;1904,2;14660;111966,5;11,40583534
128530,7;1904,2;14660;111966,5;11,40583534
128530,7;1904,2;14660;111966,5;11,40583534
128530,7;1923,3;14640,9;111966,5;11,39097507
128530,7;1923,3;14640,9;111966,5;11,39097507
128530,7;1923,3;14640,9;111966,5;11,39097507
128530,7;1929,6;14634,6;111966,5;11,38607352
128530,7;1929,6;14634,6;111966,5;11,38607352
128530,7;1929,6;14634,6;111966,5;11,38607352
128530,7;1906,6;14657,6;111966,5;11,40396808
128530,7;1906,6;14657,6;111966,5;11,40396808
128530,7;1906,6;14657,6;111966,5;11,40396808
128530,7;1907,7;14656,4;111966,6;11,40303445
128530,7;1907,7;14656,4;111966,6;11,40303445
128530,7;1907,7;14656,4;111966,6;11,40303445
128530,7;1921,6;14642,5;111966,6;11,39221991
128530,7;1921,6;14642,5;111966,6;11,39221991
128530,7;1921,6;14642,5;111966,6;11,39221991
128530,7;1926;14638,1;111966,6;11,38879661
128530,7;1926;14638,1;111966,6;11,38879661
128530,7;1926;14638,1;111966,6;11,38879661
128530,7;1909,6;14654,5;111966,6;11,4015562
128530,7;1909,6;14654,5;111966,6;11,4015562
128530,7;1909,6;14654,5;111966,6;11,4015562
128530,7;1909,5;14654,6;111966,6;11,40163401
128530,7;1909,5;14654,6;111966,6;11,40163401
128530,7;1915,9;14648,3;111966,6;11,39665465
128530,7;1915,9;14648,3;111966,6;11,39665465
128530,7;1915,9;14648,3;111966,6;11,39665465
128530,7;1917;14647,2;111966,6;11,39579882
128530,7;1917;14647,2;111966,6;11,39579882
128530,7;1917;14647,2;111966,6;11,39579882
128530,7;1927;14637,1;111966,6;11,38801858
128530,7;1927;14637,1;111966,6;11,38801858
128530,7;1927;14637,1;111966,6;11,38801858
128530,7;1929,3;14634,8;111966,6;11,38622913
128530,7;1929,3;14634,8;111966,6;11,38622913
128530,7;1929,3;14634,8;111966,6;11,38622913
128530,7;1911,1;14653;111966,6;11,40038917
128530,7;1911,1;14653;111966,6;11,40038917
128530,7;1911,1;14653;111966,6;11,40038917
128530,7;1908,4;14655,7;111966,6;11,40248983
128530,7;1908,4;14655,7;111966,6;11,40248983
128530,7;1908,4;14655,7;111966,6;11,40248983
128530,7;1910,9;14653,2;111966,6;11,40054477
128530,7;1910,9;14653,2;111966,6;11,40054477
128530,7;1910,9;14653,2;111966,6;11,40054477
128530,7;1924,2;14639,9;111966,7;11,39011925
128530,7;1924,2;14639,9;111966,7;11,39011925
128530,7;1924,2;14639,9;111966,7;11,39011925
128530,7;1906,5;14657,6;111966,7;11,40389028
128530,7;1906,5;14657,6;111966,7;11,40389028
128530,7;1906,5;14657,6;111966,7;11,40389028
128530,7;1910,1;14653,9;111966,7;11,40108939
128530,7;1910,1;14653,9;111966,7;11,40108939
128530,7;1910,1;14653,9;111966,7;11,40108939
128530,7;1924,3;14639,8;111966,7;11,39004145
128530,7;1924,3;14639,8;111966,7;11,39004145
128530,7;1924,3;14639,8;111966,7;11,39004145
128530,7;1901;14663;111966,7;11,40816941
128530,7;1901;14663;111966,7;11,40816941
128530,7;1901;14663;111966,7;11,40816941
128530,7;1914,2;14649,8;111966,7;11,39789949
128530,7;1914,2;14649,8;111966,7;11,39789949
128530,7;1914,2;14649,8;111966,7;11,39789949
128530,7;1914,1;14649,9;111966,7;11,39797729
128530,7;1914,1;14649,9;111966,7;11,39797729
128530,7;1914,1;14649,9;111966,7;11,39797729
128530,7;1898,8;14665,2;111966,7;11,40988106
128530,7;1898,8;14665,2;111966,7;11,40988106
128530,7;1898,8;14665,2;111966,7;11,40988106
128530,7;1895,3;14668,7;111966,8;11,41252635
128530,7;1895,3;14668,7;111966,8;11,41252635
128530,7;1895,3;14668,7;111966,8;11,41252635
128530,7;1890,5;14673,5;111966,8;11,41626086
128530,7;1890,5;14673,5;111966,8;11,41626086
128530,7;1890,5;14673,5;111966,8;11,41626086
128530,7;1897,8;14666,1;111966,8;11,41058129
128530,7;1897,8;14666,1;111966,8;11,41058129
128530,7;1897,8;14666,1;111966,8;11,41058129
128530,7;1880;14683,9;111966,8;11,42443012
128530,7;1880;14683,9;111966,8;11,42443012
128530,7;1896,9;14667;111966,8;11,41128151
128530,7;1896,9;14667;111966,8;11,41128151
128530,7;1896,9;14667;111966,8;11,41128151
128530,7;1901,9;14661,5;111967,3;11,40700237
128530,7;1901,9;14661,5;111967,3;11,40700237
128530,7;1901,9;14661,5;111967,3;11,40700237
128530,7;1868;14695,4;111967,3;11,4333774
128530,7;1868;14695,4;111967,3;11,4333774
128530,7;1868;14695,4;111967,3;11,4333774
128530,7;1883,9;14679,5;111967,3;11,42100681
128530,7;1883,9;14679,5;111967,3;11,42100681
128530,7;1883,9;14679,5;111967,3;11,42100681
128530,7;1878,7;14684,7;111967,4;11,42497473
128530,7;1878,7;14684,7;111967,4;11,42497473
128530,7;1878,7;14684,7;111967,4;11,42497473
128530,7;1871,4;14692;111967,4;11,43065431
128530,7;1871,4;14692;111967,4;11,43065431
128530,7;1871,4;14692;111967,4;11,43065431
128530,7;1879,2;14684,2;111967,4;11,42458572
128530,7;1879,2;14684,2;111967,4;11,42458572
128530,7;1879,2;14684,2;111967,4;11,42458572
128530,7;1875,8;14687,5;111967,4;11,427231
128530,7;1875,8;14687,5;111967,4;11,427231
128530,7;1875,8;14687,5;111967,4;11,427231
128530,7;1890,5;14672,8;111967,4;11,41579405
128530,7;1890,5;14672,8;111967,4;11,41579405
128530,7;1890,5;14672,8;111967,4;11,41579405
128530,7;1857,2;14706,1;111967,4;11,44170225
128530,7;1857,2;14706,1;111967,4;11,44170225
128530,7;1857,2;14706,1;111967,4;11,44170225
128530,7;1865,7;14697,6;111967,4;11,43508905
128530,7;1865,7;14697,6;111967,4;11,43508905
128530,7;1865,7;14697,6;111967,4;11,43508905
128530,7;1876;14687,3;111967,4;11,4270754
128530,7;1876;14687,3;111967,4;11,4270754
128530,7;1876;14687,3;111967,4;11,4270754
128530,7;1862,4;14700,9;111967,5;11,43757873
128530,7;1862,4;14700,9;111967,5;11,43757873
128530,7;1862,4;14700,9;111967,5;11,43757873
128530,7;1871,5;14691,7;111967,5;11,43049871
128530,7;1871,5;14691,7;111967,5;11,43049871
128530,7;1871,5;14691,7;111967,5;11,43049871
128530,7;1863;14700,2;111967,5;11,43711191
128530,7;1863;14700,2;111967,5;11,43711191
128530,7;1863;14700,2;111967,5;11,43711191
128530,7;1860,6;14702,6;111967,5;11,43897917
128530,7;1860,6;14702,6;111967,5;11,43897917
128530,7;1860,6;14702,6;111967,5;11,43897917
128530,7;1859,9;14703,4;111967,5;11,43952379
128530,7;1859,9;14703,4;111967,5;11,43952379
128530,7;1859,9;14703,4;111967,5;11,43952379
128530,7;1854,9;14708,4;111967,5;11,44341391
128530,7;1854,9;14708,4;111967,5;11,44341391
128530,7;1854,9;14708,4;111967,5;11,44341391
128530,7;1859,8;14703,4;111967,5;11,43960159
128530,7;1859,8;14703,4;111967,5;11,43960159
128530,7;1837,9;14725,3;111967,5;11,45664032
128530,7;1837,9;14725,3;111967,5;11,45664032
128530,7;1837,9;14725,3;111967,5;11,45664032
128530,7;1841,3;14721,9;111967,5;11,45399504
128530,7;1841,3;14721,9;111967,5;11,45399504
128530,7;1841,3;14721,9;111967,5;11,45399504
128530,7;1850,2;14713;111967,5;11,44707062
128530,7;1850,2;14713;111967,5;11,44707062
128530,7;1850,2;14713;111967,5;11,44707062
128530,7;1830,9;14732,3;111967,6;11,46200869
128530,7;1830,9;14732,3;111967,6;11,46200869
128530,7;1830,9;14732,3;111967,6;11,46200869
128530,7;1835,7;14727,5;111967,6;11,45827417
128530,7;1835,7;14727,5;111967,6;11,45827417
128530,7;1835,7;14727,5;111967,6;11,45827417
128530,7;1838;14725,1;111967,6;11,45648472
128530,7;1838;14725,1;111967,6;11,45648472
128530,7;1838;14725,1;111967,6;11,45648472
128530,7;1818,6;14744,5;111967,6;11,47157839
128530,7;1818,6;14744,5;111967,6;11,47157839
128530,7;1818,6;14744,5;111967,6;11,47157839
128530,7;1828,8;14734,3;111967,6;11,46364254
128530,7;1828,8;14734,3;111967,6;11,46364254
128530,7;1828,8;14734,3;111967,6;11,46364254
128530,7;1835,2;14727,9;111967,6;11,45866318
128530,7;1835,2;14727,9;111967,6;11,45866318
128530,7;1835,2;14727,9;111967,6;11,45866318
128530,7;1841,7;14721,4;111967,6;11,45360603
128530,7;1841,7;14721,4;111967,6;11,45360603
128530,7;1841,7;14721,4;111967,6;11,45360603
128530,7;1825,2;14737,9;111967,7;11,46636562
128530,7;1825,2;14737,9;111967,7;11,46636562
128530,7;1825,2;14737,9;111967,7;11,46636562
128530,7;1832,2;14730,9;111967,7;11,46091945
128530,7;1832,2;14730,9;111967,7;11,46091945
128530,7;1832,2;14730,9;111967,7;11,46091945
128530,7;1837,3;14725,7;111967,7;11,45695153
128530,7;1837,3;14725,7;111967,7;11,45695153
128530,7;1837,3;14725,7;111967,7;11,45695153
128530,7;1831,3;14731,7;111967,7;11,46161968
128530,7;1831,3;14731,7;111967,7;11,46161968
128530,7;1831,3;14731,7;111967,7;11,46161968
128530,7;1840,1;14722,9;111967,7;11,45477306
128530,7;1840,1;14722,9;111967,7;11,45477306
128530,7;1840,1;14722,9;111967,7;11,45477306
128530,7;1847,5;14715,5;111967,7;11,44901568
128530,7;1847,5;14715,5;111967,7;11,44901568
128530,7;1847,5;14715,5;111967,7;11,44901568
128530,7;1836;14727;111967,7;11,45796296
128530,7;1836;14727;111967,7;11,45796296
128530,7;1836;14727;111967,7;11,45796296
128530,7;1839,8;14723,2;111967,8;11,45492867
128530,7;1839,8;14723,2;111967,8;11,45492867
128530,7;1839,8;14723,2;111967,8;11,45492867
128530,7;1843;14720;111967,8;11,45243899
128530,7;1843;14720;111967,8;11,45243899
128530,7;1840,9;14722;111967,8;11,45407284
128530,7;1840,9;14722;111967,8;11,45407284
128530,7;1840,9;14722;111967,8;11,45407284
128530,7;1823,8;14739,1;111967,8;11,46737705
128530,7;1823,8;14739,1;111967,8;11,46737705
128530,7;1823,8;14739,1;111967,8;11,46737705
128530,7;1823;14739,9;111967,8;11,46799947
128530,7;1823;14739,9;111967,8;11,46799947
128530,7;1823;14739,9;111967,8;11,46799947
128530,7;1829,6;14733,3;111967,8;11,46286451
128530,7;1829,6;14733,3;111967,8;11,46286451
128530,7;1829,6;14733,3;111967,8;11,46286451
128530,7;1815,7;14747,2;111967,8;11,47367905
128530,7;1815,7;14747,2;111967,8;11,47367905
128530,7;1815,7;14747,2;111967,8;11,47367905
128530,7;1825,9;14737;111967,8;11,4657432
128530,7;1825,9;14737;111967,8;11,4657432
128530,7;1825,9;14737;111967,8;11,4657432
128530,7;1861;14701,9;111967,8;11,43843455
128530,7;1861;14701,9;111967,8;11,43843455
128530,7;1861;14701,9;111967,8;11,43843455
128530,7;1856,4;14706,5;111967,9;11,44193566
128530,7;1856,4;14706,5;111967,9;11,44193566
128530,7;1856,4;14706,5;111967,9;11,44193566
128530,7;1859,4;14703,4;111967,9;11,43960159
128530,7;1859,4;14703,4;111967,9;11,43960159
128530,7;1859,4;14703,4;111967,9;11,43960159
128530,7;1863,2;14699,6;111967,9;11,4366451
128530,7;1863,2;14699,6;111967,9;11,4366451
128530,7;1863,2;14699,6;111967,9;11,4366451
128530,7;1871,1;14691,8;111967,9;11,43049871
128530,7;1871,1;14691,8;111967,9;11,43049871
128530,7;1871,1;14691,8;111967,9;11,43049871
128530,7;1853,8;14709;111967,9;11,44395853
128530,7;1853,8;14709;111967,9;11,44395853
128530,7;1853,8;14709;111967,9;11,44395853
128530,7;1859,8;14703;111967,9;11,43929038
128530,7;1859,8;14703;111967,9;11,43929038
128530,7;1859,8;14703;111967,9;11,43929038
128530,7;1867,8;14695;111967,9;11,43306619
128530,7;1867,8;14695;111967,9;11,43306619
