timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/26 08:58:05.415;0;36%;17%; 2018 MiB; 119.81 W;52
2025/12/26 08:58:05.416;1;39%;24%; 1935 MiB; 184.89 W;59
2025/12/26 08:58:06.416;0;36%;18%; 2018 MiB; 117.88 W;52
2025/12/26 08:58:06.417;1;41%;24%; 1935 MiB; 176.70 W;58
2025/12/26 08:58:07.417;0;38%;22%; 2018 MiB; 121.60 W;53
2025/12/26 08:58:07.418;1;45%;31%; 1935 MiB; 183.90 W;59
2025/12/26 08:58:08.418;0;38%;22%; 2018 MiB; 122.74 W;53
2025/12/26 08:58:08.419;1;44%;31%; 1935 MiB; 194.19 W;60
2025/12/26 08:58:09.420;0;38%;22%; 2018 MiB; 123.00 W;53
2025/12/26 08:58:09.420;1;44%;30%; 1935 MiB; 194.97 W;60
2025/12/26 08:58:10.421;0;38%;21%; 2018 MiB; 122.71 W;53
2025/12/26 08:58:10.421;1;43%;28%; 1935 MiB; 194.87 W;60
2025/12/26 08:58:11.422;0;37%;19%; 2018 MiB; 121.40 W;53
2025/12/26 08:58:11.422;1;39%;23%; 1935 MiB; 190.20 W;60
2025/12/26 08:58:12.423;0;37%;22%; 2018 MiB; 121.73 W;53
2025/12/26 08:58:12.424;1;44%;31%; 1935 MiB; 191.75 W;60
2025/12/26 08:58:13.425;0;37%;21%; 2018 MiB; 122.03 W;53
2025/12/26 08:58:13.426;1;43%;28%; 1935 MiB; 192.13 W;60
2025/12/26 08:58:14.427;0;38%;22%; 2018 MiB; 122.97 W;53
2025/12/26 08:58:14.427;1;43%;28%; 1935 MiB; 193.52 W;60
2025/12/26 08:58:15.428;0;37%;21%; 2018 MiB; 120.47 W;53
2025/12/26 08:58:15.429;1;41%;25%; 1935 MiB; 183.93 W;60
2025/12/26 08:58:16.429;0;37%;22%; 2018 MiB; 123.09 W;54
2025/12/26 08:58:16.430;1;45%;31%; 1935 MiB; 191.39 W;60
2025/12/26 08:58:17.430;0;38%;22%; 2018 MiB; 123.21 W;54
2025/12/26 08:58:17.431;1;44%;30%; 1935 MiB; 195.27 W;60
2025/12/26 08:58:18.431;0;38%;21%; 2018 MiB; 122.85 W;54
2025/12/26 08:58:18.432;1;44%;31%; 1935 MiB; 194.35 W;61
2025/12/26 08:58:19.432;0;36%;18%; 2018 MiB; 121.38 W;54
2025/12/26 08:58:19.433;1;41%;25%; 1935 MiB; 187.79 W;60
2025/12/26 08:58:20.434;0;36%;20%; 2018 MiB; 122.23 W;54
2025/12/26 08:58:20.434;1;42%;28%; 1935 MiB; 191.27 W;61
2025/12/26 08:58:21.435;0;38%;21%; 2018 MiB; 120.28 W;54
2025/12/26 08:58:21.436;1;43%;28%; 1935 MiB; 180.77 W;61
2025/12/26 08:58:22.436;0;38%;22%; 2018 MiB; 120.72 W;54
2025/12/26 08:58:22.437;1;42%;27%; 1935 MiB; 182.05 W;60
2025/12/26 08:58:23.437;0;37%;22%; 2018 MiB; 123.64 W;54
2025/12/26 08:58:23.438;1;44%;31%; 1935 MiB; 194.41 W;61
2025/12/26 08:58:24.439;0;36%;18%; 2018 MiB; 121.68 W;54
2025/12/26 08:58:24.439;1;41%;25%; 1935 MiB; 189.57 W;61
2025/12/26 08:58:25.446;0;37%;18%; 2018 MiB; 119.20 W;54
2025/12/26 08:58:25.446;1;42%;27%; 1935 MiB; 176.39 W;60
2025/12/26 08:58:26.447;0;38%;22%; 2018 MiB; 123.18 W;54
2025/12/26 08:58:26.447;1;44%;30%; 1935 MiB; 192.19 W;61
2025/12/26 08:58:27.448;0;37%;22%; 2018 MiB; 123.82 W;54
2025/12/26 08:58:27.448;1;44%;31%; 1935 MiB; 196.07 W;61
2025/12/26 08:58:28.449;0;37%;20%; 2018 MiB; 121.92 W;54
2025/12/26 08:58:28.449;1;41%;25%; 1935 MiB; 189.70 W;61
2025/12/26 08:58:29.450;0;38%;21%; 2018 MiB; 121.09 W;54
2025/12/26 08:58:29.451;1;44%;30%; 1935 MiB; 184.43 W;61
2025/12/26 08:58:30.451;0;37%;22%; 2018 MiB; 123.45 W;55
2025/12/26 08:58:30.452;1;45%;31%; 1935 MiB; 193.44 W;62
2025/12/26 08:58:31.452;0;38%;22%; 2018 MiB; 123.11 W;55
2025/12/26 08:58:31.453;1;43%;30%; 1935 MiB; 189.22 W;61
2025/12/26 08:58:32.453;0;40%;22%; 2018 MiB; 124.94 W;55
2025/12/26 08:58:32.454;1;43%;28%; 1935 MiB; 196.88 W;62
2025/12/26 08:58:33.454;0;37%;22%; 2018 MiB; 124.01 W;55
2025/12/26 08:58:33.455;1;44%;31%; 1935 MiB; 196.53 W;62
2025/12/26 08:58:34.455;0;39%;21%; 2018 MiB; 124.51 W;55
2025/12/26 08:58:34.456;1;43%;28%; 1935 MiB; 197.66 W;62
2025/12/26 08:58:35.457;0;38%;22%; 2018 MiB; 124.43 W;55
2025/12/26 08:58:35.458;1;44%;31%; 1935 MiB; 197.82 W;62
2025/12/26 08:58:36.459;0;37%;18%; 2018 MiB; 123.17 W;55
2025/12/26 08:58:36.460;1;41%;24%; 1935 MiB; 193.46 W;62
2025/12/26 08:58:37.460;0;36%;17%; 2018 MiB; 120.68 W;55
2025/12/26 08:58:37.461;1;40%;23%; 1935 MiB; 175.70 W;61
2025/12/26 08:58:38.461;0;38%;21%; 2018 MiB; 121.02 W;55
2025/12/26 08:58:38.462;1;43%;29%; 1935 MiB; 169.25 W;62
2025/12/26 08:58:39.462;0;38%;22%; 2018 MiB; 123.63 W;55
2025/12/26 08:58:39.463;1;43%;28%; 1935 MiB; 195.61 W;62
2025/12/26 08:58:40.464;0;36%;17%; 2018 MiB; 122.21 W;55
2025/12/26 08:58:40.464;1;40%;23%; 1935 MiB; 186.75 W;62
2025/12/26 08:58:41.465;0;40%;23%; 2018 MiB; 125.47 W;55
2025/12/26 08:58:41.465;1;45%;31%; 1935 MiB; 193.02 W;62
2025/12/26 08:58:42.466;0;37%;22%; 2018 MiB; 124.41 W;55
2025/12/26 08:58:42.466;1;44%;31%; 1935 MiB; 196.19 W;62
2025/12/26 08:58:43.467;0;38%;22%; 2018 MiB; 124.46 W;55
2025/12/26 08:58:43.467;1;44%;31%; 1935 MiB; 197.03 W;62
2025/12/26 08:58:44.468;0;38%;22%; 2018 MiB; 124.67 W;55
2025/12/26 08:58:44.469;1;44%;31%; 1935 MiB; 196.48 W;63
2025/12/26 08:58:45.469;0;37%;20%; 2018 MiB; 123.56 W;55
2025/12/26 08:58:45.470;1;45%;31%; 1935 MiB; 190.87 W;62
2025/12/26 08:58:46.470;0;37%;22%; 2018 MiB; 124.53 W;56
2025/12/26 08:58:46.471;1;44%;31%; 1935 MiB; 193.41 W;63
2025/12/26 08:58:47.471;0;38%;21%; 2018 MiB; 124.94 W;56
2025/12/26 08:58:47.472;1;43%;28%; 1935 MiB; 197.44 W;63
2025/12/26 08:58:48.473;0;38%;22%; 2018 MiB; 126.51 W;56
2025/12/26 08:58:48.474;1;44%;31%; 1935 MiB; 199.75 W;63
2025/12/26 08:58:49.475;0;37%;20%; 2018 MiB; 122.63 W;56
2025/12/26 08:58:49.475;1;41%;27%; 1935 MiB; 186.94 W;63
2025/12/26 08:58:50.476;0;38%;21%; 2018 MiB; 123.30 W;56
2025/12/26 08:58:50.476;1;44%;30%; 1935 MiB; 190.40 W;63
2025/12/26 08:58:51.477;0;38%;22%; 2018 MiB; 125.06 W;56
2025/12/26 08:58:51.478;1;44%;31%; 1935 MiB; 196.82 W;63
2025/12/26 08:58:52.478;0;38%;22%; 2018 MiB; 125.34 W;56
2025/12/26 08:58:52.479;1;44%;31%; 1935 MiB; 197.59 W;63
2025/12/26 08:58:53.479;0;38%;20%; 2018 MiB; 124.57 W;56
2025/12/26 08:58:53.480;1;39%;24%; 1935 MiB; 195.00 W;63
2025/12/26 08:58:54.481;0;37%;18%; 2018 MiB; 121.43 W;56
2025/12/26 08:58:54.481;1;41%;25%; 1935 MiB; 183.77 W;63
2025/12/26 08:58:55.482;0;38%;18%; 2018 MiB; 122.40 W;56
2025/12/26 08:58:55.482;1;40%;24%; 1935 MiB; 183.14 W;63
2025/12/26 08:58:56.483;0;36%;21%; 2018 MiB; 122.40 W;56
2025/12/26 08:58:56.484;1;42%;28%; 1935 MiB; 183.40 W;63
2025/12/26 08:58:57.484;0;36%;18%; 2018 MiB; 121.17 W;56
2025/12/26 08:58:57.485;1;39%;24%; 1935 MiB; 180.26 W;62
2025/12/26 08:58:58.485;0;37%;18%; 2018 MiB; 121.94 W;56
2025/12/26 08:58:58.486;1;40%;25%; 1935 MiB; 182.61 W;63
2025/12/26 08:58:59.487;0;36%;19%; 2018 MiB; 121.31 W;56
2025/12/26 08:58:59.487;1;41%;25%; 1935 MiB; 174.44 W;62
2025/12/26 08:59:00.488;0;37%;18%; 2018 MiB; 123.27 W;56
2025/12/26 08:59:00.489;1;42%;26%; 1935 MiB; 180.41 W;63
2025/12/26 08:59:01.490;0;37%;21%; 2018 MiB; 123.24 W;56
2025/12/26 08:59:01.501;1;44%;31%; 1935 MiB; 188.40 W;63
2025/12/26 08:59:02.501;0;38%;22%; 2018 MiB; 125.72 W;56
2025/12/26 08:59:02.502;1;44%;30%; 1935 MiB; 196.48 W;63
2025/12/26 08:59:03.502;0;35%;19%; 2018 MiB; 124.99 W;56
2025/12/26 08:59:03.503;1;42%;29%; 1935 MiB; 196.19 W;63
2025/12/26 08:59:04.504;0;38%;22%; 2018 MiB; 125.78 W;56
2025/12/26 08:59:04.504;1;45%;31%; 1935 MiB; 197.78 W;64
2025/12/26 08:59:05.505;0;37%;22%; 2018 MiB; 125.02 W;56
2025/12/26 08:59:05.505;1;44%;31%; 1935 MiB; 195.96 W;63
2025/12/26 08:59:06.506;0;37%;21%; 2018 MiB; 123.85 W;57
2025/12/26 08:59:06.507;1;44%;30%; 1935 MiB; 191.42 W;64
2025/12/26 08:59:07.508;0;37%;22%; 2018 MiB; 125.83 W;57
2025/12/26 08:59:07.509;1;44%;31%; 1935 MiB; 196.95 W;64
2025/12/26 08:59:08.509;0;37%;18%; 2018 MiB; 124.64 W;57
2025/12/26 08:59:08.510;1;42%;26%; 1935 MiB; 192.69 W;64
2025/12/26 08:59:09.510;0;37%;21%; 2018 MiB; 125.23 W;57
2025/12/26 08:59:09.511;1;44%;30%; 1935 MiB; 195.89 W;64
2025/12/26 08:59:10.511;0;38%;22%; 2018 MiB; 126.25 W;57
2025/12/26 08:59:10.512;1;45%;31%; 1935 MiB; 197.90 W;64
2025/12/26 08:59:11.513;0;38%;22%; 2018 MiB; 126.12 W;57
2025/12/26 08:59:11.513;1;44%;31%; 1935 MiB; 198.46 W;64
2025/12/26 08:59:12.514;0;38%;22%; 2018 MiB; 126.06 W;57
2025/12/26 08:59:12.514;1;44%;31%; 1935 MiB; 198.38 W;64
2025/12/26 08:59:13.515;0;36%;20%; 2018 MiB; 125.21 W;57
2025/12/26 08:59:13.515;1;42%;28%; 1935 MiB; 196.23 W;64
2025/12/26 08:59:14.516;0;37%;20%; 2018 MiB; 125.22 W;57
2025/12/26 08:59:14.517;1;42%;28%; 1935 MiB; 196.09 W;64
2025/12/26 08:59:15.517;0;38%;21%; 2018 MiB; 123.77 W;57
2025/12/26 08:59:15.518;1;44%;31%; 1935 MiB; 187.73 W;64
2025/12/26 08:59:16.518;0;37%;20%; 2018 MiB; 125.40 W;57
2025/12/26 08:59:16.519;1;42%;28%; 1935 MiB; 196.43 W;64
2025/12/26 08:59:17.519;0;38%;22%; 2018 MiB; 124.90 W;57
2025/12/26 08:59:17.520;1;44%;31%; 1935 MiB; 191.27 W;64
2025/12/26 08:59:18.521;0;36%;18%; 2018 MiB; 123.04 W;57
2025/12/26 08:59:18.521;1;40%;25%; 1935 MiB; 185.29 W;63
2025/12/26 08:59:19.522;0;38%;22%; 2018 MiB; 125.47 W;57
2025/12/26 08:59:19.523;1;44%;31%; 1935 MiB; 193.90 W;64
2025/12/26 08:59:20.524;0;36%;19%; 2018 MiB; 125.18 W;57
2025/12/26 08:59:20.525;1;41%;24%; 1935 MiB; 194.01 W;64
2025/12/26 08:59:21.525;0;38%;22%; 2018 MiB; 125.49 W;57
2025/12/26 08:59:21.526;1;42%;28%; 1935 MiB; 197.12 W;64
2025/12/26 08:59:22.527;0;37%;21%; 2018 MiB; 126.55 W;57
2025/12/26 08:59:22.527;1;44%;31%; 1935 MiB; 199.10 W;64
2025/12/26 08:59:23.528;0;38%;21%; 2018 MiB; 126.56 W;57
2025/12/26 08:59:23.528;1;44%;30%; 1935 MiB; 199.22 W;65
2025/12/26 08:59:24.529;0;38%;21%; 2018 MiB; 126.64 W;57
2025/12/26 08:59:24.529;1;44%;30%; 1935 MiB; 198.50 W;64
2025/12/26 08:59:25.530;0;38%;22%; 2018 MiB; 126.36 W;57
2025/12/26 08:59:25.531;1;45%;31%; 1935 MiB; 196.90 W;64
2025/12/26 08:59:26.531;0;38%;20%; 2018 MiB; 125.79 W;57
2025/12/26 08:59:26.532;1;43%;29%; 1935 MiB; 195.13 W;65
2025/12/26 08:59:27.532;0;37%;21%; 2018 MiB; 125.58 W;57
2025/12/26 08:59:27.533;1;41%;26%; 1935 MiB; 194.29 W;64
2025/12/26 08:59:28.534;0;37%;18%; 2018 MiB; 122.56 W;57
2025/12/26 08:59:28.534;1;40%;23%; 1935 MiB; 181.50 W;64
2025/12/26 08:59:29.535;0;37%;22%; 2018 MiB; 124.59 W;57
2025/12/26 08:59:29.535;1;43%;28%; 1935 MiB; 190.93 W;65
2025/12/26 08:59:30.536;0;38%;22%; 2018 MiB; 126.24 W;58
2025/12/26 08:59:30.537;1;44%;29%; 1935 MiB; 197.65 W;64
2025/12/26 08:59:31.537;0;37%;17%; 2018 MiB; 123.39 W;58
