us;sy;ni;id;wa;hi;si;st;
11,4;0,8;0;87,7;0;0;0;0;0,123
6,3;0,6;0;92,9;0,1;0;0;0;0,071
4,1;0,4;0;95,5;0;0;0;0;0,045
8,7;0,9;0;90,4;0;0;0;0;0,096
3,2;0,4;0;96,4;0;0;0;0;0,036
3,6;0,3;0;96,1;0;0;0;0;0,039
2,6;0,2;0;97,2;0;0;0;0;0,028
3,6;0,4;0;96;0;0;0;0;0,04
6,5;1,3;0;92,2;0;0;0;0;0,078
3,2;0,5;0;96,3;0;0;0;0;0,037
2,3;0,3;0;97,4;0;0;0;0;0,026
5;0,4;0;94,6;0;0;0;0;0,054
7,9;0,7;0;91,4;0,1;0;0;0;0,086
4,3;0,7;0;95;0;0;0;0;0,05
2,8;0,5;0;96,7;0,1;0;0;0;0,033
3,3;0,3;0;96,4;0;0;0;0;0,036
7,6;0,7;0;91,7;0;0;0;0;0,083
8,9;0,7;0;90,4;0;0;0;0;0,096
10,8;1,4;0;87,8;0,1;0;0;0;0,122
8,5;0,8;0;90,7;0,1;0;0;0;0,093
9,5;0,9;0;89,6;0;0;0;0;0,104
11,4;0,8;0;87,8;0;0;0;0;0,122
10,4;1,1;0;88,5;0;0;0;0;0,115
9,7;0,8;0;89,5;0;0;0;0;0,105
5,1;0,4;0;94,4;0,1;0;0;0;0,056
3;0,4;0;96,6;0;0;0;0;0,034
4,4;0,4;0;95,2;0;0;0;0;0,048
4,8;0,8;0;94,3;0;0;0;0;0,057
7,7;0,7;0;91,6;0;0;0;0;0,084
4,2;0,7;0;95,1;0;0;0;0;0,049
5,8;0,5;0;93,7;0;0;0;0;0,063
6,3;0,6;0;93,1;0;0;0;0;0,069
3,1;0,6;0;96,2;0;0;0;0;0,038
2,7;0,2;0;97,1;0;0;0;0;0,029
3,2;0,3;0;96,5;0;0;0;0;0,035
4,6;0,6;0;94,8;0;0;0;0;0,052
4,8;0,5;0;94,7;0;0;0;0;0,053
7,3;1;0;91,7;0;0;0;0;0,083
4,5;0,6;0;94,8;0;0;0;0;0,052
6,2;0,6;0;93,1;0,1;0;0;0;0,069
9,9;0,9;0;89,2;0;0;0;0;0,108
4,2;0,3;0;95,5;0;0;0;0;0,045
4,6;0,8;0;94,6;0;0;0;0;0,054
4,2;0,5;0;95,3;0;0;0;0;0,047
2,3;0,1;0;97,6;0,1;0;0;0;0,024
2,3;0,1;0;97,6;0;0;0;0;0,024
3,1;0,2;0;96,7;0;0;0;0;0,033
3,5;0,6;0;95,9;0;0;0;0;0,041
5,3;0,6;0;94,1;0;0;0;0;0,059
5,5;0,6;0;93,9;0;0;0;0;0,061
10,7;0,9;0;88,4;0;0;0;0;0,116
4,5;0,4;0;95,1;0;0;0;0;0,049
4,5;0,6;0;94,9;0;0;0;0;0,051
10,3;0,9;0;88,8;0;0;0;0;0,112
9,7;0,7;0;89,5;0;0;0;0;0,105
2,3;0,2;0;97,5;0;0;0;0;0,025
3,3;0,3;0;96,4;0;0;0;0;0,036
6,4;0,9;0;92,6;0;0;0;0;0,074
5,7;0,8;0;93,4;0;0;0;0;0,066
6,4;0,6;0;93,1;0;0;0;0;0,069
6,1;0,6;0;93,1;0,2;0;0;0;0,069
3,4;0,3;0;96,3;0;0;0;0;0,037
2,8;0,4;0;96,8;0;0;0;0;0,032
3,2;0,2;0;96,5;0;0;0;0;0,035
3,6;0,6;0;95,8;0;0;0;0;0,042
4,2;0,3;0;95,5;0;0;0;0;0,045
6,5;0,6;0;92,8;0;0;0;0;0,072
2,3;0,7;0;97;0;0;0;0;0,03
5,1;0,5;0;94,4;0,1;0;0;0;0,056
3,5;0,4;0;96,2;0;0;0;0;0,038
4,5;0,4;0;95,1;0;0;0;0;0,049
7,1;0,8;0;92,1;0;0;0;0;0,079
10,5;1,1;0;88,4;0;0;0;0;0,116
5;0,6;0;94,2;0,1;0;0;0;0,058
5,6;0,5;0;93,9;0;0;0;0;0,061
7,4;0,6;0;91,9;0;0;0;0;0,081
10,4;1,1;0;88,3;0,2;0;0;0;0,117
5,3;0,5;0;94,2;0;0;0;0;0,058
3,5;0,4;0;96,2;0;0;0;0;0,038
5,1;0,4;0;94,5;0,1;0;0;0;0,055
4,9;0,6;0;94,5;0;0;0;0;0,055
3,5;0,7;0;95,8;0;0;0;0;0,042
9,1;0,9;0;90;0;0;0;0;0,1
9,1;0,7;0;90,2;0;0;0;0;0,098
6,4;0,8;0;92,8;0;0;0;0;0,072
4,8;0,4;0;94,6;0,2;0;0;0;0,054
11;1,2;0;87,6;0,3;0;0;0;0,124
11,8;1,1;0;87,1;0;0;0;0;0,129
3;0,4;0;96,6;0;0;0;0;0,034
7,6;0,6;0;91,8;0;0;0;0;0,082
6,6;0,9;0;92,5;0;0;0;0;0,075
11,7;1,2;0;87;0,1;0;0;0;0,13
8,5;0,9;0;90,5;0;0;0;0;0,095
3,6;0,3;0;96,1;0;0;0;0;0,039
7,5;0,6;0;91,9;0;0;0;0;0,081
9,5;0,7;0;89,7;0;0;0;0;0,103
8,9;1,2;0;89,8;0,1;0;0;0;0,102
4,9;0,6;0;94,4;0;0;0;0;0,056
6,6;0,7;0;92,7;0;0;0;0;0,073
9,8;0,7;0;89,4;0;0;0;0;0,106
9;0,6;0;90,3;0,1;0;0;0;0,097
10,1;1;0;88,8;0,1;0;0;0;0,112
9,4;1;0;89,6;0;0;0;0;0,104
5,6;0,6;0;93,8;0;0;0;0;0,062
2,2;0,2;0;97,6;0;0;0;0;0,024
7,2;0,7;0;92,1;0;0;0;0;0,079
8,7;1,1;0;90,2;0;0;0;0;0,098
4,1;0,5;0;95,4;0;0;0;0;0,046
5,1;0,5;0;94,4;0;0;0;0;0,056
4,3;0,6;0;95,1;0;0;0;0;0,049
6,6;0,8;0;92,6;0;0;0;0;0,074
5,2;0,9;0;93,8;0;0;0;0;0,062
2,3;0,3;0;97,4;0;0;0;0;0,026
6,3;0,4;0;93,3;0;0;0;0;0,067
5,6;0,5;0;93,9;0;0;0;0;0,061
8,5;0,5;0;91;0;0;0;0;0,09
8,9;1,1;0;89,9;0;0;0;0;0,101
9;0,9;0;90,1;0;0;0;0;0,099
6,6;0,6;0;92,7;0;0;0;0;0,073
4;0,4;0;95,5;0,1;0;0;0;0,045
3,9;0,5;0;95,6;0;0;0;0;0,044
7,4;1,1;0;91,5;0;0;0;0;0,085
8,4;0,8;0;90,8;0;0;0;0;0,092
7,1;0,9;0;92;0;0;0;0;0,08
5,4;0,5;0;94;0,1;0;0;0;0,06
2,8;0,5;0;96,6;0;0;0;0;0,034
3,4;0,4;0;96,2;0;0;0;0;0,038
3,1;0,5;0;96,4;0;0;0;0;0,036
3,2;0,4;0;96,4;0;0;0;0;0,036
8,6;0,6;0;90,7;0,1;0;0;0;0,093
10,3;1,1;0;88,5;0;0;0;0;0,115
5,5;0,5;0;94;0;0;0;0;0,06
4,7;0,4;0;94,9;0;0;0;0;0,051
5;0,3;0;94,7;0;0;0;0;0,053
6,5;0,7;0;92,7;0;0;0;0;0,073
5,9;0,9;0;93,1;0;0;0;0;0,069
3,8;0,6;0;95,5;0;0;0;0;0,045
7,5;0,7;0;91,8;0;0;0;0;0,082
9,9;0,9;0;89,2;0;0;0;0;0,108
6,9;0,6;0;92,5;0;0;0;0;0,075
4,8;0,8;0;94,4;0;0;0;0;0,056
8,7;0,7;0;90,4;0,1;0;0;0;0,096
6,5;0,6;0;92,9;0;0;0;0;0,071
4,2;0,3;0;95,4;0;0;0;0;0,046
3,9;0,6;0;95,4;0;0;0;0;0,046
7,6;1;0;91,2;0,2;0;0;0;0,088
9,6;0,9;0;89,5;0;0;0;0;0,105
4,7;0,5;0;94,8;0;0;0;0;0,052
5,9;0,6;0;93,6;0;0;0;0;0,064
7,8;0,7;0;91,5;0;0;0;0;0,085
5,9;0,9;0;93,1;0,1;0;0;0;0,069
3,7;0,4;0;95,9;0;0;0;0;0,041
5,7;0,4;0;93,9;0;0;0;0;0,061
10,5;0,9;0;88,6;0;0;0;0;0,114
4,9;0,6;0;94,5;0;0;0;0;0,055
5,1;1,1;0;93,8;0;0;0;0;0,062
6,6;0,7;0;92,7;0;0;0;0;0,073
5,5;0,8;0;93,8;0;0;0;0;0,062
8,9;0,9;0;90,2;0;0;0;0;0,098
5,3;0,3;0;94,4;0;0;0;0;0,056
3,5;0,6;0;95,8;0;0;0;0;0,042
1,9;0,2;0;97,8;0;0;0;0;0,022
2,8;0,4;0;96,8;0;0;0;0;0,032
9,3;0,9;0;89,8;0;0;0;0;0,102
10,4;0,7;0;88,9;0;0;0;0;0,111
10,7;1,2;0;88;0;0;0;0;0,12
10,2;1;0;88,8;0;0;0;0;0,112
8,7;0,8;0;90,4;0;0;0;0;0,096
11,1;1;0;87,9;0;0;0;0;0,121
7,7;0,8;0;91,5;0,1;0;0;0;0,085
5;0,8;0;94,2;0;0;0;0;0,058
3,9;0,5;0;95,6;0;0;0;0;0,044
3,9;0,5;0;95,6;0;0;0;0;0,044
7;0,6;0;92,5;0;0;0;0;0,075
6,9;0,6;0;92,5;0;0;0;0;0,075
5,7;1;0;93,4;0;0;0;0;0,066
3,2;0,4;0;96,4;0;0;0;0;0,036
3,3;0,3;0;96,4;0;0;0;0;0,036
9,5;1,1;0;89,2;0,2;0;0;0;0,108
10,2;1,2;0;88,7;0;0;0;0;0,113
10,4;1;0;88,6;0;0;0;0;0,114
6,4;0,7;0;93;0;0;0;0;0,07
3,9;0,3;0;95,8;0;0;0;0;0,042
4,2;0,4;0;95,4;0;0;0;0;0,046
3,1;0,6;0;96,2;0;0;0;0;0,038
2,7;0,3;0;97;0;0;0;0;0,03
9,7;1;0;89,3;0;0;0;0;0,107
6,6;0,7;0;92,8;0;0;0;0;0,072
4,1;0,6;0;95,4;0;0;0;0;0,046
5,5;0,8;0;93,6;0;0;0;0;0,064
3,9;0,6;0;95,5;0;0;0;0;0,045
3,4;0,3;0;96,2;0;0;0;0;0,038
7,7;0,7;0;91,6;0;0;0;0;0,084
8,2;0,6;0;91,1;0;0;0;0;0,089
6,6;1;0;92,4;0;0;0;0;0,076
5;0,6;0;94,4;0;0;0;0;0,056
4,1;0,4;0;95,4;0;0;0;0;0,046
4,3;0,4;0;95,3;0;0;0;0;0,047
4,6;0,4;0;94,9;0;0;0;0;0,051
7,2;1;0;91,7;0;0;0;0;0,083
5,1;0,5;0;94,4;0;0;0;0;0,056
7,7;0,8;0;91,6;0;0;0;0;0,084
4,8;0,6;0;94,6;0;0;0;0;0,054
3,1;0,2;0;96,7;0;0;0;0;0,033
4,3;0,8;0;94,9;0;0;0;0;0,051
8,5;0,9;0;90,5;0;0;0;0;0,095
5,5;0,5;0;94;0;0;0;0;0,06
3,1;0,4;0;96,5;0;0;0;0;0,035
3,5;0,3;0;96,2;0;0;0;0;0,038
2,7;0,6;0;96,7;0;0;0;0;0,033
3,4;0,5;0;96,1;0;0;0;0;0,039
3,2;0,2;0;96,6;0;0;0;0;0,034
3,2;0,2;0;96,6;0;0;0;0;0,034
3,4;0,2;0;96,4;0;0;0;0;0,036
7,6;1;0;91,3;0,1;0;0;0;0,087
8,1;0,8;0;91,1;0;0;0;0;0,089
3;0,4;0;96,6;0;0;0;0;0,034
3,7;0,4;0;95,9;0;0;0;0;0,041
3,5;0,4;0;96;0,1;0;0;0;0,04
9,6;1;0;89,4;0;0;0;0;0,106
6,9;0,6;0;92,5;0;0;0;0;0,075
5,4;0,6;0;94;0;0;0;0;0,06
8,9;0,8;0;90,4;0;0;0;0;0,096
4,7;0,5;0;94,8;0;0;0;0;0,052
4,2;0,7;0;95,1;0;0;0;0;0,049
4,1;0,6;0;95,3;0;0;0;0;0,047
3,7;0,3;0;96;0;0;0;0;0,04
5,6;0,5;0;93,9;0;0;0;0;0,061
10;1;0;88,9;0;0;0;0;0,111
5,3;0,7;0;94;0;0;0;0;0,06
3,6;0,3;0;96,1;0;0;0;0;0,039
4,5;0,6;0;94,9;0;0;0;0;0,051
4,3;0,4;0;95,2;0;0;0;0;0,048
8,5;1,3;0;90,1;0;0;0;0;0,099
10,7;1;0;88,3;0;0;0;0;0,117
8;0,9;0;91,1;0;0;0;0;0,089
10,3;1;0;88,7;0;0;0;0;0,113
5,8;0,5;0;93,5;0,2;0;0;0;0,065
3,5;0,5;0;95,9;0;0;0;0;0,041
3,9;0,3;0;95,8;0;0;0;0;0,042
2,8;0,3;0;96,9;0;0;0;0;0,031
6;0,6;0;93,4;0;0;0;0;0,066
9,3;0,7;0;89,9;0;0;0;0;0,101
6,4;1;0;92,6;0;0;0;0;0,074
6,7;0,8;0;92,6;0;0;0;0;0,074
4,7;0,5;0;94,7;0;0;0;0;0,053
4;0,6;0;95,4;0;0;0;0;0,046
3,3;0,4;0;96,3;0;0;0;0;0,037
6,2;0,8;0;92,9;0;0;0;0;0,071
10,5;0,9;0;88,6;0;0;0;0;0,114
6,7;0,7;0;92,6;0;0;0;0;0,074
7,9;0,6;0;91,6;0;0;0;0;0,084
7,4;0,6;0;92;0;0;0;0;0,08
3,9;0,7;0;95,3;0,1;0;0;0;0,047
7,7;0,9;0;91,4;0;0;0;0;0,086
4,3;0,4;0;95,3;0;0;0;0;0,047
6,7;0,7;0;92,7;0;0;0;0;0,073
5,6;0,6;0;93,8;0;0;0;0;0,062
3,8;0,6;0;95,6;0;0;0;0;0,044
5,2;0,5;0;94,2;0,1;0;0;0;0,058
5,5;0,4;0;94,1;0;0;0;0;0,059
4,9;0,4;0;94,7;0;0;0;0;0,053
3,5;0,3;0;96,1;0;0;0;0;0,039
2,1;0,6;0;97,2;0,1;0;0;0;0,028
5,3;0,6;0;94,1;0;0;0;0;0,059
7,4;0,6;0;92,1;0;0;0;0;0,079
6;0,5;0;93,4;0;0;0;0;0,066
9,8;0,8;0;89,3;0;0;0;0;0,107
5,1;0,7;0;94,2;0;0;0;0;0,058
3,9;0,6;0;95,5;0;0;0;0;0,045
3,9;0,3;0;95,8;0;0;0;0;0,042
7,7;0,7;0;91,6;0;0;0;0;0,084
8,5;0,8;0;90,6;0,1;0;0;0;0,094
4,9;0,8;0;94,2;0;0;0;0;0,058
5,4;0,4;0;94,2;0;0;0;0;0,058
5,1;0,6;0;94,2;0;0;0;0;0,058
6,3;0,6;0;93;0;0;0;0;0,07
9;0,8;0;90,1;0,1;0;0;0;0,099
9,1;0,9;0;90;0;0;0;0;0,1
5,3;0,7;0;94;0;0;0;0;0,06
7,9;0,7;0;91,5;0;0;0;0;0,085
3;0,3;0;96,8;0;0;0;0;0,032
4,5;1;0;94,4;0;0;0;0;0,056
6,1;0,7;0;93,1;0,1;0;0;0;0,069
5,9;0,5;0;93,6;0;0;0;0;0,064
8,4;0,8;0;90,8;0;0;0;0;0,092
9,4;0,9;0;89,7;0;0;0;0;0,103
7,4;0,8;0;91,8;0;0;0;0;0,082
9,4;0,8;0;89,8;0;0;0;0;0,102
5,6;0,6;0;93,7;0;0;0;0;0,063
5,7;0,5;0;93,9;0;0;0;0;0,061
9,3;0,7;0;89,9;0;0;0;0;0,101
8,1;1,2;0;90,7;0;0;0;0;0,093
5,5;0,6;0;93,9;0;0;0;0;0,061
5,5;0,6;0;93,9;0;0;0;0;0,061
9,7;1,1;0;89,3;0;0;0;0;0,107
6,5;0,6;0;92,8;0,1;0;0;0;0,072
5;0,8;0;94,2;0;0;0;0;0,058
5,9;0,5;0;93,5;0;0;0;0;0,065
7,1;0,5;0;92,4;0;0;0;0;0,076
6;0,6;0;93,4;0;0;0;0;0,066
5,6;0,4;0;94;0;0;0;0;0,06
8,3;1,2;0;90,4;0;0;0;0;0,096
5,5;0,5;0;93,9;0;0;0;0;0,061
4,8;0,4;0;94,8;0;0;0;0;0,052
2,8;0,2;0;96,9;0;0;0;0;0,031
7,2;0,9;0;91,9;0,1;0;0;0;0,081
4,6;0,9;0;94,4;0;0;0;0;0,056
5,4;0,7;0;93,9;0;0;0;0;0,061
8,1;0,6;0;91,3;0;0;0;0;0,087
10,4;0,9;0;88,7;0;0;0;0;0,113
8,6;0,7;0;90,7;0;0;0;0;0,093
6,6;1,1;0;92,3;0,1;0;0;0;0,077
2,9;0,4;0;96,6;0;0;0;0;0,034
4,9;0,6;0;94,5;0;0;0;0;0,055
2,2;0,3;0;97,5;0;0;0;0;0,025
3,1;0,2;0;96,7;0;0;0;0;0,033
7,2;1,2;0;91,6;0;0;0;0;0,084
9,1;1;0;89,8;0;0;0;0;0,102
6,8;0,7;0;92,5;0;0;0;0;0,075
9,4;0,7;0;89,9;0;0;0;0;0,101
10,3;1;0;88,7;0;0;0;0;0,113
10;1,1;0;88,7;0;0;0;0;0,113
2,8;0,3;0;96,8;0;0;0;0;0,032
3,7;0,4;0;95,8;0;0;0;0;0,042
4;0,5;0;95,5;0;0;0;0;0,045
2,1;0,2;0;97,7;0;0;0;0;0,023
3,3;0,7;0;96;0;0;0;0;0,04
2,3;0,3;0;97,4;0;0;0;0;0,026
6,1;0,4;0;93,4;0;0;0;0;0,066
6,3;0,5;0;93,1;0;0;0;0;0,069
3,7;0,7;0;95,6;0;0;0;0;0,044
3,3;0,5;0;96,2;0;0;0;0;0,038
3,5;0,4;0;96,1;0;0;0;0;0,039
5,4;0,7;0;93,9;0;0;0;0;0,061
7;0,7;0;92,3;0;0;0;0;0,077
2,9;0,5;0;96,6;0;0;0;0;0,034
4,6;0,6;0;94,8;0;0;0;0;0,052
5,2;0,6;0;94,2;0;0;0;0;0,058
10,2;0,7;0;89,1;0;0;0;0;0,109
5,6;0,5;0;93,9;0;0;0;0;0,061
4,1;0,7;0;95,1;0,1;0;0;0;0,049
3,6;0,5;0;95,9;0;0;0;0;0,041
3,4;0,4;0;96,2;0;0;0;0;0,038
6,2;0,6;0;93,2;0;0;0;0;0,068
9,8;0,8;0;89,4;0;0;0;0;0,106
7,8;0,9;0;91,3;0,1;0;0;0;0,087
7,6;1,2;0;91,2;0,1;0;0;0;0,088
10,2;0,8;0;89;0;0;0;0;0,11
5,3;0,7;0;94;0;0;0;0;0,06
3,4;0,3;0;96,3;0;0;0;0;0,037
2,7;0,7;0;96,6;0;0;0;0;0,034
3,8;0,5;0;95,7;0;0;0;0;0,043
3,4;0,4;0;96,2;0;0;0;0;0,038
3;0,3;0;96,7;0;0;0;0;0,033
3,5;0,4;0;95,9;0,2;0;0;0;0,041
4,5;0,7;0;94,8;0;0;0;0;0,052
4,8;0,5;0;94,7;0;0;0;0;0,053
5,1;0,5;0;94,4;0;0;0;0;0,056
5,1;0,6;0;94,3;0;0;0;0;0,057
8,9;0,6;0;90,4;0;0;0;0;0,096
3,1;0,7;0;96,2;0;0;0;0;0,038
4;0,6;0;95,4;0;0;0;0;0,046
3,3;0,4;0;96,2;0;0;0;0;0,038
4,5;0,5;0;95;0;0;0;0;0,05
2,4;0,2;0;97,5;0;0;0;0;0,025
4,7;0,6;0;94,7;0;0;0;0;0,053
3,7;0,4;0;95,8;0,1;0;0;0;0,042
4,4;0,5;0;95,1;0;0;0;0;0,049
2,7;0,2;0;97,1;0;0;0;0;0,029
5,7;0,6;0;93,7;0,1;0;0;0;0,063
6,6;0,8;0;92,4;0,1;0;0;0;0,076
3,9;0,4;0;95,6;0;0;0;0;0,044
5,1;0,7;0;94,3;0;0;0;0;0,057
6,3;0,6;0;93,1;0;0;0;0;0,069
5,2;0,3;0;94,4;0;0;0;0;0,056
8,4;0,9;0;90,7;0;0;0;0;0,093
9,7;1;0;89,2;0;0;0;0;0,108
8,5;0,7;0;90,8;0;0;0;0;0,092
6,2;0,7;0;93,1;0;0;0;0;0,069
6,6;1;0;92,3;0;0;0;0;0,077
2,3;0,4;0;97,1;0,2;0;0;0;0,029
6,5;0,5;0;93;0;0;0;0;0,07
10;0,8;0;89,2;0;0;0;0;0,108
9,5;0,6;0;89,9;0;0;0;0;0,101
9,5;0,8;0;89,7;0;0;0;0;0,103
9,4;0,9;0;89,7;0;0;0;0;0,103
7,4;0,9;0;91,7;0;0;0;0;0,083
4,7;0,5;0;94,8;0;0;0;0;0,052
2,8;0,2;0;97;0;0;0;0;0,03
4,3;0,7;0;94,9;0;0;0;0;0,051
3,9;0,5;0;95,5;0;0;0;0;0,045
6,4;0,7;0;92,8;0;0;0;0;0,072
7,3;0,7;0;91,9;0;0;0;0;0,081
7,7;0,6;0;91,7;0;0;0;0;0,083
4;0,6;0;95,4;0;0;0;0;0,046
4;0,4;0;95,5;0;0;0;0;0,045
2,6;0,2;0;97,2;0;0;0;0;0,028
2,8;0,3;0;96,9;0;0;0;0;0,031
3,2;0,3;0;96,5;0;0;0;0;0,035
4,6;0,7;0;94,7;0;0;0;0;0,053
4,2;0,6;0;95,1;0;0;0;0;0,049
6,8;0,6;0;92,6;0;0;0;0;0,074
9,6;1;0;89,4;0;0;0;0;0,106
5,9;0,4;0;93,7;0;0;0;0;0,063
9,2;1,2;0;89,6;0;0;0;0;0,104
6,9;0,7;0;92,3;0,1;0;0;0;0,077
5,9;0,7;0;93,4;0;0;0;0;0,066
4,2;0,3;0;95,5;0;0;0;0;0,045
4,2;0,3;0;95,5;0;0;0;0;0,045
3,4;0,9;0;95,7;0;0;0;0;0,043
4,1;0,6;0;95,2;0;0;0;0;0,048
5,7;0,6;0;93,8;0;0;0;0;0,062
5,1;0,4;0;94,5;0;0;0;0;0,055
3,8;0,4;0;95,6;0,2;0;0;0;0,044
6,4;0,7;0;92,9;0;0;0;0;0,071
10;1;0;88,9;0;0;0;0;0,111
4;0,3;0;95,7;0;0;0;0;0,043
4,8;0,4;0;94,8;0;0;0;0;0,052
3,2;0,3;0;96,4;0;0;0;0;0,036
5;0,8;0;94,2;0;0;0;0;0,058
6,7;0,7;0;92,5;0,1;0;0;0;0,075
8,7;0,6;0;90,7;0;0;0;0;0,093
9,4;0,7;0;89,9;0;0;0;0;0,101
