MiB Mem : 128530.7 total,   2754.2 free,  15574.7 used, 110201.9 buff/cache
MiB Mem : 128530.7 total,   2702.1 free,  15626.6 used, 110202.0 buff/cache
MiB Mem : 128530.7 total,   2702.1 free,  15626.6 used, 110202.0 buff/cache
MiB Mem : 128530.7 total,   2702.1 free,  15626.6 used, 110202.0 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15632.3 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15632.3 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15632.3 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2696.6 free,  15632.1 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2696.6 free,  15632.1 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2696.6 free,  15632.1 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2697.9 free,  15630.7 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2680.2 free,  15648.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2680.2 free,  15648.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2680.2 free,  15648.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2689.2 free,  15639.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2689.2 free,  15639.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2689.2 free,  15639.4 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15623.8 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15623.8 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15623.8 used, 110202.1 buff/cache
MiB Mem : 128530.7 total,   2681.6 free,  15647.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2681.6 free,  15647.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2681.6 free,  15647.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2690.4 free,  15638.1 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2690.4 free,  15638.1 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2690.4 free,  15638.1 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2689.5 free,  15639.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2689.5 free,  15639.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   2689.5 free,  15639.0 used, 110202.2 buff/cache
MiB Mem : 128530.7 total,   3911.8 free,  14593.8 used, 110025.1 buff/cache
MiB Mem : 128530.7 total,   3911.8 free,  14593.8 used, 110025.1 buff/cache
MiB Mem : 128530.7 total,   3911.8 free,  14593.8 used, 110025.1 buff/cache
MiB Mem : 128530.7 total,   3844.3 free,  14668.6 used, 110017.8 buff/cache
MiB Mem : 128530.7 total,   3844.3 free,  14668.6 used, 110017.8 buff/cache
MiB Mem : 128530.7 total,   3844.3 free,  14668.6 used, 110017.8 buff/cache
MiB Mem : 128530.7 total,   3918.2 free,  14607.6 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3918.2 free,  14607.6 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3918.2 free,  14607.6 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3916.5 free,  14609.3 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3916.5 free,  14609.3 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3916.5 free,  14609.3 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3913.6 free,  14612.2 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3913.6 free,  14612.2 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3913.6 free,  14612.2 used, 110004.9 buff/cache
MiB Mem : 128530.7 total,   3915.7 free,  14610.0 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3915.7 free,  14610.0 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3915.7 free,  14610.0 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3921.9 free,  14603.8 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3921.9 free,  14603.8 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3921.9 free,  14603.8 used, 110005.0 buff/cache
MiB Mem : 128530.7 total,   3914.3 free,  14611.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3914.3 free,  14611.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3914.3 free,  14611.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3923.0 free,  14602.7 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3923.0 free,  14602.7 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3923.0 free,  14602.7 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.3 free,  14600.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.3 free,  14600.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.3 free,  14600.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3906.3 free,  14619.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3906.3 free,  14619.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3906.3 free,  14619.3 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.0 free,  14600.6 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.0 free,  14600.6 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3925.0 free,  14600.6 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3930.4 free,  14595.2 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3930.4 free,  14595.2 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3930.4 free,  14595.2 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.4 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.4 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.4 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.6 free,  14615.0 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.6 free,  14615.0 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3910.6 free,  14615.0 used, 110005.1 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.5 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.5 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.5 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3915.2 free,  14610.3 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3915.2 free,  14610.3 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3915.2 free,  14610.3 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3919.4 free,  14606.2 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3919.4 free,  14606.2 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3919.4 free,  14606.2 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3936.9 free,  14588.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3936.9 free,  14588.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3936.9 free,  14588.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3947.8 free,  14577.8 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3947.8 free,  14577.8 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3947.8 free,  14577.8 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3912.9 free,  14612.6 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3920.8 free,  14604.7 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3920.8 free,  14604.7 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3920.8 free,  14604.7 used, 110005.2 buff/cache
MiB Mem : 128530.7 total,   3914.7 free,  14610.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3914.7 free,  14610.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3914.7 free,  14610.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3922.8 free,  14602.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3922.8 free,  14602.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3922.8 free,  14602.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3919.7 free,  14605.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3919.7 free,  14605.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3919.7 free,  14605.8 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3905.6 free,  14619.9 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3905.6 free,  14619.9 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3905.6 free,  14619.9 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3908.1 free,  14617.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3908.1 free,  14617.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3908.1 free,  14617.3 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3924.8 free,  14600.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3924.8 free,  14600.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3924.8 free,  14600.6 used, 110005.3 buff/cache
MiB Mem : 128530.7 total,   3900.7 free,  14624.7 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3900.7 free,  14624.7 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3900.7 free,  14624.7 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3914.1 free,  14611.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3919.1 free,  14606.2 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3919.1 free,  14606.2 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3919.1 free,  14606.2 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3902.5 free,  14622.8 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3902.5 free,  14622.8 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3902.5 free,  14622.8 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3923.2 free,  14602.1 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3923.2 free,  14602.1 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3923.2 free,  14602.1 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3928.0 free,  14597.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3928.0 free,  14597.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3928.0 free,  14597.3 used, 110005.4 buff/cache
MiB Mem : 128530.7 total,   3903.8 free,  14621.5 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3903.8 free,  14621.5 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3903.8 free,  14621.5 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3915.3 free,  14610.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3915.3 free,  14610.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3915.3 free,  14610.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.5 free,  14613.8 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.5 free,  14613.8 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.5 free,  14613.8 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.9 free,  14613.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.9 free,  14613.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3911.9 free,  14613.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3901.9 free,  14623.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3901.9 free,  14623.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3901.9 free,  14623.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.1 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.1 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3910.2 free,  14615.1 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3927.2 free,  14598.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3927.2 free,  14598.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3927.2 free,  14598.0 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3903.6 free,  14621.6 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3903.6 free,  14621.6 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3903.6 free,  14621.6 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3905.9 free,  14619.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3905.9 free,  14619.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3905.9 free,  14619.3 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3913.8 free,  14611.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3913.8 free,  14611.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3913.8 free,  14611.4 used, 110005.5 buff/cache
MiB Mem : 128530.7 total,   3898.2 free,  14627.0 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3898.2 free,  14627.0 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3898.2 free,  14627.0 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3899.3 free,  14625.9 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3899.3 free,  14625.9 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3899.3 free,  14625.9 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3909.6 free,  14615.6 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3909.6 free,  14615.6 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3900.0 free,  14625.1 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3900.0 free,  14625.1 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3900.0 free,  14625.1 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3874.5 free,  14650.6 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3874.5 free,  14650.6 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3874.5 free,  14650.6 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3885.9 free,  14639.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3885.9 free,  14639.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3885.9 free,  14639.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3897.9 free,  14627.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3897.9 free,  14627.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3897.9 free,  14627.2 used, 110005.6 buff/cache
MiB Mem : 128530.7 total,   3875.3 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3875.3 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3875.3 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3875.2 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3875.2 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3875.2 free,  14649.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3894.8 free,  14630.3 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3894.8 free,  14630.3 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3894.8 free,  14630.3 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3888.2 free,  14636.9 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3888.2 free,  14636.9 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3888.2 free,  14636.9 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.0 free,  14629.0 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.0 free,  14629.0 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.0 free,  14629.0 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.7 free,  14628.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.7 free,  14628.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3896.7 free,  14628.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3881.2 free,  14643.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3881.2 free,  14643.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3881.2 free,  14643.8 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3877.3 free,  14647.7 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3877.3 free,  14647.7 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3877.3 free,  14647.7 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3880.6 free,  14644.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3880.6 free,  14644.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3880.6 free,  14644.4 used, 110005.7 buff/cache
MiB Mem : 128530.7 total,   3886.8 free,  14638.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3886.8 free,  14638.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3886.8 free,  14638.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3879.3 free,  14645.6 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3879.3 free,  14645.6 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3879.3 free,  14645.6 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3871.9 free,  14653.0 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3871.9 free,  14653.0 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3871.9 free,  14653.0 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3878.7 free,  14646.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3878.7 free,  14646.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3878.7 free,  14646.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3870.3 free,  14654.6 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3870.3 free,  14654.6 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3876.2 free,  14648.7 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3876.2 free,  14648.7 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3876.2 free,  14648.7 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3881.7 free,  14643.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3881.7 free,  14643.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3881.7 free,  14643.2 used, 110005.8 buff/cache
MiB Mem : 128530.7 total,   3873.7 free,  14651.1 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3873.7 free,  14651.1 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3873.7 free,  14651.1 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3861.3 free,  14663.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3861.3 free,  14663.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3861.3 free,  14663.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3867.3 free,  14657.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3867.3 free,  14657.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3867.3 free,  14657.5 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3870.6 free,  14654.2 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3870.6 free,  14654.2 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3870.6 free,  14654.2 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3858.0 free,  14666.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3858.0 free,  14666.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3858.0 free,  14666.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3863.1 free,  14661.7 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3863.1 free,  14661.7 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3863.1 free,  14661.7 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3871.0 free,  14653.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3871.0 free,  14653.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3871.0 free,  14653.8 used, 110005.9 buff/cache
MiB Mem : 128530.7 total,   3858.2 free,  14666.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3858.2 free,  14666.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3858.2 free,  14666.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3865.4 free,  14659.4 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3865.4 free,  14659.4 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3865.4 free,  14659.4 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3862.1 free,  14662.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3862.1 free,  14662.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3862.1 free,  14662.6 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3852.7 free,  14672.0 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3852.7 free,  14672.0 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3852.7 free,  14672.0 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3853.7 free,  14671.1 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3853.7 free,  14671.1 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3853.7 free,  14671.1 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3872.9 free,  14651.8 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3872.9 free,  14651.8 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3872.9 free,  14651.8 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3876.5 free,  14648.2 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3876.5 free,  14648.2 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3876.5 free,  14648.2 used, 110006.0 buff/cache
MiB Mem : 128530.7 total,   3855.5 free,  14669.1 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3855.5 free,  14669.1 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3855.5 free,  14669.1 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3868.2 free,  14656.5 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3868.2 free,  14656.5 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3868.2 free,  14656.5 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3875.7 free,  14649.0 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3875.7 free,  14649.0 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3852.2 free,  14672.4 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3852.2 free,  14672.4 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3852.2 free,  14672.4 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3862.5 free,  14662.2 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3862.5 free,  14662.2 used, 110006.1 buff/cache
MiB Mem : 128530.7 total,   3862.5 free,  14662.2 used, 110006.1 buff/cache
