worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns;;worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns
8;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20203551;230209767;;4;3;Where would you find magazines along side many other printed works?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;71;2;20171773;230818175
2;4;Where are  you likely to find a hamburger?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;74;2;31908229;229840348;;0;3;Where would you find magazines along side many other printed works?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;71;2;20249283;230925272
4;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20165958;229466715;;1;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20386922;230547335
0;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20122281;229319988;;5;3;Where would you find magazines along side many other printed works?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;71;2;20124777;231295421
1;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20142290;229296697;;7;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20195835;230772822
5;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20175850;228813245;;6;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20189226;230875124
7;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20224386;228457637;;3;3;Where would you find magazines along side many other printed works?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;71;2;20863688;230912498
6;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20186199;228807568;;9;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20177698;230722149
3;4;Where are  you likely to find a hamburger?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;74;2;20154051;228300256;;8;3;Where would you find magazines along side many other printed works?;B;B;1;0,231;llama3,1:8b;26/12/2025 7:30;B;71;2;20203551;230209767
9;4;Where are  you likely to find a hamburger?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;74;2;20137459;228188896;;2;4;Where are  you likely to find a hamburger?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;74;2;31908229;229840348
8;4;Where are  you likely to find a hamburger?;A;A;1;0,228;llama3,1:8b;26/12/2025 7:30;A;74;2;20158113;227595607;;4;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20165958;229466715
2;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;32369126;228244130;;0;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20122281;229319988
4;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20179777;228446857;;1;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20142290;229296697
0;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,229;llama3,1:8b;26/12/2025 7:30;B;78;2;20177116;228614990;;5;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20175850;228813245
1;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20169779;228726414;;7;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20224386;228457637
5;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20192451;228699752;;6;4;Where are  you likely to find a hamburger?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;74;2;20186199;228807568
7;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20132523;228729574;;3;4;Where are  you likely to find a hamburger?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;74;2;20154051;228300256
6;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,23;llama3,1:8b;26/12/2025 7:30;B;78;2;20175031;228783618;;9;4;Where are  you likely to find a hamburger?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;74;2;20137459;228188896
3;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20145553;228878889;;8;4;Where are  you likely to find a hamburger?;A;A;1;0,228;llama3,1:8b;26/12/2025 7:30;A;74;2;20158113;227595607
9;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20162573;228800990;;2;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;32369126;228244130
8;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,23;llama3,1:8b;26/12/2025 7:30;B;78;2;20171638;228906338;;4;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20179777;228446857
2;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;32027162;228325314;;0;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,229;llama3,1:8b;26/12/2025 7:30;B;78;2;20177116;228614990
4;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20137241;228360041;;1;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20169779;228726414
0;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20190058;228447866;;5;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,229;llama3,1:8b;26/12/2025 7:30;A;78;2;20192451;228699752
1;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20176718;228487540;;7;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20132523;228729574
5;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20087389;228416494;;6;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,23;llama3,1:8b;26/12/2025 7:30;B;78;2;20175031;228783618
7;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20200770;228307204;;3;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20145553;228878889
6;6;What island country is ferret popular?;C;C;1;0,23;llama3,1:8b;26/12/2025 7:30;C;71;2;20470746;228812218;;9;5;James was looking for a good place to buy farmland,  Where might he look?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;78;2;20162573;228800990
3;6;What island country is ferret popular?;C;C;1;0,23;llama3,1:8b;26/12/2025 7:30;C;71;2;20182700;229064936;;8;5;James was looking for a good place to buy farmland,  Where might he look?;B;A;0;0,23;llama3,1:8b;26/12/2025 7:30;B;78;2;20171638;228906338
9;6;What island country is ferret popular?;C;C;1;0,231;llama3,1:8b;26/12/2025 7:30;C;71;2;20125040;229644664;;2;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;32027162;228325314
8;6;What island country is ferret popular?;C;C;1;0,231;llama3,1:8b;26/12/2025 7:30;C;71;2;20009428;230225042;;4;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20137241;228360041
2;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;32754246;230905566;;0;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20190058;228447866
4;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20181183;230976177;;1;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20176718;228487540
0;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20235706;231079363;;5;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20087389;228416494
1;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20149416;231066902;;7;6;What island country is ferret popular?;C;C;1;0,229;llama3,1:8b;26/12/2025 7:30;C;71;2;20200770;228307204
5;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20358721;231678937;;6;6;What island country is ferret popular?;C;C;1;0,23;llama3,1:8b;26/12/2025 7:30;C;71;2;20470746;228812218
7;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20194090;232183708;;3;6;What island country is ferret popular?;C;C;1;0,23;llama3,1:8b;26/12/2025 7:30;C;71;2;20182700;229064936
6;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20845714;232298321;;9;6;What island country is ferret popular?;C;C;1;0,231;llama3,1:8b;26/12/2025 7:30;C;71;2;20125040;229644664
3;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,234;llama3,1:8b;26/12/2025 7:30;B;79;2;20978213;233002028;;8;6;What island country is ferret popular?;C;C;1;0,231;llama3,1:8b;26/12/2025 7:30;C;71;2;20009428;230225042
9;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20222883;232305908;;2;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;32754246;230905566
8;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20341179;231945323;;4;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20181183;230976177
2;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;32402837;231386403;;0;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20235706;231079363
4;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;20169252;231586553;;1;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,232;llama3,1:8b;26/12/2025 7:30;B;79;2;20149416;231066902
0;8;What do animals do when an enemy is approaching?;D;D;1;0,233;llama3,1:8b;26/12/2025 7:30;D;73;2;20130098;231748584;;5;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20358721;231678937
1;8;What do animals do when an enemy is approaching?;D;D;1;0,233;llama3,1:8b;26/12/2025 7:30;D;73;2;20129967;232073637;;7;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20194090;232183708
5;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;20172582;231112859;;6;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20845714;232298321
7;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20183175;230463726;;3;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,234;llama3,1:8b;26/12/2025 7:30;B;79;2;20978213;233002028
6;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20127592;229704978;;9;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20222883;232305908
3;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20122831;229826801;;8;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0,233;llama3,1:8b;26/12/2025 7:30;B;79;2;20341179;231945323
9;8;What do animals do when an enemy is approaching?;D;D;1;0,23;llama3,1:8b;26/12/2025 7:30;D;73;2;20146730;229487342;;2;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;32402837;231386403
8;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20788560;229603912;;4;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;20169252;231586553
2;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;72;2;29869552;229987545;;0;8;What do animals do when an enemy is approaching?;D;D;1;0,233;llama3,1:8b;26/12/2025 7:30;D;73;2;20130098;231748584
4;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;72;2;20161366;229792036;;1;8;What do animals do when an enemy is approaching?;D;D;1;0,233;llama3,1:8b;26/12/2025 7:30;D;73;2;20129967;232073637
0;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20083544;229425275;;5;8;What do animals do when an enemy is approaching?;D;D;1;0,232;llama3,1:8b;26/12/2025 7:30;D;73;2;20172582;231112859
1;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20467644;229342673;;7;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20183175;230463726
5;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20153864;229452855;;6;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20127592;229704978
7;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;19965678;229402610;;3;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20122831;229826801
6;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20154170;229133191;;9;8;What do animals do when an enemy is approaching?;D;D;1;0,23;llama3,1:8b;26/12/2025 7:30;D;73;2;20146730;229487342
3;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,239;llama3,1:8b;26/12/2025 7:30;A,;72;3;30094145;238464976;;8;8;What do animals do when an enemy is approaching?;D;D;1;0,231;llama3,1:8b;26/12/2025 7:30;D;73;2;20788560;229603912
9;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,238;llama3,1:8b;26/12/2025 7:30;A;72;2;19651816;237650741;;2;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;72;2;29869552;229987545
8;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,238;llama3,1:8b;26/12/2025 7:30;A;72;2;20674973;237458391;;4;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,231;llama3,1:8b;26/12/2025 7:30;A;72;2;20161366;229792036
2;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;30098920;237606009;;0;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20083544;229425275
4;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;19823325;237681371;;1;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20467644;229342673
0;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20214402;237955707;;5;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20153864;229452855
1;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20178204;238040155;;7;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;19965678;229402610
5;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20194348;238254907;;6;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,23;llama3,1:8b;26/12/2025 7:30;A;72;2;20154170;229133191
7;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20592938;238525005;;3;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,239;llama3,1:8b;26/12/2025 7:30;A,;72;3;30094145;238464976
6;10;What do people typically do while playing guitar?;E;C;0;0,24;llama3,1:8b;26/12/2025 7:30;E;68;2;20638548;239067198;;9;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,238;llama3,1:8b;26/12/2025 7:30;A;72;2;19651816;237650741
3;10;What do people typically do while playing guitar?;E;C;0;0,229;llama3,1:8b;26/12/2025 7:30;E;68;2;19663669;228774361;;8;9;Reading newspaper one of many ways to practice your what?;A;A;1;0,238;llama3,1:8b;26/12/2025 7:30;A;72;2;20674973;237458391
9;10;What do people typically do while playing guitar?;E;C;0;0,231;llama3,1:8b;26/12/2025 7:30;E;68;2;20825056;230165157;;2;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;30098920;237606009
8;10;What do people typically do while playing guitar?;E;C;0;0,23;llama3,1:8b;26/12/2025 7:30;E;68;2;20166066;229596360;;4;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;19823325;237681371
2;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;31251768;227625753;;0;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20214402;237955707
4;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;20167777;227480393;;1;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20178204;238040155
0;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;19676495;226960133;;5;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20194348;238254907
1;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;20808884;227288239;;7;10;What do people typically do while playing guitar?;E;C;0;0,239;llama3,1:8b;26/12/2025 7:30;E;68;2;20592938;238525005
5;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20844593;228124401;;6;10;What do people typically do while playing guitar?;E;C;0;0,24;llama3,1:8b;26/12/2025 7:30;E;68;2;20638548;239067198
7;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20482334;228253544;;3;10;What do people typically do while playing guitar?;E;C;0;0,229;llama3,1:8b;26/12/2025 7:30;E;68;2;19663669;228774361
6;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20284441;227686360;;9;10;What do people typically do while playing guitar?;E;C;0;0,231;llama3,1:8b;26/12/2025 7:30;E;68;2;20825056;230165157
9;11;What would vinyl be an odd thing to replace?;B;E;0;0,207;llama3,1:8b;26/12/2025 7:30;B;69;2;20216041;206361073;;8;10;What do people typically do while playing guitar?;E;C;0;0,23;llama3,1:8b;26/12/2025 7:30;E;68;2;20166066;229596360
8;11;What would vinyl be an odd thing to replace?;B;E;0;0,207;llama3,1:8b;26/12/2025 7:30;B;69;2;20202060;206433096;;2;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;31251768;227625753
3;11;What would vinyl be an odd thing to replace?;B;E;0;0,272;llama3,1:8b;26/12/2025 7:30;B;69;2;20629770;270904746;;4;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;20167777;227480393
2;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,23;llama3,1:8b;26/12/2025 7:30;D;79;2;32174023;229167268;;0;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;19676495;226960133
4;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,23;llama3,1:8b;26/12/2025 7:30;D;79;2;20070081;229159054;;1;11;What would vinyl be an odd thing to replace?;B;E;0;0,228;llama3,1:8b;26/12/2025 7:30;B;69;2;20808884;227288239
0;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,23;llama3,1:8b;26/12/2025 7:30;D;79;2;19602550;229033696;;5;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20844593;228124401
1;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,229;llama3,1:8b;26/12/2025 7:30;D;79;2;20069137;228198573;;7;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20482334;228253544
5;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,228;llama3,1:8b;26/12/2025 7:30;D;79;2;19901829;227161703;;6;11;What would vinyl be an odd thing to replace?;B;E;0;0,229;llama3,1:8b;26/12/2025 7:30;B;69;2;20284441;227686360
7;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,227;llama3,1:8b;26/12/2025 7:30;D;79;2;20057905;226672151;;9;11;What would vinyl be an odd thing to replace?;B;E;0;0,207;llama3,1:8b;26/12/2025 7:30;B;69;2;20216041;206361073
6;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0,227;llama3,1:8b;26/12/2025 7:30;D;79;2;20160227;226679366;;8;11;What would vinyl be an odd thing to replace?;B;E;0;0,207;llama3,1:8b;26/12/2025 7:30;B;69;2;20202060;206433096
