total;free;used;buff/cache;
128530,7;2461,3;15760,4;110309;0,122619732
128530,7;2461,3;15760,4;110309;0,122619732
128530,7;2461,3;15760,4;110309;0,122619732
128530,7;2464,6;15757,1;110309;0,122594057
128530,7;2464,6;15757,1;110309;0,122594057
128530,7;2464,6;15757,1;110309;0,122594057
128530,7;2482,5;15739,2;110309;0,122454791
128530,7;2482,5;15739,2;110309;0,122454791
128530,7;2482,5;15739,2;110309;0,122454791
128530,7;2436;15785,6;110309,1;0,122815794
128530,7;2436;15785,6;110309,1;0,122815794
128530,7;2436;15785,6;110309,1;0,122815794
128530,7;2477;15744;110309,7;0,122492136
128530,7;2477;15744;110309,7;0,122492136
128530,7;2477;15744;110309,7;0,122492136
128530,7;2448,9;15772,2;110309,7;0,122710761
128530,7;2448,9;15772,2;110309,7;0,122710761
128530,7;2448,9;15772,2;110309,7;0,122710761
128530,7;2442;15779;110309,7;0,122764445
128530,7;2442;15779;110309,7;0,122764445
128530,7;2442;15779;110309,7;0,122764445
128530,7;2394,8;15826,2;110309,8;0,123130894
128530,7;2394,8;15826,2;110309,8;0,123130894
128530,7;2376,8;15843,6;110310,3;0,123267048
128530,7;2376,8;15843,6;110310,3;0,123267048
128530,7;2376,8;15843,6;110310,3;0,123267048
128530,7;2434,3;15786,1;110310,4;0,122818906
128530,7;2434,3;15786,1;110310,4;0,122818906
128530,7;2434,3;15786,1;110310,4;0,122818906
128530,7;2399,8;15820,4;110310,5;0,123086547
128530,7;2399,8;15820,4;110310,5;0,123086547
128530,7;2399,8;15820,4;110310,5;0,123086547
128530,7;2400,9;15819,3;110310,5;0,123077988
128530,7;2400,9;15819,3;110310,5;0,123077988
128530,7;2400,9;15819,3;110310,5;0,123077988
128530,7;2469,2;15750,5;110311;0,122542708
128530,7;2469,2;15750,5;110311;0,122542708
128530,7;2469,2;15750,5;110311;0,122542708
128530,7;2386,5;15833,1;110311,1;0,123185356
128530,7;2386,5;15833,1;110311,1;0,123185356
128530,7;2386,5;15833,1;110311,1;0,123185356
128530,7;2430;15789,6;110311,2;0,122846137
128530,7;2430;15789,6;110311,2;0,122846137
128530,7;2430;15789,6;110311,2;0,122846137
128530,7;2418,5;15801;110311,2;0,12293561
128530,7;2418,5;15801;110311,2;0,12293561
128530,7;2418,5;15801;110311,2;0,12293561
128530,7;2434,7;15784,3;110311,8;0,122804902
128530,7;2434,7;15784,3;110311,8;0,122804902
128530,7;2434,7;15784,3;110311,8;0,122804902
128530,7;2376,2;15842,7;110311,8;0,123260046
128530,7;2376,2;15842,7;110311,8;0,123260046
128530,7;2376,2;15842,7;110311,8;0,123260046
128530,7;2393,2;15825,7;110311,9;0,123127004
128530,7;2393,2;15825,7;110311,9;0,123127004
128530,7;2393,2;15825,7;110311,9;0,123127004
128530,7;2378,2;15840,6;110311,9;0,123243708
128530,7;2378,2;15840,6;110311,9;0,123243708
128530,7;2378,2;15840,6;110311,9;0,123243708
128530,7;2425,3;15792,9;110312,5;0,12287259
128530,7;2425,3;15792,9;110312,5;0,12287259
128530,7;2425,3;15792,9;110312,5;0,12287259
128530,7;2434,7;15783,5;110312,5;0,122799456
128530,7;2434,7;15783,5;110312,5;0,122799456
128530,7;2434,7;15783,5;110312,5;0,122799456
128530,7;2419,7;15798,4;110312,6;0,122915381
128530,7;2419,7;15798,4;110312,6;0,122915381
128530,7;2419,7;15798,4;110312,6;0,122915381
128530,7;2405,6;15812,5;110312,6;0,123025083
128530,7;2405,6;15812,5;110312,6;0,123025083
128530,7;2405,6;15812,5;110312,6;0,123025083
128530,7;2452,3;15765,3;110313,2;0,122657077
128530,7;2452,3;15765,3;110313,2;0,122657077
128530,7;2423,3;15794,2;110313,2;0,122882704
128530,7;2423,3;15794,2;110313,2;0,122882704
128530,7;2423,3;15794,2;110313,2;0,122882704
128530,7;2405,9;15811,5;110313,3;0,123017302
128530,7;2405,9;15811,5;110313,3;0,123017302
128530,7;2405,9;15811,5;110313,3;0,123017302
128530,7;2341,2;15876,2;110313,4;0,123519906
128530,7;2341,2;15876,2;110313,4;0,123519906
128530,7;2341,2;15876,2;110313,4;0,123519906
128530,7;2400,3;15816,5;110313,9;0,123056204
128530,7;2400,3;15816,5;110313,9;0,123056204
128530,7;2400,3;15816,5;110313,9;0,123056204
128530,7;2415,4;15801,4;110313,9;0,122938722
128530,7;2415,4;15801,4;110313,9;0,122938722
128530,7;2415,4;15801,4;110313,9;0,122938722
128530,7;2387,9;15828,9;110314;0,123151901
128530,7;2387,9;15828,9;110314;0,123151901
128530,7;2387,9;15828,9;110314;0,123151901
128530,7;2368,3;15848,4;110314;0,123304393
128530,7;2368,3;15848,4;110314;0,123304393
128530,7;2368,3;15848,4;110314;0,123304393
128530,7;2400,1;15816,6;110314,1;0,123056204
128530,7;2400,1;15816,6;110314,1;0,123056204
128530,7;2400,1;15816,6;110314,1;0,123056204
128530,7;2381,7;15834,4;110314,6;0,12319547
128530,7;2381,7;15834,4;110314,6;0,12319547
128530,7;2381,7;15834,4;110314,6;0,12319547
128530,7;2435,2;15780,9;110314,7;0,122778449
128530,7;2435,2;15780,9;110314,7;0,122778449
128530,7;2435,2;15780,9;110314,7;0,122778449
128530,7;2421,1;15794,9;110314,7;0,12288815
128530,7;2421,1;15794,9;110314,7;0,12288815
128530,7;2421,1;15794,9;110314,7;0,12288815
128530,7;2416,4;15799,5;110314,8;0,12292394
128530,7;2416,4;15799,5;110314,8;0,12292394
128530,7;2416,4;15799,5;110314,8;0,12292394
128530,7;2401,6;15813,7;110315,4;0,123034419
128530,7;2401,6;15813,7;110315,4;0,123034419
128530,7;2401,6;15813,7;110315,4;0,123034419
128530,7;2386,8;15828,6;110315,4;0,123149567
128530,7;2386,8;15828,6;110315,4;0,123149567
128530,7;2386,8;15828,6;110315,4;0,123149567
128530,7;2444,9;15770,3;110315,4;0,122697535
128530,7;2444,9;15770,3;110315,4;0,122697535
128530,7;2444,9;15770,3;110315,4;0,122697535
128530,7;2446,4;15768,8;110315,5;0,122685086
128530,7;2446,4;15768,8;110315,5;0,122685086
128530,7;2446,4;15768,8;110315,5;0,122685086
128530,7;2458,9;15756;110315,8;0,122585499
128530,7;2458,9;15756;110315,8;0,122585499
128530,7;2458,9;15756;110315,8;0,122585499
128530,7;2441,4;15773;110316,3;0,122717763
128530,7;2441,4;15773;110316,3;0,122717763
128530,7;2451,6;15762,7;110316,4;0,122637627
128530,7;2451,6;15762,7;110316,4;0,122637627
128530,7;2451,6;15762,7;110316,4;0,122637627
128530,7;2380,6;15833,7;110316,4;0,123190024
128530,7;2380,6;15833,7;110316,4;0,123190024
128530,7;2380,6;15833,7;110316,4;0,123190024
128530,7;2398;15816,2;110316,5;0,12305387
128530,7;2398;15816,2;110316,5;0,12305387
128530,7;2398;15816,2;110316,5;0,12305387
128530,7;2428,5;15785,7;110316,5;0,122816572
128530,7;2428,5;15785,7;110316,5;0,122816572
128530,7;2428,5;15785,7;110316,5;0,122816572
128530,7;2447,1;15767,1;110316,6;0,122671082
128530,7;2447,1;15767,1;110316,6;0,122671082
128530,7;2447,1;15767,1;110316,6;0,122671082
128530,7;2415,7;15798,1;110316,9;0,122913047
128530,7;2415,7;15798,1;110316,9;0,122913047
128530,7;2415,7;15798,1;110316,9;0,122913047
128530,7;2409,1;15804,2;110317,4;0,122960507
128530,7;2409,1;15804,2;110317,4;0,122960507
128530,7;2409,1;15804,2;110317,4;0,122960507
128530,7;2384,7;15828,1;110318;0,123145676
128530,7;2384,7;15828,1;110318;0,123145676
128530,7;2384,7;15828,1;110318;0,123145676
128530,7;2395,8;15816,9;110318;0,123059316
128530,7;2395,8;15816,9;110318;0,123059316
128530,7;2395,8;15816,9;110318;0,123059316
128530,7;2392,4;15820,3;110318;0,123085769
128530,7;2392,4;15820,3;110318;0,123085769
128530,7;2392,4;15820,3;110318;0,123085769
128530,7;2377,9;15834,8;110318,1;0,123197804
128530,7;2377,9;15834,8;110318,1;0,123197804
128530,7;2377,9;15834,8;110318,1;0,123197804
128530,7;2360,3;15850,2;110320,2;0,123318398
128530,7;2360,3;15850,2;110320,2;0,123318398
128530,7;2360,3;15850,2;110320,2;0,123318398
128530,7;2349,7;15860,3;110320,7;0,123396978
128530,7;2349,7;15860,3;110320,7;0,123396978
128530,7;2349,7;15860,3;110320,7;0,123396978
128530,7;2364,6;15843,9;110322,3;0,123268604
128530,7;2364,6;15843,9;110322,3;0,123268604
128530,7;2364,6;15843,9;110322,3;0,123268604
128530,7;2339,6;15868,8;110322,3;0,12346311
128530,7;2339,6;15868,8;110322,3;0,12346311
128530,7;2339,6;15868,8;110322,3;0,12346311
128530,7;2347,7;15860,2;110322,9;0,123395422
128530,7;2347,7;15860,2;110322,9;0,123395422
128530,7;2347,7;15860,2;110322,9;0,123395422
128530,7;2349,5;15857,8;110323,4;0,123377528
128530,7;2349,5;15857,8;110323,4;0,123377528
128530,7;2349,5;15857,8;110323,4;0,123377528
128530,7;2320,4;15886,8;110323,5;0,123603155
128530,7;2320,4;15886,8;110323,5;0,123603155
128530,7;2320,4;15886,8;110323,5;0,123603155
128530,7;2331,4;15875,8;110323,5;0,123517572
128530,7;2331,4;15875,8;110323,5;0,123517572
128530,7;2331,4;15875,8;110323,5;0,123517572
128530,7;2363,7;15843,5;110323,5;0,12326627
128530,7;2363,7;15843,5;110323,5;0,12326627
128530,7;2363,7;15843,5;110323,5;0,12326627
128530,7;2330,2;15877;110323,6;0,12352613
128530,7;2330,2;15877;110323,6;0,12352613
128530,7;2330,2;15877;110323,6;0,12352613
128530,7;2333,9;15872,7;110324,1;0,123493453
128530,7;2333,9;15872,7;110324,1;0,123493453
128530,7;2333,9;15872,7;110324,1;0,123493453
128530,7;2324,6;15882;110324,2;0,123565032
128530,7;2324,6;15882;110324,2;0,123565032
128530,7;2324,6;15882;110324,2;0,123565032
128530,7;2317,1;15889,4;110324,2;0,123623383
128530,7;2317,1;15889,4;110324,2;0,123623383
128530,7;2317,1;15889,4;110324,2;0,123623383
128530,7;2331,3;15875,1;110324,3;0,123512126
128530,7;2331,3;15875,1;110324,3;0,123512126
128530,7;2331,3;15875,1;110324,3;0,123512126
128530,7;2327,4;15878,5;110324,8;0,123538579
128530,7;2327,4;15878,5;110324,8;0,123538579
128530,7;2327,4;15878,5;110324,8;0,123538579
128530,7;2298,9;15907;110324,9;0,123759538
128530,7;2298,9;15907;110324,9;0,123759538
128530,7;2298,9;15907;110324,9;0,123759538
128530,7;2331,7;15874,1;110324,9;0,123504346
128530,7;2331,7;15874,1;110324,9;0,123504346
128530,7;2331,7;15874,1;110324,9;0,123504346
128530,7;2319,2;15886,5;110325;0,123600821
128530,7;2319,2;15886,5;110325;0,123600821
128530,7;2319,2;15886,5;110325;0,123600821
128530,7;2326,4;15878,8;110325,5;0,123540913
128530,7;2326,4;15878,8;110325,5;0,123540913
128530,7;2326,4;15878,8;110325,5;0,123540913
128530,7;2272,3;15932,8;110325,6;0,123961046
128530,7;2272,3;15932,8;110325,6;0,123961046
128530,7;2272,3;15932,8;110325,6;0,123961046
128530,7;2322,5;15882,5;110325,6;0,123570478
128530,7;2322,5;15882,5;110325,6;0,123570478
128530,7;2322,5;15882,5;110325,6;0,123570478
128530,7;2308,5;15896,6;110325,7;0,123678623
128530,7;2308,5;15896,6;110325,7;0,123678623
128530,7;2308,5;15896,6;110325,7;0,123678623
128530,7;2295,4;15909,1;110326,2;0,123776654
128530,7;2295,4;15909,1;110326,2;0,123776654
128530,7;2295,4;15909,1;110326,2;0,123776654
128530,7;2332,2;15872,2;110326,3;0,123489563
128530,7;2332,2;15872,2;110326,3;0,123489563
128530,7;2332,2;15872,2;110326,3;0,123489563
128530,7;2289,4;15915;110326,3;0,123822558
128530,7;2289,4;15915;110326,3;0,123822558
128530,7;2289,4;15915;110326,3;0,123822558
128530,7;2343;15861,3;110326,4;0,123404759
128530,7;2343;15861,3;110326,4;0,123404759
128530,7;2343;15861,3;110326,4;0,123404759
128530,7;2315,9;15887,9;110327;0,123610935
128530,7;2315,9;15887,9;110327;0,123610935
128530,7;2315,9;15887,9;110327;0,123610935
128530,7;2351,3;15852,5;110327;0,123335514
128530,7;2351,3;15852,5;110327;0,123335514
128530,7;2351,3;15852,5;110327;0,123335514
128530,7;2376,2;15827,4;110327,1;0,123141008
128530,7;2376,2;15827,4;110327,1;0,123141008
128530,7;2376,2;15827,4;110327,1;0,123141008
128530,7;2366,4;15837,3;110327,1;0,123217255
128530,7;2366,4;15837,3;110327,1;0,123217255
128530,7;2366,4;15837,3;110327,1;0,123217255
128530,7;2305,4;15897,7;110327,7;0,123687181
128530,7;2305,4;15897,7;110327,7;0,123687181
128530,7;2305,4;15897,7;110327,7;0,123687181
128530,7;2374,1;15828,9;110327,7;0,123152679
128530,7;2374,1;15828,9;110327,7;0,123152679
128530,7;2374,1;15828,9;110327,7;0,123152679
128530,7;2365,2;15837,8;110327,7;0,123221923
128530,7;2365,2;15837,8;110327,7;0,123221923
128530,7;2365,2;15837,8;110327,7;0,123221923
128530,7;2390;15813;110327,8;0,123028195
128530,7;2390;15813;110327,8;0,123028195
128530,7;2390;15813;110327,8;0,123028195
128530,7;2376,6;15826,3;110327,8;0,12313245
128530,7;2376,6;15826,3;110327,8;0,12313245
128530,7;2376,6;15826,3;110327,8;0,12313245
128530,7;2334,2;15868,2;110328,4;0,123457664
128530,7;2334,2;15868,2;110328,4;0,123457664
128530,7;2334,2;15868,2;110328,4;0,123457664
128530,7;2358,2;15844,2;110328,4;0,123270938
128530,7;2358,2;15844,2;110328,4;0,123270938
128530,7;2358,2;15844,2;110328,4;0,123270938
128530,7;2371,8;15830,4;110328,5;0,123164349
128530,7;2371,8;15830,4;110328,5;0,123164349
128530,7;2371,8;15830,4;110328,5;0,123164349
128530,7;2357,1;15845,1;110328,5;0,123278719
128530,7;2357,1;15845,1;110328,5;0,123278719
128530,7;2357,1;15845,1;110328,5;0,123278719
128530,7;2361,8;15840,4;110328,5;0,123242151
128530,7;2361,8;15840,4;110328,5;0,123242151
128530,7;2361,8;15840,4;110328,5;0,123242151
128530,7;2320,4;15881,3;110329,1;0,123559585
128530,7;2320,4;15881,3;110329,1;0,123559585
128530,7;2320,4;15881,3;110329,1;0,123559585
128530,7;2340,8;15860,8;110329,1;0,123400868
128530,7;2340,8;15860,8;110329,1;0,123400868
128530,7;2340,8;15860,8;110329,1;0,123400868
128530,7;2287,6;15914;110329,1;0,123814777
128530,7;2287,6;15914;110329,1;0,123814777
128530,7;2287,6;15914;110329,1;0,123814777
128530,7;2324,2;15877,4;110329,2;0,123529242
128530,7;2324,2;15877,4;110329,2;0,123529242
128530,7;2324,2;15877,4;110329,2;0,123529242
128530,7;2357;15844,5;110329,2;0,12327405
128530,7;2357;15844,5;110329,2;0,12327405
128530,7;2357;15844,5;110329,2;0,12327405
128530,7;2310,6;15890,9;110329,2;0,123635054
128530,7;2310,6;15890,9;110329,2;0,123635054
128530,7;2310,6;15890,9;110329,2;0,123635054
128530,7;2334,9;15866;110329,8;0,123441326
128530,7;2334,9;15866;110329,8;0,123441326
128530,7;2334,9;15866;110329,8;0,123441326
128530,7;2322,9;15878;110329,8;0,123534689
128530,7;2322,9;15878;110329,8;0,123534689
128530,7;2322,9;15878;110329,8;0,123534689
128530,7;2288,4;15912,5;110329,9;0,123802329
128530,7;2288,4;15912,5;110329,9;0,123802329
128530,7;2288,4;15912,5;110329,9;0,123802329
128530,7;2330,2;15870,6;110329,9;0,123477115
128530,7;2330,2;15870,6;110329,9;0,123477115
128530,7;2330,2;15870,6;110329,9;0,123477115
128530,7;2296,9;15903,9;110330;0,123735419
128530,7;2296,9;15903,9;110330;0,123735419
128530,7;2296,9;15903,9;110330;0,123735419
128530,7;2372,8;15827,4;110330,5;0,123141008
128530,7;2372,8;15827,4;110330,5;0,123141008
128530,7;2372,8;15827,4;110330,5;0,123141008
128530,7;2330;15870,1;110330,6;0,123473225
128530,7;2330;15870,1;110330,6;0,123473225
128530,7;2330;15870,1;110330,6;0,123473225
128530,7;2355,2;15845;110330,6;0,123277163
128530,7;2355,2;15845;110330,6;0,123277163
128530,7;2355,2;15845;110330,6;0,123277163
128530,7;2349,9;15850,2;110330,6;0,123318398
128530,7;2349,9;15850,2;110330,6;0,123318398
128530,7;2349,9;15850,2;110330,6;0,123318398
128530,7;2326,6;15873,5;110330,7;0,123498899
128530,7;2326,6;15873,5;110330,7;0,123498899
128530,7;2326,6;15873,5;110330,7;0,123498899
128530,7;2310,9;15889,2;110330,7;0,123621049
128530,7;2310,9;15889,2;110330,7;0,123621049
128530,7;2310,9;15889,2;110330,7;0,123621049
128530,7;2337,1;15862,4;110331,2;0,123413317
128530,7;2337,1;15862,4;110331,2;0,123413317
128530,7;2268,7;15930,8;110331,3;0,123944707
128530,7;2268,7;15930,8;110331,3;0,123944707
128530,7;2268,7;15930,8;110331,3;0,123944707
128530,7;2345,2;15854,2;110331,3;0,123349519
128530,7;2345,2;15854,2;110331,3;0,123349519
128530,7;2345,2;15854,2;110331,3;0,123349519
128530,7;2305,2;15893,7;110331,8;0,123656838
128530,7;2305,2;15893,7;110331,8;0,123656838
128530,7;2305,2;15893,7;110331,8;0,123656838
128530,7;2310,5;15888,4;110331,9;0,123614825
128530,7;2310,5;15888,4;110331,9;0,123614825
128530,7;2310,5;15888,4;110331,9;0,123614825
128530,7;2317;15881,3;110332,4;0,123560363
128530,7;2317;15881,3;110332,4;0,123560363
128530,7;2317;15881,3;110332,4;0,123560363
128530,7;2310,6;15887,2;110332,9;0,123606267
128530,7;2310,6;15887,2;110332,9;0,123606267
;;;;0,122888887
