MiB Mem : 128530.7 total,   4090.6 free,  14181.2 used, 110259.0 buff/cache
MiB Mem : 128530.7 total,   2926.9 free,  15266.7 used, 110337.1 buff/cache
MiB Mem : 128530.7 total,   2926.9 free,  15266.7 used, 110337.1 buff/cache
MiB Mem : 128530.7 total,   2913.0 free,  15280.6 used, 110337.1 buff/cache
MiB Mem : 128530.7 total,   2913.0 free,  15280.6 used, 110337.1 buff/cache
MiB Mem : 128530.7 total,   2913.0 free,  15280.6 used, 110337.1 buff/cache
MiB Mem : 128530.7 total,   2858.9 free,  15334.6 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2858.9 free,  15334.6 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2858.9 free,  15334.6 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2799.6 free,  15393.9 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2799.6 free,  15393.9 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2824.1 free,  15369.3 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2824.1 free,  15369.3 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2824.1 free,  15369.3 used, 110337.2 buff/cache
MiB Mem : 128530.7 total,   2754.2 free,  15438.7 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2754.2 free,  15438.7 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2754.2 free,  15438.7 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2782.8 free,  15410.1 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2782.8 free,  15410.1 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2782.8 free,  15410.1 used, 110337.8 buff/cache
MiB Mem : 128530.7 total,   2756.0 free,  15436.9 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2756.0 free,  15436.9 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2756.0 free,  15436.9 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2776.5 free,  15416.3 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2776.5 free,  15416.3 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2776.5 free,  15416.3 used, 110337.9 buff/cache
MiB Mem : 128530.7 total,   2767.5 free,  15425.3 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2767.5 free,  15425.3 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2767.5 free,  15425.3 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15376.9 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15376.9 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2815.8 free,  15376.9 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2804.5 free,  15388.2 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2804.5 free,  15388.2 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2804.5 free,  15388.2 used, 110338.0 buff/cache
MiB Mem : 128530.7 total,   2791.0 free,  15401.7 used, 110338.1 buff/cache
MiB Mem : 128530.7 total,   2791.0 free,  15401.7 used, 110338.1 buff/cache
MiB Mem : 128530.7 total,   2791.0 free,  15401.7 used, 110338.1 buff/cache
MiB Mem : 128530.7 total,   2772.9 free,  15419.2 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2772.9 free,  15419.2 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2772.9 free,  15419.2 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2771.2 free,  15421.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2771.2 free,  15421.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2771.2 free,  15421.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15470.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15470.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2722.0 free,  15470.0 used, 110338.6 buff/cache
MiB Mem : 128530.7 total,   2823.3 free,  15368.8 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2823.3 free,  15368.8 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2823.3 free,  15368.8 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2800.5 free,  15391.5 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2800.5 free,  15391.5 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2800.5 free,  15391.5 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2795.4 free,  15396.6 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2795.4 free,  15396.6 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2795.4 free,  15396.6 used, 110338.7 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.1 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.1 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.1 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2756.6 free,  15435.4 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2756.6 free,  15435.4 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2756.6 free,  15435.4 used, 110338.8 buff/cache
MiB Mem : 128530.7 total,   2755.2 free,  15436.7 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2755.2 free,  15436.7 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2755.2 free,  15436.7 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.0 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.0 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2739.8 free,  15452.0 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2725.3 free,  15466.5 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2725.3 free,  15466.5 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2725.3 free,  15466.5 used, 110338.9 buff/cache
MiB Mem : 128530.7 total,   2780.8 free,  15411.0 used, 110339.0 buff/cache
MiB Mem : 128530.7 total,   2780.8 free,  15411.0 used, 110339.0 buff/cache
MiB Mem : 128530.7 total,   2780.8 free,  15411.0 used, 110339.0 buff/cache
MiB Mem : 128530.7 total,   2714.3 free,  15477.2 used, 110339.2 buff/cache
MiB Mem : 128530.7 total,   2714.3 free,  15477.2 used, 110339.2 buff/cache
MiB Mem : 128530.7 total,   2714.3 free,  15477.2 used, 110339.2 buff/cache
MiB Mem : 128530.7 total,   2704.4 free,  15487.0 used, 110339.3 buff/cache
MiB Mem : 128530.7 total,   2704.4 free,  15487.0 used, 110339.3 buff/cache
MiB Mem : 128530.7 total,   2704.4 free,  15487.0 used, 110339.3 buff/cache
MiB Mem : 128530.7 total,   2712.9 free,  15478.1 used, 110339.8 buff/cache
MiB Mem : 128530.7 total,   2712.9 free,  15478.1 used, 110339.8 buff/cache
MiB Mem : 128530.7 total,   2712.9 free,  15478.1 used, 110339.8 buff/cache
MiB Mem : 128530.7 total,   2701.5 free,  15488.8 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2701.5 free,  15488.8 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2701.5 free,  15488.8 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2727.1 free,  15463.3 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2727.1 free,  15463.3 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2727.1 free,  15463.3 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2730.6 free,  15459.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2730.6 free,  15459.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2730.6 free,  15459.7 used, 110340.4 buff/cache
MiB Mem : 128530.7 total,   2694.9 free,  15495.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2694.9 free,  15495.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2694.9 free,  15495.4 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2742.1 free,  15448.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2742.1 free,  15448.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2742.1 free,  15448.0 used, 110340.5 buff/cache
MiB Mem : 128530.7 total,   2720.0 free,  15470.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   2720.0 free,  15470.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   2720.0 free,  15470.1 used, 110340.6 buff/cache
MiB Mem : 128530.7 total,   2739.1 free,  15450.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2739.1 free,  15450.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2739.1 free,  15450.5 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15480.6 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15480.6 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2708.9 free,  15480.6 used, 110341.1 buff/cache
MiB Mem : 128530.7 total,   2727.0 free,  15462.5 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2727.0 free,  15462.5 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2727.0 free,  15462.5 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2738.7 free,  15450.8 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2738.7 free,  15450.8 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2738.7 free,  15450.8 used, 110341.2 buff/cache
MiB Mem : 128530.7 total,   2675.5 free,  15513.9 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2675.5 free,  15513.9 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2675.5 free,  15513.9 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15493.3 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2696.1 free,  15493.3 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2687.3 free,  15502.2 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2687.3 free,  15502.2 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2687.3 free,  15502.2 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15485.5 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15485.5 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2703.9 free,  15485.5 used, 110341.3 buff/cache
MiB Mem : 128530.7 total,   2699.6 free,  15489.3 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2699.6 free,  15489.3 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2699.6 free,  15489.3 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2693.8 free,  15495.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2693.8 free,  15495.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2693.8 free,  15495.0 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2748.2 free,  15440.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2748.2 free,  15440.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2748.2 free,  15440.7 used, 110341.9 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15472.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15472.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2715.9 free,  15472.9 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.8 free,  15517.0 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.8 free,  15517.0 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.8 free,  15517.0 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.1 free,  15517.6 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.1 free,  15517.6 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2671.1 free,  15517.6 used, 110342.0 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15492.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15492.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   2696.3 free,  15492.4 used, 110342.1 buff/cache
MiB Mem : 128530.7 total,   2693.2 free,  15494.9 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2693.2 free,  15494.9 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2693.2 free,  15494.9 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2738.3 free,  15449.8 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2738.3 free,  15449.8 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2738.3 free,  15449.8 used, 110342.6 buff/cache
MiB Mem : 128530.7 total,   2689.3 free,  15498.7 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2689.3 free,  15498.7 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2689.3 free,  15498.7 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2748.7 free,  15439.4 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2748.7 free,  15439.4 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2748.7 free,  15439.4 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2732.4 free,  15455.6 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2732.4 free,  15455.6 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2732.4 free,  15455.6 used, 110342.7 buff/cache
MiB Mem : 128530.7 total,   2750.8 free,  15437.1 used, 110342.8 buff/cache
MiB Mem : 128530.7 total,   2750.8 free,  15437.1 used, 110342.8 buff/cache
MiB Mem : 128530.7 total,   2750.8 free,  15437.1 used, 110342.8 buff/cache
MiB Mem : 128530.7 total,   2725.8 free,  15461.6 used, 110343.3 buff/cache
MiB Mem : 128530.7 total,   2725.8 free,  15461.6 used, 110343.3 buff/cache
MiB Mem : 128530.7 total,   2725.8 free,  15461.6 used, 110343.3 buff/cache
MiB Mem : 128530.7 total,   2738.2 free,  15449.2 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2738.2 free,  15449.2 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2738.2 free,  15449.2 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2766.3 free,  15421.0 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2766.3 free,  15421.0 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15490.1 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15490.1 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2697.2 free,  15490.1 used, 110343.4 buff/cache
MiB Mem : 128530.7 total,   2727.4 free,  15459.9 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2727.4 free,  15459.9 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2727.4 free,  15459.9 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15478.5 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15478.5 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2708.7 free,  15478.5 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2683.9 free,  15503.3 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2683.9 free,  15503.3 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2683.9 free,  15503.3 used, 110343.5 buff/cache
MiB Mem : 128530.7 total,   2685.6 free,  15501.0 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2685.6 free,  15501.0 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2685.6 free,  15501.0 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2729.3 free,  15457.3 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2729.3 free,  15457.3 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2729.3 free,  15457.3 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2769.1 free,  15417.5 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2769.1 free,  15417.5 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2769.1 free,  15417.5 used, 110344.1 buff/cache
MiB Mem : 128530.7 total,   2686.5 free,  15500.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2686.5 free,  15500.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2686.5 free,  15500.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2708.4 free,  15478.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2708.4 free,  15478.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2708.4 free,  15478.1 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2710.3 free,  15476.2 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2710.3 free,  15476.2 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2710.3 free,  15476.2 used, 110344.2 buff/cache
MiB Mem : 128530.7 total,   2670.4 free,  15516.0 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2670.4 free,  15516.0 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2670.4 free,  15516.0 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15471.1 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15471.1 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2715.3 free,  15471.1 used, 110344.3 buff/cache
MiB Mem : 128530.7 total,   2738.9 free,  15446.9 used, 110344.8 buff/cache
MiB Mem : 128530.7 total,   2738.9 free,  15446.9 used, 110344.8 buff/cache
MiB Mem : 128530.7 total,   2738.9 free,  15446.9 used, 110344.8 buff/cache
MiB Mem : 128530.7 total,   2737.7 free,  15448.2 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2737.7 free,  15448.2 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2737.7 free,  15448.2 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15440.7 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15440.7 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15440.7 used, 110344.9 buff/cache
MiB Mem : 128530.7 total,   2746.6 free,  15439.2 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2746.6 free,  15439.2 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2746.6 free,  15439.2 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15473.5 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15473.5 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2712.2 free,  15473.5 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2728.6 free,  15457.1 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2728.6 free,  15457.1 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2753.3 free,  15432.4 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2753.3 free,  15432.4 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2753.3 free,  15432.4 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2766.7 free,  15418.5 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2766.7 free,  15418.5 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2766.7 free,  15418.5 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15480.3 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15480.3 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2704.8 free,  15480.3 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2718.3 free,  15466.7 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2718.3 free,  15466.7 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2718.3 free,  15466.7 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2715.2 free,  15469.8 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2715.2 free,  15469.8 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2715.2 free,  15469.8 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2656.1 free,  15528.9 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2656.1 free,  15528.9 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2656.1 free,  15528.9 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2670.9 free,  15514.1 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2670.9 free,  15514.1 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2670.9 free,  15514.1 used, 110345.7 buff/cache
MiB Mem : 128530.7 total,   2705.8 free,  15479.1 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2705.8 free,  15479.1 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2705.8 free,  15479.1 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2744.2 free,  15440.8 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2744.2 free,  15440.8 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2744.2 free,  15440.8 used, 110345.8 buff/cache
MiB Mem : 128530.7 total,   2673.4 free,  15511.0 used, 110346.3 buff/cache
MiB Mem : 128530.7 total,   2673.4 free,  15511.0 used, 110346.3 buff/cache
MiB Mem : 128530.7 total,   2673.4 free,  15511.0 used, 110346.3 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15490.3 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15490.3 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2694.0 free,  15490.3 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15462.7 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15462.7 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2721.6 free,  15462.7 used, 110346.4 buff/cache
MiB Mem : 128530.7 total,   2691.7 free,  15492.6 used, 110346.5 buff/cache
MiB Mem : 128530.7 total,   2691.7 free,  15492.6 used, 110346.5 buff/cache
