MiB Mem : 128530.7 total,   4328.2 free,  14028.3 used, 110174.2 buff/cache
MiB Mem : 128530.7 total,   3610.8 free,  14668.7 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3615.7 free,  14663.7 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3615.7 free,  14663.7 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3615.7 free,  14663.7 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3586.5 free,  14693.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3586.5 free,  14693.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3586.5 free,  14693.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3585.4 free,  14694.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3585.4 free,  14694.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3585.4 free,  14694.0 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3587.5 free,  14691.9 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3587.5 free,  14691.9 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3587.5 free,  14691.9 used, 110251.3 buff/cache
MiB Mem : 128530.7 total,   3574.1 free,  14705.2 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3574.1 free,  14705.2 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3574.1 free,  14705.2 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.4 free,  14697.9 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.4 free,  14697.9 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.4 free,  14697.9 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.7 free,  14697.6 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.7 free,  14697.6 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3581.7 free,  14697.6 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3562.6 free,  14716.7 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3562.6 free,  14716.7 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3562.6 free,  14716.7 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3570.3 free,  14709.0 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3570.3 free,  14709.0 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3570.3 free,  14709.0 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3575.8 free,  14703.5 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3575.8 free,  14703.5 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3575.8 free,  14703.5 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3583.5 free,  14695.8 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3583.5 free,  14695.8 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3583.5 free,  14695.8 used, 110251.4 buff/cache
MiB Mem : 128530.7 total,   3547.8 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3547.8 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3547.8 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3544.7 free,  14734.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3544.7 free,  14734.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3544.7 free,  14734.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3551.1 free,  14727.6 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3551.1 free,  14727.6 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3551.1 free,  14727.6 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3527.6 free,  14751.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3527.6 free,  14751.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3527.6 free,  14751.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3542.0 free,  14736.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3542.0 free,  14736.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3542.0 free,  14736.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3547.7 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3547.7 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3547.7 free,  14731.0 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3530.0 free,  14748.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3530.0 free,  14748.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3530.0 free,  14748.7 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3529.6 free,  14749.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3529.6 free,  14749.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3541.5 free,  14737.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3541.5 free,  14737.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3541.5 free,  14737.1 used, 110252.0 buff/cache
MiB Mem : 128530.7 total,   3549.6 free,  14729.0 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3549.6 free,  14729.0 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3549.6 free,  14729.0 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3530.8 free,  14747.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3530.8 free,  14747.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3530.8 free,  14747.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3537.3 free,  14741.4 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3537.3 free,  14741.4 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3537.3 free,  14741.4 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3545.5 free,  14733.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3545.5 free,  14733.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3545.5 free,  14733.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3529.3 free,  14749.3 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3529.3 free,  14749.3 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3529.3 free,  14749.3 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3533.4 free,  14745.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3533.4 free,  14745.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3533.4 free,  14745.2 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3520.7 free,  14757.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3520.7 free,  14757.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3520.7 free,  14757.9 used, 110252.1 buff/cache
MiB Mem : 128530.7 total,   3525.7 free,  14752.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3525.7 free,  14752.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3525.7 free,  14752.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14746.8 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14746.8 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3531.7 free,  14746.8 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3527.3 free,  14751.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3527.3 free,  14751.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3527.3 free,  14751.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3540.0 free,  14738.5 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3540.0 free,  14738.5 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3540.0 free,  14738.5 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.6 free,  14760.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.6 free,  14760.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.6 free,  14760.9 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.1 free,  14761.4 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.1 free,  14761.4 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3517.1 free,  14761.4 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3525.3 free,  14753.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3525.3 free,  14753.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3525.3 free,  14753.2 used, 110252.2 buff/cache
MiB Mem : 128530.7 total,   3520.9 free,  14757.5 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3520.9 free,  14757.5 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3520.9 free,  14757.5 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3526.9 free,  14751.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3526.9 free,  14751.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3526.9 free,  14751.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.9 free,  14748.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.9 free,  14748.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.9 free,  14748.6 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3516.5 free,  14761.9 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3516.5 free,  14761.9 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3513.0 free,  14765.4 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3513.0 free,  14765.4 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3513.0 free,  14765.4 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3521.1 free,  14757.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3521.1 free,  14757.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3521.1 free,  14757.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.1 free,  14749.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.1 free,  14749.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3529.1 free,  14749.3 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3509.4 free,  14769.0 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3509.4 free,  14769.0 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3509.4 free,  14769.0 used, 110252.3 buff/cache
MiB Mem : 128530.7 total,   3510.7 free,  14767.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3510.7 free,  14767.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3510.7 free,  14767.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3516.6 free,  14761.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3516.6 free,  14761.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3516.6 free,  14761.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.6 free,  14780.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.6 free,  14780.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.6 free,  14780.7 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.8 free,  14780.5 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.8 free,  14780.5 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3497.8 free,  14780.5 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3507.4 free,  14770.9 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3507.4 free,  14770.9 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3507.4 free,  14770.9 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3505.2 free,  14773.1 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3505.2 free,  14773.1 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3505.2 free,  14773.1 used, 110252.4 buff/cache
MiB Mem : 128530.7 total,   3510.8 free,  14767.4 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3510.8 free,  14767.4 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3510.8 free,  14767.4 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3510.3 free,  14767.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3510.3 free,  14767.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3510.3 free,  14767.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3520.8 free,  14757.5 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3520.8 free,  14757.5 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3520.8 free,  14757.5 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14795.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14795.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3482.4 free,  14795.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3488.9 free,  14789.3 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3488.9 free,  14789.3 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3488.9 free,  14789.3 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3501.4 free,  14776.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3501.4 free,  14776.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3501.4 free,  14776.8 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3455.3 free,  14822.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3455.3 free,  14822.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3455.3 free,  14822.9 used, 110252.5 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14801.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14801.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3476.9 free,  14801.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3472.7 free,  14805.5 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3472.7 free,  14805.5 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3459.4 free,  14818.7 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3459.4 free,  14818.7 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3459.4 free,  14818.7 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3450.2 free,  14827.9 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3450.2 free,  14827.9 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3450.2 free,  14827.9 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14817.8 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14817.8 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3460.3 free,  14817.8 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3467.5 free,  14810.6 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3467.5 free,  14810.6 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3467.5 free,  14810.6 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3440.8 free,  14837.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3440.8 free,  14837.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3440.8 free,  14837.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3452.8 free,  14825.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3452.8 free,  14825.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3452.8 free,  14825.3 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14811.4 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14811.4 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3466.7 free,  14811.4 used, 110252.6 buff/cache
MiB Mem : 128530.7 total,   3442.2 free,  14835.9 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3442.2 free,  14835.9 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3442.2 free,  14835.9 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3446.4 free,  14831.6 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3446.4 free,  14831.6 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3446.4 free,  14831.6 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3450.9 free,  14827.1 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3450.9 free,  14827.1 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3450.9 free,  14827.1 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3448.7 free,  14829.3 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3448.7 free,  14829.3 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3448.7 free,  14829.3 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3447.2 free,  14830.8 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3447.2 free,  14830.8 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3447.2 free,  14830.8 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3458.3 free,  14819.7 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3458.3 free,  14819.7 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3458.3 free,  14819.7 used, 110252.7 buff/cache
MiB Mem : 128530.7 total,   3473.3 free,  14804.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3473.3 free,  14804.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3473.3 free,  14804.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.4 free,  14834.5 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.4 free,  14834.5 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.4 free,  14834.5 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3440.0 free,  14837.9 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3440.0 free,  14837.9 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3440.0 free,  14837.9 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.3 free,  14834.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.3 free,  14834.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3443.3 free,  14834.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3408.8 free,  14869.1 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3408.8 free,  14869.1 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3408.8 free,  14869.1 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3421.2 free,  14856.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3421.2 free,  14856.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3421.2 free,  14856.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3438.2 free,  14839.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3438.2 free,  14839.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3438.2 free,  14839.7 used, 110252.8 buff/cache
MiB Mem : 128530.7 total,   3416.2 free,  14861.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3416.2 free,  14861.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3416.2 free,  14861.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3426.6 free,  14851.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3426.6 free,  14851.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3426.6 free,  14851.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.7 free,  14842.1 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.7 free,  14842.1 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.7 free,  14842.1 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3434.3 free,  14843.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3434.3 free,  14843.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3434.3 free,  14843.6 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3428.9 free,  14848.9 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3428.9 free,  14848.9 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3428.9 free,  14848.9 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.4 free,  14842.4 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.4 free,  14842.4 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3435.4 free,  14842.4 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3461.5 free,  14816.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3461.5 free,  14816.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3461.5 free,  14816.3 used, 110252.9 buff/cache
MiB Mem : 128530.7 total,   3433.1 free,  14844.7 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3433.1 free,  14844.7 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3433.1 free,  14844.7 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3442.6 free,  14835.1 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3442.6 free,  14835.1 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3442.6 free,  14835.1 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3451.2 free,  14826.6 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3451.2 free,  14826.6 used, 110253.0 buff/cache
MiB Mem : 128530.7 total,   3451.2 free,  14826.6 used, 110253.0 buff/cache
