MiB Mem : 128530.7 total,   3753.4 free,  14540.1 used, 110237.2 buff/cache
MiB Mem : 128530.7 total,   2659.1 free,  15556.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2659.1 free,  15556.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2659.1 free,  15556.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2625.1 free,  15590.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2625.1 free,  15590.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2625.1 free,  15590.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2624.1 free,  15591.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2624.1 free,  15591.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2624.1 free,  15591.4 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2604.9 free,  15610.6 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2604.9 free,  15610.6 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2604.9 free,  15610.6 used, 110315.2 buff/cache
MiB Mem : 128530.7 total,   2613.8 free,  15601.6 used, 110315.3 buff/cache
MiB Mem : 128530.7 total,   2613.8 free,  15601.6 used, 110315.3 buff/cache
MiB Mem : 128530.7 total,   2613.8 free,  15601.6 used, 110315.3 buff/cache
MiB Mem : 128530.7 total,   2558.8 free,  15656.7 used, 110315.3 buff/cache
MiB Mem : 128530.7 total,   2558.8 free,  15656.7 used, 110315.3 buff/cache
MiB Mem : 128530.7 total,   2568.8 free,  15644.9 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2568.8 free,  15644.9 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2568.8 free,  15644.9 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2587.6 free,  15626.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2587.6 free,  15626.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2587.6 free,  15626.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2544.6 free,  15669.0 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2544.6 free,  15669.0 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2544.6 free,  15669.0 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2537.4 free,  15676.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2537.4 free,  15676.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2537.4 free,  15676.1 used, 110317.1 buff/cache
MiB Mem : 128530.7 total,   2589.5 free,  15623.6 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2589.5 free,  15623.6 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2589.5 free,  15623.6 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2597.1 free,  15616.0 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2597.1 free,  15616.0 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2597.1 free,  15616.0 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2566.9 free,  15646.1 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2566.9 free,  15646.1 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2566.9 free,  15646.1 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2577.7 free,  15635.3 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2577.7 free,  15635.3 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2577.7 free,  15635.3 used, 110317.7 buff/cache
MiB Mem : 128530.7 total,   2564.9 free,  15647.6 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2564.9 free,  15647.6 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2564.9 free,  15647.6 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2540.8 free,  15671.6 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2540.8 free,  15671.6 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2540.8 free,  15671.6 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2567.1 free,  15645.4 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2567.1 free,  15645.4 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2567.1 free,  15645.4 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2552.4 free,  15660.0 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2552.4 free,  15660.0 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2552.4 free,  15660.0 used, 110318.3 buff/cache
MiB Mem : 128530.7 total,   2532.8 free,  15679.6 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2532.8 free,  15679.6 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2532.8 free,  15679.6 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2531.8 free,  15680.8 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2531.8 free,  15680.8 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2531.8 free,  15680.8 used, 110318.2 buff/cache
MiB Mem : 128530.7 total,   2554.0 free,  15658.3 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2554.0 free,  15658.3 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2554.0 free,  15658.3 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2579.1 free,  15633.2 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2579.1 free,  15633.2 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2579.1 free,  15633.2 used, 110318.4 buff/cache
MiB Mem : 128530.7 total,   2507.4 free,  15704.8 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2507.4 free,  15704.8 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2507.4 free,  15704.8 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2506.7 free,  15705.6 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2506.7 free,  15705.6 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2521.8 free,  15690.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2521.8 free,  15690.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2521.8 free,  15690.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2489.7 free,  15722.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2489.7 free,  15722.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2489.7 free,  15722.5 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2498.5 free,  15713.7 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2498.5 free,  15713.7 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2498.5 free,  15713.7 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2514.9 free,  15697.3 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2514.9 free,  15697.3 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2514.9 free,  15697.3 used, 110318.5 buff/cache
MiB Mem : 128530.7 total,   2489.6 free,  15722.5 used, 110318.6 buff/cache
MiB Mem : 128530.7 total,   2489.6 free,  15722.5 used, 110318.6 buff/cache
