timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu
2025/12/26 09:47:28.008, 1, 10 %, 6 %, 1933 MiB, 101.16 W, 37
2025/12/26 09:47:29.009, 0, 8 %, 4 %, 2016 MiB, 75.20 W, 39
2025/12/26 09:47:29.009, 1, 11 %, 6 %, 1933 MiB, 85.46 W, 36
2025/12/26 09:47:30.010, 0, 8 %, 4 %, 2016 MiB, 71.82 W, 40
2025/12/26 09:47:30.011, 1, 14 %, 8 %, 1933 MiB, 78.43 W, 37
2025/12/26 09:47:31.011, 0, 10 %, 4 %, 2016 MiB, 81.28 W, 39
2025/12/26 09:47:31.012, 1, 12 %, 7 %, 1933 MiB, 90.93 W, 36
2025/12/26 09:47:32.012, 0, 4 %, 2 %, 2016 MiB, 77.55 W, 39
2025/12/26 09:47:32.013, 1, 11 %, 6 %, 1933 MiB, 90.82 W, 36
2025/12/26 09:47:33.014, 0, 35 %, 24 %, 2016 MiB, 98.91 W, 41
2025/12/26 09:47:33.015, 1, 43 %, 33 %, 1933 MiB, 118.49 W, 40
2025/12/26 09:47:34.016, 0, 4 %, 2 %, 2016 MiB, 75.31 W, 39
2025/12/26 09:47:34.021, 1, 9 %, 5 %, 1933 MiB, 106.81 W, 37
2025/12/26 09:47:35.021, 0, 8 %, 3 %, 2016 MiB, 79.07 W, 40
2025/12/26 09:47:35.022, 1, 5 %, 2 %, 1933 MiB, 105.05 W, 37
2025/12/26 09:47:36.022, 0, 11 %, 5 %, 2016 MiB, 83.19 W, 40
2025/12/26 09:47:36.023, 1, 21 %, 14 %, 1933 MiB, 91.31 W, 37
2025/12/26 09:47:37.023, 0, 10 %, 6 %, 2016 MiB, 83.91 W, 40
2025/12/26 09:47:37.024, 1, 36 %, 26 %, 1933 MiB, 90.55 W, 37
2025/12/26 09:47:38.025, 0, 10 %, 4 %, 2016 MiB, 71.32 W, 40
2025/12/26 09:47:38.025, 1, 11 %, 6 %, 1933 MiB, 73.38 W, 37
2025/12/26 09:47:39.026, 0, 4 %, 2 %, 2016 MiB, 81.62 W, 40
2025/12/26 09:47:39.026, 1, 7 %, 4 %, 1933 MiB, 87.70 W, 37
2025/12/26 09:47:40.027, 0, 13 %, 8 %, 2016 MiB, 72.40 W, 40
2025/12/26 09:47:40.027, 1, 9 %, 5 %, 1933 MiB, 76.36 W, 38
2025/12/26 09:47:41.028, 0, 10 %, 4 %, 2016 MiB, 73.49 W, 40
2025/12/26 09:47:41.029, 1, 8 %, 4 %, 1933 MiB, 75.60 W, 37
2025/12/26 09:47:42.029, 0, 20 %, 11 %, 2016 MiB, 85.88 W, 41
2025/12/26 09:47:42.030, 1, 11 %, 6 %, 1933 MiB, 91.90 W, 39
2025/12/26 09:47:43.031, 0, 35 %, 24 %, 2016 MiB, 95.07 W, 42
2025/12/26 09:47:43.031, 1, 25 %, 17 %, 1933 MiB, 103.06 W, 39
2025/12/26 09:47:44.032, 0, 19 %, 12 %, 2016 MiB, 90.91 W, 42
2025/12/26 09:47:44.033, 1, 9 %, 5 %, 1933 MiB, 100.45 W, 39
2025/12/26 09:47:45.034, 0, 27 %, 18 %, 2016 MiB, 93.43 W, 41
2025/12/26 09:47:45.035, 1, 25 %, 16 %, 1933 MiB, 104.13 W, 39
2025/12/26 09:47:46.035, 0, 23 %, 15 %, 2016 MiB, 81.67 W, 41
2025/12/26 09:47:46.036, 1, 25 %, 17 %, 1933 MiB, 88.83 W, 38
2025/12/26 09:47:47.036, 0, 8 %, 4 %, 2016 MiB, 90.32 W, 41
2025/12/26 09:47:47.037, 1, 26 %, 18 %, 1933 MiB, 99.39 W, 38
2025/12/26 09:47:48.038, 0, 11 %, 6 %, 2016 MiB, 78.53 W, 41
2025/12/26 09:47:48.038, 1, 16 %, 11 %, 1933 MiB, 82.92 W, 38
2025/12/26 09:47:49.039, 0, 12 %, 6 %, 2016 MiB, 73.09 W, 42
2025/12/26 09:47:49.039, 1, 10 %, 5 %, 1933 MiB, 73.95 W, 38
2025/12/26 09:47:50.040, 0, 5 %, 3 %, 2016 MiB, 80.99 W, 41
2025/12/26 09:47:50.040, 1, 27 %, 19 %, 1933 MiB, 87.19 W, 38
2025/12/26 09:47:51.041, 0, 10 %, 4 %, 2016 MiB, 84.28 W, 41
2025/12/26 09:47:51.042, 1, 12 %, 7 %, 1933 MiB, 90.39 W, 38
2025/12/26 09:47:52.042, 0, 7 %, 3 %, 2016 MiB, 76.54 W, 42
2025/12/26 09:47:52.043, 1, 5 %, 2 %, 1933 MiB, 78.31 W, 38
2025/12/26 09:47:53.043, 0, 6 %, 3 %, 2016 MiB, 80.85 W, 42
2025/12/26 09:47:53.044, 1, 5 %, 3 %, 1933 MiB, 90.38 W, 39
2025/12/26 09:47:54.044, 0, 20 %, 12 %, 2016 MiB, 75.78 W, 43
2025/12/26 09:47:54.045, 1, 12 %, 7 %, 1933 MiB, 93.97 W, 41
2025/12/26 09:47:55.046, 0, 5 %, 3 %, 2016 MiB, 91.53 W, 42
2025/12/26 09:47:55.046, 1, 27 %, 20 %, 1933 MiB, 111.35 W, 39
2025/12/26 09:47:56.047, 0, 11 %, 5 %, 2016 MiB, 72.83 W, 42
2025/12/26 09:47:56.048, 1, 14 %, 8 %, 1933 MiB, 75.27 W, 38
2025/12/26 09:47:57.049, 0, 8 %, 3 %, 2016 MiB, 72.31 W, 42
2025/12/26 09:47:57.050, 1, 6 %, 3 %, 1933 MiB, 72.85 W, 39
2025/12/26 09:47:58.050, 0, 8 %, 4 %, 2016 MiB, 71.51 W, 42
2025/12/26 09:47:58.051, 1, 12 %, 6 %, 1933 MiB, 73.65 W, 38
2025/12/26 09:47:59.052, 0, 13 %, 7 %, 2016 MiB, 74.61 W, 42
2025/12/26 09:47:59.052, 1, 14 %, 8 %, 1933 MiB, 75.36 W, 39
2025/12/26 09:48:00.053, 0, 10 %, 5 %, 2016 MiB, 72.14 W, 42
2025/12/26 09:48:00.053, 1, 12 %, 6 %, 1933 MiB, 74.67 W, 38
2025/12/26 09:48:01.054, 0, 10 %, 4 %, 2016 MiB, 77.37 W, 42
2025/12/26 09:48:01.055, 1, 11 %, 6 %, 1933 MiB, 80.29 W, 39
2025/12/26 09:48:02.055, 0, 6 %, 3 %, 2016 MiB, 72.07 W, 43
2025/12/26 09:48:02.056, 1, 9 %, 5 %, 1933 MiB, 73.12 W, 39
2025/12/26 09:48:03.057, 0, 10 %, 4 %, 2016 MiB, 78.06 W, 42
2025/12/26 09:48:03.057, 1, 10 %, 5 %, 1933 MiB, 81.76 W, 38
2025/12/26 09:48:04.058, 0, 10 %, 5 %, 2016 MiB, 79.35 W, 43
2025/12/26 09:48:04.058, 1, 25 %, 17 %, 1933 MiB, 80.93 W, 39
2025/12/26 09:48:05.059, 0, 20 %, 13 %, 2016 MiB, 87.62 W, 43
2025/12/26 09:48:05.059, 1, 30 %, 21 %, 1933 MiB, 97.74 W, 40
2025/12/26 09:48:06.060, 0, 11 %, 6 %, 2016 MiB, 88.88 W, 43
2025/12/26 09:48:06.061, 1, 35 %, 27 %, 1933 MiB, 110.25 W, 40
2025/12/26 09:48:07.061, 0, 9 %, 4 %, 2016 MiB, 71.95 W, 43
2025/12/26 09:48:07.062, 1, 9 %, 5 %, 1933 MiB, 98.49 W, 41
2025/12/26 09:48:08.062, 0, 11 %, 5 %, 2016 MiB, 90.66 W, 43
2025/12/26 09:48:08.063, 1, 25 %, 18 %, 1933 MiB, 120.36 W, 40
2025/12/26 09:48:09.064, 0, 9 %, 4 %, 2016 MiB, 79.22 W, 43
2025/12/26 09:48:09.065, 1, 10 %, 5 %, 1933 MiB, 88.15 W, 40
2025/12/26 09:48:10.066, 0, 10 %, 4 %, 2016 MiB, 84.91 W, 43
2025/12/26 09:48:10.067, 1, 10 %, 6 %, 1933 MiB, 98.96 W, 40
2025/12/26 09:48:11.067, 0, 9 %, 4 %, 2016 MiB, 73.26 W, 44
2025/12/26 09:48:11.068, 1, 6 %, 3 %, 1933 MiB, 82.80 W, 41
2025/12/26 09:48:12.068, 0, 22 %, 15 %, 2016 MiB, 87.88 W, 44
2025/12/26 09:48:12.069, 1, 28 %, 19 %, 1933 MiB, 100.37 W, 41
2025/12/26 09:48:13.069, 0, 11 %, 5 %, 2016 MiB, 74.64 W, 43
2025/12/26 09:48:13.070, 1, 12 %, 7 %, 1933 MiB, 77.99 W, 40
2025/12/26 09:48:14.071, 0, 20 %, 12 %, 2016 MiB, 79.51 W, 45
2025/12/26 09:48:14.071, 1, 8 %, 5 %, 1933 MiB, 80.53 W, 42
2025/12/26 09:48:15.072, 0, 9 %, 4 %, 2016 MiB, 81.72 W, 43
2025/12/26 09:48:15.072, 1, 7 %, 3 %, 1933 MiB, 87.25 W, 40
2025/12/26 09:48:16.073, 0, 5 %, 2 %, 2016 MiB, 72.31 W, 43
2025/12/26 09:48:16.074, 1, 8 %, 5 %, 1933 MiB, 76.14 W, 40
2025/12/26 09:48:17.074, 0, 6 %, 3 %, 2016 MiB, 72.04 W, 44
2025/12/26 09:48:17.075, 1, 10 %, 5 %, 1933 MiB, 73.25 W, 40
2025/12/26 09:48:18.075, 0, 10 %, 4 %, 2016 MiB, 84.74 W, 44
2025/12/26 09:48:18.076, 1, 17 %, 12 %, 1933 MiB, 89.37 W, 40
2025/12/26 09:48:19.076, 0, 10 %, 4 %, 2016 MiB, 83.01 W, 44
2025/12/26 09:48:19.077, 1, 18 %, 12 %, 1933 MiB, 86.45 W, 40
2025/12/26 09:48:20.078, 0, 9 %, 4 %, 2016 MiB, 74.06 W, 44
2025/12/26 09:48:20.078, 1, 5 %, 2 %, 1933 MiB, 72.72 W, 40
2025/12/26 09:48:21.084, 0, 9 %, 4 %, 2016 MiB, 72.97 W, 44
2025/12/26 09:48:21.085, 1, 12 %, 7 %, 1933 MiB, 73.75 W, 40
2025/12/26 09:48:22.085, 0, 8 %, 4 %, 2016 MiB, 72.33 W, 44
2025/12/26 09:48:22.086, 1, 12 %, 7 %, 1933 MiB, 74.63 W, 40
2025/12/26 09:48:23.087, 0, 9 %, 4 %, 2016 MiB, 90.37 W, 44
2025/12/26 09:48:23.087, 1, 9 %, 4 %, 1933 MiB, 96.60 W, 41
2025/12/26 09:48:24.088, 0, 10 %, 4 %, 2016 MiB, 79.11 W, 44
2025/12/26 09:48:24.088, 1, 5 %, 2 %, 1933 MiB, 80.05 W, 40
2025/12/26 09:48:25.089, 0, 5 %, 3 %, 2016 MiB, 78.74 W, 44
2025/12/26 09:48:25.089, 1, 10 %, 5 %, 1933 MiB, 82.01 W, 40
2025/12/26 09:48:26.090, 0, 12 %, 6 %, 2016 MiB, 81.89 W, 46
2025/12/26 09:48:26.090, 1, 27 %, 19 %, 1933 MiB, 89.85 W, 42
2025/12/26 09:48:27.091, 0, 8 %, 3 %, 2016 MiB, 79.51 W, 45
2025/12/26 09:48:27.091, 1, 25 %, 16 %, 1933 MiB, 85.67 W, 41
2025/12/26 09:48:28.092, 0, 6 %, 3 %, 2016 MiB, 89.45 W, 44
2025/12/26 09:48:28.092, 1, 10 %, 6 %, 1933 MiB, 108.78 W, 41
2025/12/26 09:48:29.093, 0, 18 %, 10 %, 2016 MiB, 77.44 W, 46
2025/12/26 09:48:29.094, 1, 34 %, 25 %, 1933 MiB, 101.04 W, 43
2025/12/26 09:48:30.095, 0, 9 %, 4 %, 2016 MiB, 93.77 W, 45
2025/12/26 09:48:30.096, 1, 8 %, 5 %, 1933 MiB, 110.08 W, 41
2025/12/26 09:48:31.096, 0, 16 %, 9 %, 2016 MiB, 88.71 W, 46
2025/12/26 09:48:31.097, 1, 30 %, 22 %, 1933 MiB, 106.17 W, 43
2025/12/26 09:48:32.098, 0, 7 %, 3 %, 2016 MiB, 84.62 W, 45
2025/12/26 09:48:32.099, 1, 11 %, 6 %, 1933 MiB, 97.07 W, 41
2025/12/26 09:48:33.099, 0, 36 %, 24 %, 2016 MiB, 109.76 W, 47
2025/12/26 09:48:33.100, 1, 43 %, 33 %, 1933 MiB, 127.64 W, 45
2025/12/26 09:48:34.101, 0, 19 %, 11 %, 2016 MiB, 95.45 W, 46
2025/12/26 09:48:34.101, 1, 5 %, 3 %, 1933 MiB, 135.05 W, 44
2025/12/26 09:48:35.102, 0, 8 %, 4 %, 2016 MiB, 76.68 W, 45
2025/12/26 09:48:35.102, 1, 10 %, 5 %, 1933 MiB, 100.90 W, 42
2025/12/26 09:48:36.103, 0, 9 %, 4 %, 2016 MiB, 75.23 W, 45
2025/12/26 09:48:36.103, 1, 9 %, 4 %, 1933 MiB, 74.01 W, 42
2025/12/26 09:48:37.104, 0, 9 %, 5 %, 2016 MiB, 92.77 W, 46
2025/12/26 09:48:37.105, 1, 12 %, 6 %, 1933 MiB, 99.23 W, 42
2025/12/26 09:48:38.105, 0, 10 %, 6 %, 2016 MiB, 81.23 W, 46
2025/12/26 09:48:38.106, 1, 14 %, 8 %, 1933 MiB, 81.58 W, 42
2025/12/26 09:48:39.106, 0, 5 %, 3 %, 2016 MiB, 87.75 W, 45
2025/12/26 09:48:39.107, 1, 11 %, 6 %, 1933 MiB, 92.44 W, 41
2025/12/26 09:48:40.108, 0, 36 %, 24 %, 2016 MiB, 92.64 W, 47
2025/12/26 09:48:40.108, 1, 42 %, 32 %, 1933 MiB, 103.06 W, 44
2025/12/26 09:48:41.109, 0, 13 %, 7 %, 2016 MiB, 84.98 W, 47
2025/12/26 09:48:41.109, 1, 26 %, 19 %, 1933 MiB, 111.86 W, 45
2025/12/26 09:48:42.110, 0, 5 %, 3 %, 2016 MiB, 91.18 W, 46
2025/12/26 09:48:42.110, 1, 11 %, 7 %, 1933 MiB, 128.86 W, 43
2025/12/26 09:48:43.111, 0, 21 %, 13 %, 2016 MiB, 84.39 W, 46
2025/12/26 09:48:43.112, 1, 10 %, 7 %, 1933 MiB, 114.81 W, 43
2025/12/26 09:48:44.113, 0, 6 %, 3 %, 2016 MiB, 81.17 W, 46
2025/12/26 09:48:44.114, 1, 11 %, 6 %, 1933 MiB, 87.75 W, 42
2025/12/26 09:48:45.114, 0, 10 %, 4 %, 2016 MiB, 76.06 W, 46
2025/12/26 09:48:45.115, 1, 7 %, 3 %, 1933 MiB, 74.71 W, 42
2025/12/26 09:48:46.116, 0, 9 %, 4 %, 2016 MiB, 80.75 W, 46
2025/12/26 09:48:46.116, 1, 10 %, 5 %, 1933 MiB, 82.24 W, 42
2025/12/26 09:48:47.117, 0, 10 %, 4 %, 2016 MiB, 85.41 W, 47
2025/12/26 09:48:47.117, 1, 9 %, 4 %, 1933 MiB, 86.87 W, 43
2025/12/26 09:48:48.118, 0, 5 %, 2 %, 2016 MiB, 86.36 W, 46
2025/12/26 09:48:48.119, 1, 10 %, 5 %, 1933 MiB, 90.12 W, 42
2025/12/26 09:48:49.119, 0, 20 %, 12 %, 2016 MiB, 81.62 W, 46
2025/12/26 09:48:49.120, 1, 34 %, 24 %, 1933 MiB, 83.38 W, 43
2025/12/26 09:48:50.120, 0, 8 %, 4 %, 2016 MiB, 78.19 W, 46
2025/12/26 09:48:50.121, 1, 8 %, 4 %, 1933 MiB, 79.59 W, 42
2025/12/26 09:48:51.121, 0, 11 %, 5 %, 2016 MiB, 85.28 W, 46
2025/12/26 09:48:51.122, 1, 7 %, 4 %, 1933 MiB, 86.76 W, 42
2025/12/26 09:48:52.123, 0, 9 %, 4 %, 2016 MiB, 75.04 W, 46
2025/12/26 09:48:52.123, 1, 11 %, 6 %, 1933 MiB, 74.63 W, 42
2025/12/26 09:48:53.124, 0, 10 %, 5 %, 2016 MiB, 78.96 W, 46
2025/12/26 09:48:53.124, 1, 9 %, 6 %, 1933 MiB, 80.34 W, 42
2025/12/26 09:48:54.125, 0, 9 %, 5 %, 2016 MiB, 76.56 W, 46
2025/12/26 09:48:54.126, 1, 12 %, 6 %, 1933 MiB, 77.49 W, 42
2025/12/26 09:48:55.126, 0, 12 %, 6 %, 2016 MiB, 83.08 W, 47
2025/12/26 09:48:55.127, 1, 13 %, 9 %, 1933 MiB, 85.02 W, 42
2025/12/26 09:48:56.127, 0, 10 %, 4 %, 2016 MiB, 76.46 W, 46
2025/12/26 09:48:56.128, 1, 11 %, 6 %, 1933 MiB, 77.45 W, 42
2025/12/26 09:48:57.129, 0, 6 %, 2 %, 2016 MiB, 82.85 W, 47
2025/12/26 09:48:57.130, 1, 11 %, 6 %, 1933 MiB, 84.74 W, 42
2025/12/26 09:48:58.131, 0, 8 %, 4 %, 2016 MiB, 79.11 W, 47
2025/12/26 09:48:58.132, 1, 18 %, 11 %, 1933 MiB, 77.56 W, 43
2025/12/26 09:48:59.133, 0, 5 %, 3 %, 2016 MiB, 87.74 W, 48
2025/12/26 09:48:59.133, 1, 19 %, 12 %, 1933 MiB, 89.57 W, 43
2025/12/26 09:49:00.134, 0, 10 %, 4 %, 2016 MiB, 83.82 W, 47
2025/12/26 09:49:00.134, 1, 9 %, 4 %, 1933 MiB, 84.13 W, 43
2025/12/26 09:49:01.135, 0, 9 %, 4 %, 2016 MiB, 80.57 W, 47
2025/12/26 09:49:01.136, 1, 5 %, 2 %, 1933 MiB, 79.83 W, 42
2025/12/26 09:49:02.136, 0, 29 %, 19 %, 2016 MiB, 83.92 W, 47
2025/12/26 09:49:02.137, 1, 24 %, 16 %, 1933 MiB, 86.68 W, 42
2025/12/26 09:49:03.137, 0, 7 %, 3 %, 2016 MiB, 81.95 W, 47
2025/12/26 09:49:03.138, 1, 10 %, 5 %, 1933 MiB, 83.21 W, 43
2025/12/26 09:49:04.138, 0, 6 %, 3 %, 2016 MiB, 81.04 W, 47
2025/12/26 09:49:04.139, 1, 11 %, 6 %, 1933 MiB, 82.76 W, 42
2025/12/26 09:49:05.140, 0, 11 %, 5 %, 2016 MiB, 78.33 W, 47
2025/12/26 09:49:05.140, 1, 6 %, 3 %, 1933 MiB, 77.04 W, 43
2025/12/26 09:49:06.141, 0, 18 %, 10 %, 2016 MiB, 90.06 W, 48
2025/12/26 09:49:06.141, 1, 35 %, 25 %, 1933 MiB, 93.84 W, 44
2025/12/26 09:49:07.142, 0, 8 %, 4 %, 2016 MiB, 87.89 W, 47
2025/12/26 09:49:07.142, 1, 9 %, 5 %, 1933 MiB, 102.04 W, 42
2025/12/26 09:49:08.143, 0, 9 %, 4 %, 2016 MiB, 78.42 W, 47
2025/12/26 09:49:08.144, 1, 12 %, 7 %, 1933 MiB, 90.69 W, 43
2025/12/26 09:49:09.145, 0, 10 %, 4 %, 2016 MiB, 89.63 W, 47
2025/12/26 09:49:09.146, 1, 5 %, 2 %, 1933 MiB, 94.24 W, 42
2025/12/26 09:49:10.147, 0, 11 %, 5 %, 2016 MiB, 80.48 W, 47
2025/12/26 09:49:10.147, 1, 25 %, 17 %, 1933 MiB, 79.51 W, 43
2025/12/26 09:49:11.148, 0, 9 %, 4 %, 2016 MiB, 85.00 W, 48
2025/12/26 09:49:11.149, 1, 26 %, 17 %, 1933 MiB, 86.85 W, 44
2025/12/26 09:49:12.149, 0, 19 %, 11 %, 2016 MiB, 105.37 W, 48
2025/12/26 09:49:12.150, 1, 40 %, 28 %, 1933 MiB, 114.78 W, 44
2025/12/26 09:49:13.150, 0, 21 %, 13 %, 2016 MiB, 95.19 W, 47
2025/12/26 09:49:13.151, 1, 8 %, 5 %, 1933 MiB, 104.72 W, 43
2025/12/26 09:49:14.151, 0, 36 %, 24 %, 2018 MiB, 93.23 W, 48
2025/12/26 09:49:14.152, 1, 37 %, 29 %, 1935 MiB, 116.44 W, 45
2025/12/26 09:49:15.153, 0, 13 %, 7 %, 2018 MiB, 85.71 W, 47
2025/12/26 09:49:15.153, 1, 10 %, 6 %, 1935 MiB, 118.26 W, 44
2025/12/26 09:49:16.154, 0, 21 %, 13 %, 2018 MiB, 83.12 W, 48
2025/12/26 09:49:16.154, 1, 40 %, 28 %, 1935 MiB, 103.25 W, 44
2025/12/26 09:49:17.155, 0, 11 %, 5 %, 2018 MiB, 85.34 W, 48
2025/12/26 09:49:17.156, 1, 10 %, 6 %, 1935 MiB, 89.96 W, 43
2025/12/26 09:49:18.156, 0, 7 %, 3 %, 2018 MiB, 80.07 W, 49
2025/12/26 09:49:18.157, 1, 24 %, 15 %, 1935 MiB, 80.22 W, 44
2025/12/26 09:49:19.157, 0, 10 %, 4 %, 2018 MiB, 95.89 W, 47
2025/12/26 09:49:19.158, 1, 5 %, 3 %, 1935 MiB, 111.53 W, 43
2025/12/26 09:49:20.159, 0, 7 %, 3 %, 2018 MiB, 76.12 W, 48
2025/12/26 09:49:20.170, 1, 12 %, 7 %, 1935 MiB, 91.64 W, 43
2025/12/26 09:49:21.170, 0, 14 %, 8 %, 2018 MiB, 82.97 W, 49
2025/12/26 09:49:21.171, 1, 28 %, 19 %, 1935 MiB, 88.65 W, 45
2025/12/26 09:49:22.172, 0, 6 %, 3 %, 2018 MiB, 92.40 W, 48
2025/12/26 09:49:22.172, 1, 11 %, 6 %, 1935 MiB, 93.15 W, 43
2025/12/26 09:49:23.173, 0, 34 %, 23 %, 2018 MiB, 87.19 W, 49
2025/12/26 09:49:23.174, 1, 39 %, 29 %, 1935 MiB, 90.82 W, 44
2025/12/26 09:49:24.174, 0, 23 %, 14 %, 2018 MiB, 95.04 W, 48
2025/12/26 09:49:24.175, 1, 24 %, 17 %, 1935 MiB, 97.80 W, 43
2025/12/26 09:49:25.175, 0, 7 %, 3 %, 2018 MiB, 76.04 W, 47
2025/12/26 09:49:25.176, 1, 10 %, 5 %, 1935 MiB, 75.98 W, 43
2025/12/26 09:49:26.176, 0, 8 %, 4 %, 2018 MiB, 84.25 W, 48
2025/12/26 09:49:26.177, 1, 11 %, 6 %, 1935 MiB, 84.53 W, 43
