MiB Mem : 128530.7 total,   3824.9 free,  14444.7 used, 110261.1 buff/cache
MiB Mem : 128530.7 total,   2435.3 free,  15750.8 used, 110344.6 buff/cache
MiB Mem : 128530.7 total,   2430.5 free,  15755.5 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2430.5 free,  15755.5 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2430.5 free,  15755.5 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2456.2 free,  15729.9 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2456.2 free,  15729.9 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2456.2 free,  15729.9 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2393.8 free,  15792.2 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2393.8 free,  15792.2 used, 110344.7 buff/cache
MiB Mem : 128530.7 total,   2390.8 free,  15794.9 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2390.8 free,  15794.9 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2390.8 free,  15794.9 used, 110345.0 buff/cache
MiB Mem : 128530.7 total,   2381.2 free,  15804.0 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2381.2 free,  15804.0 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2381.2 free,  15804.0 used, 110345.6 buff/cache
MiB Mem : 128530.7 total,   2424.9 free,  15759.8 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2424.9 free,  15759.8 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2424.9 free,  15759.8 used, 110346.1 buff/cache
MiB Mem : 128530.7 total,   2474.3 free,  15710.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2474.3 free,  15710.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2474.3 free,  15710.3 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2419.6 free,  15764.9 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2419.6 free,  15764.9 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2419.6 free,  15764.9 used, 110346.2 buff/cache
MiB Mem : 128530.7 total,   2387.9 free,  15796.0 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2387.9 free,  15796.0 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2387.9 free,  15796.0 used, 110346.8 buff/cache
MiB Mem : 128530.7 total,   2440.7 free,  15743.1 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2440.7 free,  15743.1 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2440.7 free,  15743.1 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2398.1 free,  15785.7 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2398.1 free,  15785.7 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2398.1 free,  15785.7 used, 110346.9 buff/cache
MiB Mem : 128530.7 total,   2416.4 free,  15767.3 used, 110347.0 buff/cache
MiB Mem : 128530.7 total,   2416.4 free,  15767.3 used, 110347.0 buff/cache
MiB Mem : 128530.7 total,   2416.4 free,  15767.3 used, 110347.0 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15783.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15783.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2400.2 free,  15783.0 used, 110347.5 buff/cache
MiB Mem : 128530.7 total,   2367.2 free,  15816.0 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2367.2 free,  15816.0 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2367.2 free,  15816.0 used, 110347.6 buff/cache
MiB Mem : 128530.7 total,   2342.8 free,  15839.7 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2342.8 free,  15839.7 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2342.8 free,  15839.7 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2360.9 free,  15821.6 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2360.9 free,  15821.6 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2360.9 free,  15821.6 used, 110348.2 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15837.3 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15837.3 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2345.2 free,  15837.3 used, 110348.3 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15829.8 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15829.8 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15829.8 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2349.3 free,  15832.5 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2349.3 free,  15832.5 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2349.3 free,  15832.5 used, 110348.9 buff/cache
MiB Mem : 128530.7 total,   2380.1 free,  15800.3 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2380.1 free,  15800.3 used, 110350.3 buff/cache
MiB Mem : 128530.7 total,   2350.2 free,  15829.6 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2350.2 free,  15829.6 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2350.2 free,  15829.6 used, 110350.9 buff/cache
MiB Mem : 128530.7 total,   2292.3 free,  15886.9 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2292.3 free,  15886.9 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2292.3 free,  15886.9 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2325.2 free,  15854.0 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2325.2 free,  15854.0 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2325.2 free,  15854.0 used, 110351.5 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15808.6 used, 110351.6 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15808.6 used, 110351.6 buff/cache
MiB Mem : 128530.7 total,   2370.5 free,  15808.6 used, 110351.6 buff/cache
MiB Mem : 128530.7 total,   2376.3 free,  15802.3 used, 110352.1 buff/cache
MiB Mem : 128530.7 total,   2376.3 free,  15802.3 used, 110352.1 buff/cache
MiB Mem : 128530.7 total,   2376.3 free,  15802.3 used, 110352.1 buff/cache
MiB Mem : 128530.7 total,   2367.5 free,  15811.0 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2367.5 free,  15811.0 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2367.5 free,  15811.0 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15826.5 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15826.5 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2352.0 free,  15826.5 used, 110352.2 buff/cache
MiB Mem : 128530.7 total,   2334.5 free,  15843.9 used, 110352.3 buff/cache
MiB Mem : 128530.7 total,   2334.5 free,  15843.9 used, 110352.3 buff/cache
MiB Mem : 128530.7 total,   2334.5 free,  15843.9 used, 110352.3 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15810.6 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15810.6 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15810.6 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2388.7 free,  15789.1 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2388.7 free,  15789.1 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2388.7 free,  15789.1 used, 110352.9 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15819.4 used, 110353.0 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15819.4 used, 110353.0 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15819.4 used, 110353.0 buff/cache
MiB Mem : 128530.7 total,   2348.9 free,  15828.3 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2348.9 free,  15828.3 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2348.9 free,  15828.3 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2398.6 free,  15778.6 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2398.6 free,  15778.6 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2398.6 free,  15778.6 used, 110353.6 buff/cache
MiB Mem : 128530.7 total,   2395.3 free,  15781.8 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2395.3 free,  15781.8 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2395.3 free,  15781.8 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2329.3 free,  15847.6 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2329.3 free,  15847.6 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2329.3 free,  15847.6 used, 110353.7 buff/cache
MiB Mem : 128530.7 total,   2333.7 free,  15842.9 used, 110354.0 buff/cache
MiB Mem : 128530.7 total,   2333.7 free,  15842.9 used, 110354.0 buff/cache
MiB Mem : 128530.7 total,   2333.7 free,  15842.9 used, 110354.0 buff/cache
MiB Mem : 128530.7 total,   2386.7 free,  15789.5 used, 110354.6 buff/cache
MiB Mem : 128530.7 total,   2386.7 free,  15789.5 used, 110354.6 buff/cache
MiB Mem : 128530.7 total,   2386.7 free,  15789.5 used, 110354.6 buff/cache
MiB Mem : 128530.7 total,   2339.9 free,  15835.7 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2339.9 free,  15835.7 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2339.9 free,  15835.7 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2352.9 free,  15822.6 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2352.9 free,  15822.6 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2352.9 free,  15822.6 used, 110355.2 buff/cache
MiB Mem : 128530.7 total,   2301.1 free,  15874.3 used, 110355.3 buff/cache
MiB Mem : 128530.7 total,   2301.1 free,  15874.3 used, 110355.3 buff/cache
MiB Mem : 128530.7 total,   2301.1 free,  15874.3 used, 110355.3 buff/cache
MiB Mem : 128530.7 total,   2369.6 free,  15805.2 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2369.6 free,  15805.2 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2369.6 free,  15805.2 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2374.1 free,  15800.7 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2374.1 free,  15800.7 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2374.1 free,  15800.7 used, 110355.9 buff/cache
MiB Mem : 128530.7 total,   2386.1 free,  15788.7 used, 110356.0 buff/cache
MiB Mem : 128530.7 total,   2386.1 free,  15788.7 used, 110356.0 buff/cache
MiB Mem : 128530.7 total,   2386.1 free,  15788.7 used, 110356.0 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15866.7 used, 110356.5 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15866.7 used, 110356.5 buff/cache
MiB Mem : 128530.7 total,   2307.5 free,  15866.7 used, 110356.5 buff/cache
MiB Mem : 128530.7 total,   2345.6 free,  15828.5 used, 110356.6 buff/cache
MiB Mem : 128530.7 total,   2345.6 free,  15828.5 used, 110356.6 buff/cache
MiB Mem : 128530.7 total,   2345.6 free,  15828.5 used, 110356.6 buff/cache
MiB Mem : 128530.7 total,   2313.9 free,  15860.2 used, 110356.7 buff/cache
MiB Mem : 128530.7 total,   2313.9 free,  15860.2 used, 110356.7 buff/cache
MiB Mem : 128530.7 total,   2313.9 free,  15860.2 used, 110356.7 buff/cache
MiB Mem : 128530.7 total,   2341.7 free,  15831.8 used, 110357.2 buff/cache
MiB Mem : 128530.7 total,   2341.7 free,  15831.8 used, 110357.2 buff/cache
MiB Mem : 128530.7 total,   2341.7 free,  15831.8 used, 110357.2 buff/cache
MiB Mem : 128530.7 total,   2365.7 free,  15807.7 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2365.7 free,  15807.7 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2365.7 free,  15807.7 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2376.2 free,  15797.2 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2376.2 free,  15797.2 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2376.2 free,  15797.2 used, 110357.3 buff/cache
MiB Mem : 128530.7 total,   2385.2 free,  15788.2 used, 110357.4 buff/cache
MiB Mem : 128530.7 total,   2385.2 free,  15788.2 used, 110357.4 buff/cache
MiB Mem : 128530.7 total,   2385.2 free,  15788.2 used, 110357.4 buff/cache
MiB Mem : 128530.7 total,   2324.7 free,  15848.3 used, 110357.7 buff/cache
MiB Mem : 128530.7 total,   2324.7 free,  15848.3 used, 110357.7 buff/cache
MiB Mem : 128530.7 total,   2324.7 free,  15848.3 used, 110357.7 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15805.2 used, 110358.3 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15805.2 used, 110358.3 buff/cache
MiB Mem : 128530.7 total,   2367.3 free,  15805.2 used, 110358.3 buff/cache
MiB Mem : 128530.7 total,   2390.5 free,  15781.4 used, 110358.8 buff/cache
MiB Mem : 128530.7 total,   2390.5 free,  15781.4 used, 110358.8 buff/cache
MiB Mem : 128530.7 total,   2390.5 free,  15781.4 used, 110358.8 buff/cache
MiB Mem : 128530.7 total,   2387.5 free,  15784.3 used, 110358.9 buff/cache
MiB Mem : 128530.7 total,   2387.5 free,  15784.3 used, 110358.9 buff/cache
MiB Mem : 128530.7 total,   2375.0 free,  15796.8 used, 110358.9 buff/cache
MiB Mem : 128530.7 total,   2375.0 free,  15796.8 used, 110358.9 buff/cache
MiB Mem : 128530.7 total,   2375.0 free,  15796.8 used, 110358.9 buff/cache
MiB Mem : 128530.7 total,   2340.4 free,  15831.3 used, 110359.0 buff/cache
MiB Mem : 128530.7 total,   2340.4 free,  15831.3 used, 110359.0 buff/cache
MiB Mem : 128530.7 total,   2340.4 free,  15831.3 used, 110359.0 buff/cache
MiB Mem : 128530.7 total,   2399.4 free,  15771.7 used, 110359.6 buff/cache
MiB Mem : 128530.7 total,   2399.4 free,  15771.7 used, 110359.6 buff/cache
MiB Mem : 128530.7 total,   2399.4 free,  15771.7 used, 110359.6 buff/cache
MiB Mem : 128530.7 total,   2395.4 free,  15775.6 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2395.4 free,  15775.6 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2395.4 free,  15775.6 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2387.3 free,  15783.7 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2387.3 free,  15783.7 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2387.3 free,  15783.7 used, 110359.7 buff/cache
MiB Mem : 128530.7 total,   2402.2 free,  15768.3 used, 110360.1 buff/cache
MiB Mem : 128530.7 total,   2402.2 free,  15768.3 used, 110360.1 buff/cache
MiB Mem : 128530.7 total,   2402.2 free,  15768.3 used, 110360.1 buff/cache
MiB Mem : 128530.7 total,   2348.1 free,  15822.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2348.1 free,  15822.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2348.1 free,  15822.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2343.1 free,  15827.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2343.1 free,  15827.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2343.1 free,  15827.4 used, 110360.2 buff/cache
MiB Mem : 128530.7 total,   2378.2 free,  15792.2 used, 110360.3 buff/cache
MiB Mem : 128530.7 total,   2378.2 free,  15792.2 used, 110360.3 buff/cache
MiB Mem : 128530.7 total,   2378.2 free,  15792.2 used, 110360.3 buff/cache
MiB Mem : 128530.7 total,   2339.2 free,  15831.1 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2339.2 free,  15831.1 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2339.2 free,  15831.1 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2262.7 free,  15907.6 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2262.7 free,  15907.6 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2262.7 free,  15907.6 used, 110360.4 buff/cache
MiB Mem : 128530.7 total,   2356.6 free,  15813.6 used, 110360.5 buff/cache
MiB Mem : 128530.7 total,   2356.6 free,  15813.6 used, 110360.5 buff/cache
MiB Mem : 128530.7 total,   2356.6 free,  15813.6 used, 110360.5 buff/cache
MiB Mem : 128530.7 total,   2375.1 free,  15794.3 used, 110361.3 buff/cache
MiB Mem : 128530.7 total,   2375.1 free,  15794.3 used, 110361.3 buff/cache
MiB Mem : 128530.7 total,   2375.1 free,  15794.3 used, 110361.3 buff/cache
MiB Mem : 128530.7 total,   2341.4 free,  15827.4 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2341.4 free,  15827.4 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2341.4 free,  15827.4 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15810.6 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15810.6 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2358.3 free,  15810.6 used, 110361.9 buff/cache
MiB Mem : 128530.7 total,   2392.7 free,  15776.1 used, 110362.0 buff/cache
MiB Mem : 128530.7 total,   2392.7 free,  15776.1 used, 110362.0 buff/cache
MiB Mem : 128530.7 total,   2392.7 free,  15776.1 used, 110362.0 buff/cache
MiB Mem : 128530.7 total,   2328.1 free,  15840.6 used, 110362.0 buff/cache
MiB Mem : 128530.7 total,   2328.1 free,  15840.6 used, 110362.0 buff/cache
MiB Mem : 128530.7 total,   2304.5 free,  15863.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2304.5 free,  15863.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2304.5 free,  15863.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2383.4 free,  15784.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2383.4 free,  15784.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2383.4 free,  15784.7 used, 110362.6 buff/cache
MiB Mem : 128530.7 total,   2311.4 free,  15856.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2311.4 free,  15856.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2311.4 free,  15856.6 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2334.8 free,  15833.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2334.8 free,  15833.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2334.8 free,  15833.2 used, 110362.7 buff/cache
MiB Mem : 128530.7 total,   2353.2 free,  15814.8 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2353.2 free,  15814.8 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2353.2 free,  15814.8 used, 110362.8 buff/cache
MiB Mem : 128530.7 total,   2399.9 free,  15767.5 used, 110363.3 buff/cache
MiB Mem : 128530.7 total,   2399.9 free,  15767.5 used, 110363.3 buff/cache
MiB Mem : 128530.7 total,   2399.9 free,  15767.5 used, 110363.3 buff/cache
MiB Mem : 128530.7 total,   2372.3 free,  15795.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2372.3 free,  15795.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2372.3 free,  15795.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2360.2 free,  15807.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2360.2 free,  15807.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2360.2 free,  15807.1 used, 110363.4 buff/cache
MiB Mem : 128530.7 total,   2360.6 free,  15806.7 used, 110363.5 buff/cache
MiB Mem : 128530.7 total,   2360.6 free,  15806.7 used, 110363.5 buff/cache
MiB Mem : 128530.7 total,   2360.6 free,  15806.7 used, 110363.5 buff/cache
MiB Mem : 128530.7 total,   2305.9 free,  15860.7 used, 110364.0 buff/cache
MiB Mem : 128530.7 total,   2305.9 free,  15860.7 used, 110364.0 buff/cache
MiB Mem : 128530.7 total,   2305.9 free,  15860.7 used, 110364.0 buff/cache
MiB Mem : 128530.7 total,   2371.7 free,  15795.0 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2371.7 free,  15795.0 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2371.7 free,  15795.0 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2354.5 free,  15812.1 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2354.5 free,  15812.1 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2354.5 free,  15812.1 used, 110364.1 buff/cache
MiB Mem : 128530.7 total,   2323.8 free,  15842.7 used, 110364.2 buff/cache
MiB Mem : 128530.7 total,   2323.8 free,  15842.7 used, 110364.2 buff/cache
MiB Mem : 128530.7 total,   2323.8 free,  15842.7 used, 110364.2 buff/cache
MiB Mem : 128530.7 total,   2287.7 free,  15878.3 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2287.7 free,  15878.3 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2287.7 free,  15878.3 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2319.1 free,  15846.8 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2319.1 free,  15846.8 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2319.1 free,  15846.8 used, 110364.8 buff/cache
MiB Mem : 128530.7 total,   2363.0 free,  15802.9 used, 110364.9 buff/cache
MiB Mem : 128530.7 total,   2363.0 free,  15802.9 used, 110364.9 buff/cache
MiB Mem : 128530.7 total,   2363.0 free,  15802.9 used, 110364.9 buff/cache
MiB Mem : 128530.7 total,   2280.3 free,  15885.0 used, 110365.4 buff/cache
