us;sy;ni;id;wa;hi;si;st;
10,5;1;0;88,4;0,1;0;0;0;0,116
10,1;0,9;0;89;0;0;0;0;0,11
11;0,9;0;88,1;0;0;0;0;0,119
10,7;0,8;0;88,4;0,1;0;0;0;0,116
10,4;0,7;0;88,9;0;0;0;0;0,111
11,1;1,4;0;87,4;0;0;0;0;0,126
10,1;0,9;0;89;0;0;0;0;0,11
10,5;0,9;0;88,6;0;0;0;0;0,114
10,9;0,9;0;88,1;0;0;0;0;0,119
10,4;0,9;0;88,7;0;0;0;0;0,113
10,4;0,9;0;88,7;0;0;0;0;0,113
9,9;1;0;89,1;0;0;0;0;0,109
10,4;0,9;0;88,8;0;0;0;0;0,112
9,6;0,8;0;89,6;0;0;0;0;0,104
10,2;0,8;0;89;0;0;0;0;0,11
10,9;1,4;0;87,6;0;0;0;0;0,124
10,4;0,9;0;88,7;0;0;0;0;0,113
10,9;1;0;88,1;0;0;0;0;0,119
10,7;1;0;88,2;0,1;0;0;0;0,118
11;0,9;0;88,2;0;0;0;0;0,118
10,5;1;0;88,5;0;0;0;0;0,115
10,1;0,8;0;89,1;0;0;0;0;0,109
10,6;0,8;0;88,6;0;0;0;0;0,114
10,3;0,9;0;88,7;0;0;0;0;0,113
10,6;0,9;0;88,5;0;0;0;0;0,115
10,7;1,2;0;88,1;0;0;0;0;0,119
11,9;1;0;87,1;0;0;0;0;0,129
11;0,9;0;88;0;0;0;0;0,12
10,8;1;0;88,1;0,1;0;0;0;0,119
9,8;0,9;0;89,3;0;0;0;0;0,107
10;1,2;0;88,8;0;0;0;0;0,112
9,6;0,7;0;89,7;0;0;0;0;0,103
10,3;0,9;0;88,8;0;0;0;0;0,112
9,7;1;0;89,2;0,1;0;0;0;0,108
9,8;0,8;0;89,4;0;0;0;0;0,106
10;1,2;0;88,8;0;0;0;0;0,112
10;0,9;0;89;0;0;0;0;0,11
10,2;1;0;88,8;0;0;0;0;0,112
9,8;0,7;0;89,5;0;0;0;0;0,105
10;0,8;0;89,2;0;0;0;0;0,108
10;1,2;0;88,8;0;0;0;0;0,112
10,1;1;0;88,8;0;0;0;0;0,112
10,8;0,8;0;88,4;0;0;0;0;0,116
9,9;0,8;0;89,3;0;0;0;0;0,107
9,3;0,8;0;89,9;0;0;0;0;0,101
10,2;1,3;0;88,5;0;0;0;0;0,115
10;1,2;0;88,8;0;0;0;0;0,112
9,5;0,9;0;89,5;0;0;0;0;0,105
10,5;0,8;0;88,6;0;0;0;0;0,114
10,2;1,5;0;88,4;0;0;0;0;0,116
10,8;0,9;0;88,2;0;0;0;0;0,118
9,8;0,9;0;89,3;0;0;0;0;0,107
9,6;1,1;0;89,2;0;0;0;0;0,108
9,7;1;0;89,3;0;0;0;0;0,107
10,6;1,4;0;88;0;0;0;0;0,12
10,1;0,9;0;88,9;0,1;0;0;0;0,111
10,5;0,8;0;88,7;0;0;0;0;0,113
10;1;0;89;0;0;0;0;0,11
9,6;0,6;0;89,7;0;0;0;0;0,103
10,1;1,2;0;88,7;0;0;0;0;0,113
9,7;0,9;0;89,4;0;0;0;0;0,106
10,3;0,9;0;88,8;0;0;0;0;0,112
10,5;1,3;0;88,1;0,1;0;0;0;0,119
9,6;0,6;0;89,8;0;0;0;0;0,102
10,8;1,3;0;87,9;0;0;0;0;0,121
10,4;1,2;0;88,4;0;0;0;0;0,116
9,8;0,9;0;89,3;0;0;0;0;0,107
10,7;1;0;88,3;0,1;0;0;0;0,117
9,8;0,8;0;89,4;0;0;0;0;0,106
10,2;1,2;0;88,5;0;0;0;0;0,115
10,1;0,8;0;89,1;0;0;0;0;0,109
9,9;0,7;0;89,4;0;0;0;0;0,106
10;0,7;0;89,2;0,1;0;0;0;0,108
9,9;0,8;0;89,3;0;0;0;0;0,107
10,3;1,3;0;88,4;0;0;0;0;0,116
9,9;1;0;89;0;0;0;0;0,11
10,3;0,9;0;88,8;0;0;0;0;0,112
10;0,9;0;89,1;0;0;0;0;0,109
9,9;0,9;0;89,1;0;0;0;0;0,109
10;1,2;0;88,8;0;0;0;0;0,112
9,9;0,9;0;89,2;0;0;0;0;0,108
10,8;0,8;0;88,3;0;0;0;0;0,117
10;1;0;88,9;0,1;0;0;0;0,111
9,5;0,9;0;89,6;0;0;0;0;0,104
9,9;1,2;0;88,9;0;0;0;0;0,111
9,6;1;0;89,3;0;0;0;0;0,107
9,1;0,8;0;90,1;0;0;0;0;0,099
10;0,8;0;89,2;0;0;0;0;0,108
9,7;1;0;89,3;0;0;0;0;0,107
10;1,2;0;88,9;0;0;0;0;0,111
9,1;0,8;0;90;0;0;0;0;0,1
9,7;1,1;0;89,1;0;0;0;0;0,109
9,8;0,9;0;89,3;0;0;0;0;0,107
9,8;0,8;0;89,4;0;0;0;0;0,106
9,7;1,2;0;89,1;0;0;0;0;0,109
10;1;0;89;0;0;0;0;0,11
9,5;0,8;0;89,6;0,1;0;0;0;0,104
9,2;0,9;0;90;0;0;0;0;0,1
10,4;1,3;0;88,2;0;0;0;0;0,118
10,3;0,7;0;89;0;0;0;0;0,11
9,7;0,8;0;89,4;0;0;0;0;0,106
9,4;0,8;0;89,7;0;0;0;0;0,103
9,6;0,9;0;89,5;0;0;0;0;0,105
9,8;1,3;0;88,9;0;0;0;0;0,111
10,1;1;0;88,9;0;0;0;0;0,111
10,1;1;0;88,9;0;0;0;0;0,111
8,4;0,9;0;90,7;0;0;0;0;0,093
2,5;0,2;0;97,3;0;0;0;0;0,027
3,2;0,5;0;96,3;0;0;0;0;0,037
2,6;0,3;0;97,1;0;0;0;0;0,029
2,9;0,2;0;96,8;0,1;0;0;0;0,032
3,8;0,3;0;95,8;0;0;0;0;0,042
9,8;0,7;0;89,4;0;0;0;0;0,106
9,9;1,5;0;88,6;0;0;0;0;0,114
9,4;1;0;89,6;0;0;0;0;0,104
9,4;0,9;0;89,7;0;0;0;0;0,103
9,5;0,9;0;89,6;0,1;0;0;0;0,104
10,4;0,9;0;88,6;0,1;0;0;0;0,114
9,5;1,1;0;89,4;0;0;0;0;0,106
9,6;1,1;0;89,3;0;0;0;0;0,107
9,5;0,8;0;89,6;0;0;0;0;0,104
9,1;0,6;0;90,1;0,1;0;0;0;0,099
10,3;1;0;88,6;0;0;0;0;0,114
9,8;1,2;0;89;0;0;0;0;0,11
9,3;1;0;89,7;0;0;0;0;0,103
9,6;0,7;0;89,7;0;0;0;0;0,103
9,8;1;0;89,1;0,1;0;0;0;0,109
9,1;0,7;0;90,1;0;0;0;0;0,099
10,1;1,1;0;88,7;0;0;0;0;0,113
9,9;0,8;0;89,3;0;0;0;0;0,107
9,3;1;0;89,6;0;0;0;0;0,104
9,9;1;0;89;0;0;0;0;0,11
9,5;0,9;0;89,6;0;0;0;0;0,104
9,8;1,3;0;89;0;0;0;0;0,11
9,2;0,9;0;89,9;0;0;0;0;0,101
9,4;1;0;89,6;0;0;0;0;0,104
9;0,8;0;90,2;0;0;0;0;0,098
9,8;0,8;0;89,4;0,1;0;0;0;0,106
10,4;1;0;88,6;0;0;0;0;0,114
9,2;0,8;0;90;0;0;0;0;0,1
9,2;0,7;0;90;0;0;0;0;0,1
9,6;1;0;89,3;0;0;0;0;0,107
9,4;0,8;0;89,7;0;0;0;0;0,103
11,1;1,3;0;87,6;0;0;0;0;0,124
9,5;0,9;0;89,6;0;0;0;0;0,104
9,6;0,6;0;89,8;0;0;0;0;0,102
9,5;1;0;89,5;0;0;0;0;0,105
9,6;1,1;0;89,3;0;0;0;0;0,107
9,9;1,1;0;89;0;0;0;0;0,11
9,8;0,9;0;89,2;0;0;0;0;0,108
9,3;0,9;0;89,6;0,1;0;0;0;0,104
9,2;0,7;0;90,1;0;0;0;0;0,099
9,9;1,2;0;88,9;0;0;0;0;0,111
9,6;0,8;0;89,6;0;0;0;0;0,104
9,3;0,9;0;89,8;0;0;0;0;0,102
9,3;0,9;0;89,8;0;0;0;0;0,102
9,7;0,7;0;89,5;0,1;0;0;0;0,105
9,9;1,3;0;88,8;0;0;0;0;0,112
6,1;0,6;0;93,2;0;0;0;0;0,068
9,9;0,7;0;89,3;0,1;0;0;0;0,107
9,4;0,8;0;89,8;0;0;0;0;0,102
10,3;0,9;0;88,7;0,1;0;0,1;0;0,113
9,9;1,2;0;89;0;0;0;0;0,11
9,5;0,9;0;89,5;0,1;0;0;0;0,105
9,4;0,9;0;89,4;0,2;0;0;0;0,106
9,5;1,1;0;89,4;0;0;0;0;0,106
9,8;0,9;0;89,3;0;0;0;0;0,107
9,7;1,3;0;89;0;0;0;0;0,11
9,6;1;0;89,3;0;0;0;0;0,107
9,9;0,8;0;89,1;0,1;0;0;0;0,109
10,5;0,9;0;88,5;0;0;0;0;0,115
9,5;0,7;0;89,8;0;0;0;0;0,102
9,8;1,3;0;88,9;0;0;0;0;0,111
10;1,1;0;88,9;0;0;0;0;0,111
8,9;0,7;0;90,3;0,1;0;0;0;0,097
9,4;0,7;0;89,8;0;0;0;0;0,102
10,1;1,1;0;88,8;0;0;0;0;0,112
9,7;1;0;89,2;0;0;0;0;0,108
9,8;1,1;0;89,1;0;0;0;0;0,109
9,6;1;0;89,4;0;0;0;0;0,106
9,9;0,9;0;89,1;0,2;0;0;0;0,109
9,1;0,7;0;90,1;0;0;0;0;0,099
9,6;1,1;0;89,3;0;0;0;0;0,107
9,4;1;0;89,7;0;0;0;0;0,103
9,7;1,1;0;89,1;0;0;0;0;0,109
9,7;1,1;0;89,2;0;0;0;0;0,108
9,7;0,8;0;89,4;0,1;0;0;0;0,106
10;1,4;0;88,6;0;0;0;0;0,114
9,4;0,7;0;89,8;0;0;0;0;0,102
9,2;0,7;0;90;0,1;0;0;0;0,1
9,9;0,8;0;89,3;0;0;0;0;0,107
9,1;0,8;0;90;0,1;0;0;0;0,1
9,7;1,5;0;88,8;0;0;0;0;0,112
9,6;1,1;0;89,4;0;0;0;0;0,106
10,1;1;0;88,8;0,1;0;0;0;0,112
9,7;0,8;0;89,5;0;0;0;0;0,105
9;0,8;0;90,1;0;0;0;0;0,099
9,5;1;0;89,4;0;0;0;0;0,106
10;0,9;0;89,1;0;0;0;0;0,109
10,1;0,9;0;89;0;0;0;0;0,11
9,6;0,9;0;89,5;0;0;0;0;0,105
10;1,2;0;88,8;0;0;0;0;0,112
9,7;1;0;89,2;0;0;0;0;0,108
9,3;0,9;0;89,8;0;0;0;0;0,102
9,9;0,9;0;89,2;0;0;0;0;0,108
9,8;0,9;0;89,3;0;0;0;0;0,107
10,2;0,9;0;88,8;0;0;0;0;0,112
9,7;0,9;0;89,4;0;0;0;0;0,106
10,1;0,7;0;89,2;0,1;0;0;0;0,108
9,7;0,9;0;89,4;0;0;0;0;0,106
10;0,9;0;89,1;0;0;0;0;0,109
9,9;1,2;0;88,9;0;0;0;0;0,111
9,4;1;0;89,7;0;0;0;0;0,103
9,8;0,8;0;89,4;0;0;0;0;0,106
10,1;0,9;0;89;0;0;0;0;0,11
9,6;1;0;89,4;0;0;0;0;0,106
9,7;1,2;0;89;0;0;0;0;0,11
9,3;0,8;0;89,9;0;0;0;0;0,101
9,7;1;0;89,2;0,1;0;0;0;0,108
9,6;0,7;0;89,7;0;0;0;0;0,103
9,2;0,7;0;90;0;0;0;0;0,1
10,1;1,1;0;88,8;0;0;0;0;0,112
9,8;1,2;0;88,9;0;0;0;0;0,111
9,2;0,9;0;89,8;0;0;0;0;0,102
10,4;1,1;0;88,5;0;0;0;0;0,115
9,7;0,9;0;89,4;0;0;0;0;0,106
9,7;1;0;89,3;0;0;0;0;0,107
9,9;1;0;89,1;0;0;0;0;0,109
10;1,1;0;88,8;0,1;0;0;0;0,112
10;0,8;0;89,2;0;0;0;0;0,108
9,6;0,8;0;89,5;0;0;0;0;0,105
9,9;1,2;0;88,9;0;0;0;0;0,111
9,7;1;0;89,3;0;0;0;0;0,107
9;0,8;0;90,2;0;0;0;0;0,098
9,2;0,7;0;90,1;0;0;0;0;0,099
9,1;0,9;0;90;0,1;0;0;0;0,1
9,7;0,8;0;89,4;0;0;0;0;0,106
9,1;0,8;0;90;0;0;0;0;0,1
8,8;0,9;0;90,2;0,1;0;0;0;0,098
8,8;0,9;0;90,1;0,2;0;0;0;0,099
9,1;0,8;0;90,1;0;0;0;0;0,099
10;1,3;0;88,7;0;0;0;0;0,113
10;1,3;0;88,7;0;0;0;0;0,113
9,4;1;0;89,5;0,1;0;0;0;0,105
9,1;0,8;0;90,1;0;0;0;0;0,099
9,2;0,7;0;90,1;0;0;0;0;0,099
9,2;1,2;0;89,7;0;0;0;0;0,103
10,1;1;0;88,9;0;0;0;0;0,111
9,9;1;0;89,1;0;0;0;0;0,109
9,1;0,9;0;90;0;0;0;0;0,1
9,8;1,5;0;88,7;0;0;0;0;0,113
9;0,8;0;90,2;0;0;0;0;0,098
9,7;0,9;0;89,4;0;0;0;0;0,106
9,9;1;0;89,1;0;0;0;0;0,109
9,7;1;0;89,3;0,1;0;0;0;0,107
9,6;1,3;0;89;0;0;0;0;0,11
8,8;0,8;0;90,5;0;0;0;0;0,095
9;0,9;0;90;0,1;0;0;0;0,1
9,4;0,8;0;89,8;0;0;0;0;0,102
9,5;0,8;0;89,7;0;0;0;0;0,103
9,3;1,3;0;89,4;0;0;0;0;0,106
10,2;0,8;0;88,8;0;0;0;0;0,112
9,5;0,8;0;89,7;0;0;0;0;0,103
8,7;0,7;0;90,6;0;0;0;0;0,094
9,5;0,8;0;89,7;0;0;0;0;0,103
9,6;1,1;0;89,3;0;0;0;0;0,107
9,3;0,9;0;89,8;0;0;0;0;0,102
9,6;0,7;0;89,6;0,1;0;0;0;0,104
8,8;0,6;0;90,6;0;0;0;0;0,094
9;0,7;0;90,2;0;0;0;0;0,098
9;1,3;0;89,7;0;0;0;0;0,103
9,6;1;0;89,3;0;0;0;0;0,107
9,7;0,9;0;89,4;0;0;0;0;0,106
9,3;0,8;0;89,9;0;0;0;0;0,101
9,1;0,9;0;89,9;0,1;0;0;0;0,101
9,4;1,1;0;89,5;0;0;0;0;0,105
9,2;1,2;0;89,6;0;0;0;0;0,104
9,3;0,8;0;89,8;0,2;0;0;0;0,102
9,1;0,7;0;90,2;0;0;0;0;0,098
9,3;0,6;0;90,1;0;0;0;0;0,099
10,2;1,2;0;88,6;0;0;0;0;0,114
8,8;0,8;0;90,3;0;0;0;0;0,097
9,4;0,8;0;89,7;0;0;0;0;0,103
9,3;0,9;0;89,8;0;0;0;0;0,102
9,4;1,1;0;89,5;0;0;0;0;0,105
9,6;1,3;0;89,1;0;0;0;0;0,109
9,2;1;0;89,7;0,1;0;0;0;0,103
8,9;0,7;0;90,3;0,1;0;0;0;0,097
9,2;0,7;0;90,1;0;0;0;0;0,099
9,2;0,6;0;90,2;0;0;0;0;0,098
9,7;1,4;0;88,9;0;0;0;0;0,111
9,1;0,9;0;90;0;0;0;0;0,1
8,9;0,8;0;90,3;0;0;0;0;0,097
9,2;1;0;89,8;0;0;0;0;0,102
9,2;0,9;0;89,9;0;0;0;0;0,101
8,7;1,2;0;90,1;0;0;0;0;0,099
8,9;1;0;90,1;0;0;0;0;0,099
9,2;1;0;89,8;0;0;0;0;0,102
9,3;0,6;0;89,9;0,2;0;0;0;0,101
9,7;1,3;0;89;0;0;0;0;0,11
9,3;0,8;0;89,9;0;0;0;0;0,101
9,1;0,8;0;90,1;0;0;0;0;0,099
9,5;0,9;0;89,5;0;0;0;0;0,105
9,8;0,8;0;89,4;0,1;0;0;0;0,106
9,8;1,1;0;89,1;0;0;0;0;0,109
9,3;0,8;0;89,9;0;0;0;0;0,101
8,6;0,8;0;90,5;0,1;0;0;0;0,095
8,7;0,9;0;90,4;0;0;0;0;0,096
9,3;0,7;0;89,9;0,1;0;0;0;0,101
9,5;1;0;89,5;0;0;0;0;0,105
8,9;0,9;0;90,1;0;0;0;0;0,099
8,7;0,7;0;90,5;0,1;0;0;0;0,095
8,9;1;0;90,1;0;0;0;0;0,099
9,4;0,8;0;89,8;0;0;0;0;0,102
9,5;1,2;0;89,3;0;0;0;0;0,107
9,7;1,2;0;89,1;0;0;0;0;0,109
9,2;0,9;0;89,8;0,1;0;0;0;0,102
9,2;0,6;0;90,2;0;0;0;0;0,098
9,2;0,7;0;90,1;0;0;0;0;0,099
9,1;1,2;0;89,7;0;0;0;0;0,103
9,4;1;0;89,6;0;0;0;0;0,104
9,4;0,8;0;89,8;0;0;0;0;0,102
5,4;0,6;0;94;0;0;0;0;0,06
3,2;0,4;0;96,4;0;0;0;0;0,036
3,2;0,5;0;96,3;0;0;0;0;0,037
2,4;0,3;0;97,4;0;0;0;0;0,026
2,7;0,3;0;97;0;0;0;0;0,03
2,9;0,2;0;96,9;0;0;0;0;0,031
7,1;0,6;0;92,3;0;0;0;0;0,077
8,9;1,5;0;89,6;0;0;0;0;0,104
9,4;0,8;0;89,7;0;0;0;0;0,103
9,4;0,9;0;89,7;0;0;0;0;0,103
9,8;1;0;89,2;0;0;0;0;0,108
9,2;0,9;0;89,9;0;0;0;0;0,101
9,1;0,9;0;90;0;0;0;0;0,1
9,2;0,8;0;89,9;0;0;0;0;0,101
9,2;0,8;0;89,9;0;0;0;0;0,101
9,9;0,9;0;89,1;0;0;0;0;0,109
9,6;1;0;89,4;0;0;0;0;0,106
9,5;1,1;0;89,4;0;0;0;0;0,106
9,2;1,1;0;89,8;0;0;0;0;0,102
9,3;0,9;0;89,7;0,1;0;0;0;0,103
9,8;0,8;0;89,4;0;0;0;0;0,106
8,9;0,8;0;90,3;0;0;0;0;0,097
8,8;0,9;0;90,2;0;0;0;0;0,098
9,5;0,9;0;89,6;0;0;0;0;0,104
8,9;0,6;0;90,5;0;0;0;0;0,095
9,2;0,8;0;89,9;0;0;0;0;0,101
9,2;1,1;0;89,7;0;0;0;0;0,103
9,3;1;0;89,8;0;0;0;0;0,102
9,3;1,1;0;89,5;0;0;0;0;0,105
8,9;0,9;0;90,2;0;0;0;0;0,098
9,6;0,9;0;89,4;0;0;0;0;0,106
8,9;0,9;0;90,1;0;0;0;0;0,099
9,1;0,8;0;90,1;0;0;0;0;0,099
9,6;0,8;0;89,6;0;0;0;0;0,104
8,5;0,5;0;90,9;0;0;0;0;0,091
8,8;0,7;0;90,4;0,1;0;0;0;0,096
9,4;1,2;0;89,3;0;0;0;0;0,107
9;0,9;0;90,1;0;0;0;0;0,099
8,9;0,8;0;90,3;0;0;0;0;0,097
9,2;0,8;0;90;0;0;0;0;0,1
9,4;1,1;0;89,5;0,1;0;0;0;0,105
9,4;1,1;0;89,5;0;0;0;0;0,105
9,3;0,8;0;89,9;0;0;0;0;0,101
9,7;0,8;0;89,4;0,1;0;0;0;0,106
9,1;0,9;0;90;0;0;0;0;0,1
