MiB Mem : 128530.7 total,   3877.2 free,  14354.0 used, 110299.5 buff/cache
MiB Mem : 128530.7 total,   3166.2 free,  14986.7 used, 110377.8 buff/cache
MiB Mem : 128530.7 total,   3122.6 free,  15030.3 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3122.6 free,  15030.3 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3122.6 free,  15030.3 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3139.2 free,  15013.6 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3139.2 free,  15013.6 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3139.2 free,  15013.6 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3140.4 free,  15012.5 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3140.4 free,  15012.5 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3140.4 free,  15012.5 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15027.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15027.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15027.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3137.1 free,  15015.7 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3137.1 free,  15015.7 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3137.1 free,  15015.7 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3136.9 free,  15015.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3136.9 free,  15015.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3136.9 free,  15015.9 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3129.4 free,  15023.4 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3129.4 free,  15023.4 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3129.4 free,  15023.4 used, 110377.9 buff/cache
MiB Mem : 128530.7 total,   3138.1 free,  15014.6 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3138.1 free,  15014.6 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3138.1 free,  15014.6 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3137.4 free,  15015.4 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3137.4 free,  15015.4 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3137.4 free,  15015.4 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3153.0 free,  14999.7 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3153.0 free,  14999.7 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3153.0 free,  14999.7 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3131.7 free,  15021.0 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3131.7 free,  15021.0 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3131.7 free,  15021.0 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3124.8 free,  15027.9 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3124.8 free,  15027.9 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3124.8 free,  15027.9 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3134.0 free,  15018.8 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3134.0 free,  15018.8 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3134.0 free,  15018.8 used, 110378.0 buff/cache
MiB Mem : 128530.7 total,   3108.7 free,  15044.0 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3108.7 free,  15044.0 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3108.7 free,  15044.0 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3135.8 free,  15016.8 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3135.8 free,  15016.8 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3134.5 free,  15018.1 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3134.5 free,  15018.1 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3134.5 free,  15018.1 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3101.4 free,  15051.3 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3101.4 free,  15051.3 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3101.4 free,  15051.3 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.7 free,  15032.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.7 free,  15032.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.7 free,  15032.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3125.7 free,  15026.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3125.7 free,  15026.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3125.7 free,  15026.9 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3142.8 free,  15009.8 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3142.8 free,  15009.8 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3142.8 free,  15009.8 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3112.9 free,  15039.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.9 free,  15032.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.9 free,  15032.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3119.9 free,  15032.7 used, 110378.1 buff/cache
MiB Mem : 128530.7 total,   3114.5 free,  15038.1 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3114.5 free,  15038.1 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3114.5 free,  15038.1 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3122.9 free,  15029.7 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3122.9 free,  15029.7 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3122.9 free,  15029.7 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3121.6 free,  15031.0 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3121.6 free,  15031.0 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3121.6 free,  15031.0 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15051.5 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15051.5 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3101.0 free,  15051.5 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.6 free,  15045.9 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.6 free,  15045.9 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.6 free,  15045.9 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.9 free,  15045.6 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.9 free,  15045.6 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3106.9 free,  15045.6 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3127.6 free,  15024.8 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3127.6 free,  15024.8 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3127.6 free,  15024.8 used, 110378.2 buff/cache
MiB Mem : 128530.7 total,   3094.5 free,  15057.9 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3094.5 free,  15057.9 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3094.5 free,  15057.9 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3114.0 free,  15038.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3114.0 free,  15038.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3114.0 free,  15038.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3121.4 free,  15031.1 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3121.4 free,  15031.1 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3099.9 free,  15052.5 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3099.9 free,  15052.5 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3099.9 free,  15052.5 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3105.2 free,  15047.2 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3105.2 free,  15047.2 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3105.2 free,  15047.2 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3113.0 free,  15039.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3113.0 free,  15039.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3113.0 free,  15039.4 used, 110378.3 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3103.9 free,  15048.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3103.9 free,  15048.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3103.9 free,  15048.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3104.9 free,  15047.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3104.9 free,  15047.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3104.9 free,  15047.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3117.1 free,  15035.3 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3117.1 free,  15035.3 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3117.1 free,  15035.3 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15050.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15050.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15050.4 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3105.6 free,  15046.8 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3105.6 free,  15046.8 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3105.6 free,  15046.8 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.1 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.1 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.1 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15065.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15065.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15065.5 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3102.1 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3102.1 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3102.1 free,  15050.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3120.1 free,  15032.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3120.1 free,  15032.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3120.1 free,  15032.2 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3090.7 free,  15061.6 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3090.7 free,  15061.6 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3090.7 free,  15061.6 used, 110378.4 buff/cache
MiB Mem : 128530.7 total,   3087.0 free,  15065.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3087.0 free,  15065.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3087.0 free,  15065.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3094.4 free,  15057.9 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3094.4 free,  15057.9 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3094.4 free,  15057.9 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.0 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.0 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15045.0 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15064.6 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15064.6 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3087.6 free,  15064.6 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15076.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15076.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3076.0 free,  15076.2 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3089.9 free,  15062.3 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3089.9 free,  15062.3 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3089.9 free,  15062.3 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15100.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15100.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15100.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3061.5 free,  15090.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3061.5 free,  15090.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3061.5 free,  15090.7 used, 110378.5 buff/cache
MiB Mem : 128530.7 total,   3075.4 free,  15076.8 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3075.4 free,  15076.8 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3075.4 free,  15076.8 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3063.9 free,  15088.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3063.9 free,  15088.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3063.9 free,  15088.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15079.5 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15079.5 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15079.5 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3069.0 free,  15083.1 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3069.0 free,  15083.1 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3069.0 free,  15083.1 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3064.9 free,  15087.2 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3051.8 free,  15100.3 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3051.8 free,  15100.3 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3051.8 free,  15100.3 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15076.9 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15076.9 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15076.9 used, 110378.6 buff/cache
MiB Mem : 128530.7 total,   3067.4 free,  15084.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3067.4 free,  15084.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3067.4 free,  15084.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3069.1 free,  15082.9 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3069.1 free,  15082.9 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3069.1 free,  15082.9 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3076.6 free,  15075.4 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3076.6 free,  15075.4 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3076.6 free,  15075.4 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.3 free,  15098.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.3 free,  15098.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.3 free,  15098.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.5 free,  15098.5 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.5 free,  15098.5 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3053.5 free,  15098.5 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3066.4 free,  15085.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3066.4 free,  15085.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3066.4 free,  15085.6 used, 110378.7 buff/cache
MiB Mem : 128530.7 total,   3035.2 free,  15116.8 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3035.2 free,  15116.8 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3040.2 free,  15111.7 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3040.2 free,  15111.7 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3040.2 free,  15111.7 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3047.9 free,  15104.1 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3047.9 free,  15104.1 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3047.9 free,  15104.1 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.9 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.9 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.9 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15113.8 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15113.8 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15113.8 used, 110378.8 buff/cache
MiB Mem : 128530.7 total,   3051.2 free,  15100.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3051.2 free,  15100.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3051.2 free,  15100.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3049.1 free,  15102.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3049.1 free,  15102.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3049.1 free,  15102.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3030.3 free,  15121.5 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3030.3 free,  15121.5 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3030.3 free,  15121.5 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15106.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15106.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15106.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.8 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.8 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3058.0 free,  15093.8 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15108.4 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15108.4 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15108.4 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3031.5 free,  15120.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3031.5 free,  15120.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3031.5 free,  15120.3 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3034.1 free,  15117.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3034.1 free,  15117.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3034.1 free,  15117.7 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3050.2 free,  15101.6 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3050.2 free,  15101.6 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3050.2 free,  15101.6 used, 110378.9 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.4 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.4 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.4 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3028.1 free,  15123.7 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3028.1 free,  15123.7 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3028.1 free,  15123.7 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.5 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.5 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3032.3 free,  15119.5 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3012.9 free,  15138.8 used, 110379.0 buff/cache
MiB Mem : 128530.7 total,   3012.9 free,  15138.8 used, 110379.0 buff/cache
