MiB Mem : 128530.7 total,   3889.9 free,  14447.8 used, 110193.0 buff/cache
MiB Mem : 128530.7 total,   3117.5 free,  15143.1 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3117.5 free,  15143.1 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3117.5 free,  15143.1 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3116.1 free,  15144.5 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3116.1 free,  15144.5 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3116.1 free,  15144.5 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3106.8 free,  15153.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3106.8 free,  15153.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3106.8 free,  15153.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3118.3 free,  15142.4 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3118.3 free,  15142.4 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3118.3 free,  15142.4 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3115.4 free,  15145.2 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3115.4 free,  15145.2 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3115.4 free,  15145.2 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3127.7 free,  15132.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3127.7 free,  15132.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3127.7 free,  15132.9 used, 110270.1 buff/cache
MiB Mem : 128530.7 total,   3104.6 free,  15156.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3104.6 free,  15156.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3104.6 free,  15156.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3112.5 free,  15148.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3112.5 free,  15148.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3112.5 free,  15148.0 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3132.9 free,  15127.7 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3132.9 free,  15127.7 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3132.9 free,  15127.7 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3110.3 free,  15150.2 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3110.3 free,  15150.2 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3110.3 free,  15150.2 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3118.6 free,  15141.9 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3118.6 free,  15141.9 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3118.6 free,  15141.9 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3113.9 free,  15146.6 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3113.9 free,  15146.6 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3113.9 free,  15146.6 used, 110270.2 buff/cache
MiB Mem : 128530.7 total,   3105.7 free,  15154.8 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3105.7 free,  15154.8 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3105.7 free,  15154.8 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3104.1 free,  15156.4 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3104.1 free,  15156.4 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3104.1 free,  15156.4 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3107.4 free,  15153.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3107.4 free,  15153.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3107.4 free,  15153.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3132.9 free,  15127.6 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3132.9 free,  15127.6 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3096.6 free,  15163.9 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3096.6 free,  15163.9 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3096.6 free,  15163.9 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3099.2 free,  15161.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3099.2 free,  15161.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3099.2 free,  15161.1 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15154.5 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15154.5 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3105.9 free,  15154.5 used, 110270.3 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15173.5 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15173.5 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3082.8 free,  15173.5 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15169.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15169.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3086.8 free,  15169.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3082.4 free,  15174.0 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3082.4 free,  15174.0 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3082.4 free,  15174.0 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3081.7 free,  15174.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3081.7 free,  15174.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3081.7 free,  15174.6 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3079.4 free,  15176.9 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3079.4 free,  15176.9 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3079.4 free,  15176.9 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3080.9 free,  15175.4 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3080.9 free,  15175.4 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3080.9 free,  15175.4 used, 110274.4 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15163.8 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15163.8 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15163.8 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3065.9 free,  15190.3 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3065.9 free,  15190.3 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3065.9 free,  15190.3 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3067.3 free,  15189.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3067.3 free,  15189.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3067.3 free,  15189.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3078.8 free,  15177.5 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3078.8 free,  15177.5 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3078.8 free,  15177.5 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15196.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15196.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15196.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3054.2 free,  15202.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3054.2 free,  15202.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3054.2 free,  15202.0 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3046.9 free,  15209.4 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3046.9 free,  15209.4 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3046.9 free,  15209.4 used, 110274.5 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15204.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15204.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3051.4 free,  15204.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15210.6 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15210.6 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.5 free,  15210.6 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3048.3 free,  15207.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3048.3 free,  15207.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3048.3 free,  15207.8 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.7 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.7 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.7 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.9 free,  15210.1 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.9 free,  15210.1 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3045.9 free,  15210.1 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3043.1 free,  15213.0 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3043.1 free,  15213.0 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3043.1 free,  15213.0 used, 110274.6 buff/cache
MiB Mem : 128530.7 total,   3047.8 free,  15208.2 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3047.8 free,  15208.2 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3047.8 free,  15208.2 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3027.6 free,  15228.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3027.6 free,  15228.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3027.6 free,  15228.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15229.6 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15229.6 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15229.6 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3044.1 free,  15211.9 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3044.1 free,  15211.9 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3044.1 free,  15211.9 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3009.5 free,  15246.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3009.5 free,  15246.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3009.5 free,  15246.5 used, 110274.7 buff/cache
MiB Mem : 128530.7 total,   3014.1 free,  15241.8 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3014.1 free,  15241.8 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3014.1 free,  15241.8 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3017.4 free,  15238.5 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3017.4 free,  15238.5 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3017.4 free,  15238.5 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3006.8 free,  15249.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3006.8 free,  15249.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3006.8 free,  15249.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3013.7 free,  15242.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3013.7 free,  15242.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3013.7 free,  15242.2 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3022.3 free,  15233.7 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3022.3 free,  15233.7 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3022.3 free,  15233.7 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3020.8 free,  15235.1 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3020.8 free,  15235.1 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3020.8 free,  15235.1 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3010.3 free,  15245.6 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3010.3 free,  15245.6 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3010.3 free,  15245.6 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3009.9 free,  15245.9 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3009.9 free,  15245.9 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3009.9 free,  15245.9 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3023.6 free,  15232.3 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3023.6 free,  15232.3 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3023.6 free,  15232.3 used, 110274.8 buff/cache
MiB Mem : 128530.7 total,   3007.8 free,  15248.1 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3007.8 free,  15248.1 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3010.7 free,  15245.1 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3010.7 free,  15245.1 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3010.7 free,  15245.1 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3016.5 free,  15239.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3016.5 free,  15239.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3016.5 free,  15239.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3001.5 free,  15254.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3001.5 free,  15254.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3001.5 free,  15254.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3007.4 free,  15248.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3007.4 free,  15248.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3007.4 free,  15248.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3012.0 free,  15243.8 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3012.0 free,  15243.8 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3012.0 free,  15243.8 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3027.4 free,  15228.3 used, 110274.9 buff/cache
MiB Mem : 128530.7 total,   3006.2 free,  15249.6 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3006.2 free,  15249.6 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3006.2 free,  15249.6 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3005.4 free,  15250.3 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3005.4 free,  15250.3 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3005.4 free,  15250.3 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3026.8 free,  15228.9 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3026.8 free,  15228.9 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3026.8 free,  15228.9 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15249.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15249.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15249.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3022.0 free,  15233.7 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3022.0 free,  15233.7 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   3022.0 free,  15233.7 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   2992.6 free,  15263.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   2992.6 free,  15263.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   2992.6 free,  15263.1 used, 110275.0 buff/cache
MiB Mem : 128530.7 total,   2988.9 free,  15266.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2988.9 free,  15266.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2988.9 free,  15266.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2986.9 free,  15268.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2986.9 free,  15268.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2986.9 free,  15268.7 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3011.2 free,  15244.4 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3011.2 free,  15244.4 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3011.2 free,  15244.4 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3022.1 free,  15233.5 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3022.1 free,  15233.5 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   3022.1 free,  15233.5 used, 110275.1 buff/cache
MiB Mem : 128530.7 total,   2988.2 free,  15266.9 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   2988.2 free,  15266.9 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   2988.2 free,  15266.9 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   2998.8 free,  15256.3 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   2998.8 free,  15256.3 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   3009.2 free,  15245.8 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   3009.2 free,  15245.8 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   3009.2 free,  15245.8 used, 110275.6 buff/cache
MiB Mem : 128530.7 total,   2979.8 free,  15275.2 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2979.8 free,  15275.2 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2979.8 free,  15275.2 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2994.9 free,  15260.1 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2994.9 free,  15260.1 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2994.9 free,  15260.1 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2998.8 free,  15256.3 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2998.8 free,  15256.3 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2998.8 free,  15256.3 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2991.3 free,  15263.7 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2991.3 free,  15263.7 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2991.3 free,  15263.7 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2986.5 free,  15268.5 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2986.5 free,  15268.5 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   2986.5 free,  15268.5 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   3003.7 free,  15251.3 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   3003.7 free,  15251.3 used, 110275.7 buff/cache
MiB Mem : 128530.7 total,   3003.7 free,  15251.3 used, 110275.7 buff/cache
