MiB Mem : 128530.7 total,   3957.6 free,  14279.4 used, 110293.8 buff/cache
MiB Mem : 128530.7 total,   3117.8 free,  15037.6 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3117.8 free,  15037.6 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3124.5 free,  15030.9 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3124.5 free,  15030.9 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3124.5 free,  15030.9 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3114.8 free,  15040.6 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3114.8 free,  15040.6 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3114.8 free,  15040.6 used, 110375.3 buff/cache
MiB Mem : 128530.7 total,   3121.5 free,  15033.8 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3121.5 free,  15033.8 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3121.5 free,  15033.8 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15030.4 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15030.4 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3125.0 free,  15030.4 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3132.0 free,  15023.3 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3132.0 free,  15023.3 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3132.0 free,  15023.3 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3101.7 free,  15053.6 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3101.7 free,  15053.6 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3101.7 free,  15053.6 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3096.1 free,  15059.2 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3096.1 free,  15059.2 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3096.1 free,  15059.2 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3117.6 free,  15037.7 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3117.6 free,  15037.7 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3117.6 free,  15037.7 used, 110375.4 buff/cache
MiB Mem : 128530.7 total,   3103.4 free,  15051.9 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3103.4 free,  15051.9 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3103.4 free,  15051.9 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3119.8 free,  15035.4 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3119.8 free,  15035.4 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3119.8 free,  15035.4 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3109.6 free,  15045.6 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3109.6 free,  15045.6 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3109.6 free,  15045.6 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15048.0 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15048.0 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3107.3 free,  15048.0 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3102.9 free,  15052.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3102.9 free,  15052.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3102.9 free,  15052.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15053.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15053.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3101.9 free,  15053.3 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3112.7 free,  15042.5 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3112.7 free,  15042.5 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3112.7 free,  15042.5 used, 110375.5 buff/cache
MiB Mem : 128530.7 total,   3086.0 free,  15069.2 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3086.0 free,  15069.2 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3086.0 free,  15069.2 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15062.7 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15062.7 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3092.5 free,  15062.7 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3096.7 free,  15058.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3096.7 free,  15058.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3096.7 free,  15058.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3073.5 free,  15081.6 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3073.5 free,  15081.6 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3073.5 free,  15081.6 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3085.7 free,  15069.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3085.7 free,  15069.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3085.7 free,  15069.4 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3094.6 free,  15060.5 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3094.6 free,  15060.5 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3094.6 free,  15060.5 used, 110375.6 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15082.3 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15082.3 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3072.7 free,  15082.3 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.6 free,  15066.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.6 free,  15066.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.6 free,  15066.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15061.4 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15061.4 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3093.6 free,  15061.4 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3069.5 free,  15085.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3069.5 free,  15085.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3069.5 free,  15085.5 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3078.5 free,  15076.6 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3078.5 free,  15076.6 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3078.5 free,  15076.6 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.0 free,  15067.0 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.0 free,  15067.0 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3088.0 free,  15067.0 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15052.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15052.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3102.2 free,  15052.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15074.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15074.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3080.1 free,  15074.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3072.1 free,  15082.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3072.1 free,  15082.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3072.1 free,  15082.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15079.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15079.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3075.2 free,  15079.8 used, 110375.7 buff/cache
MiB Mem : 128530.7 total,   3067.8 free,  15087.2 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3067.8 free,  15087.2 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3067.8 free,  15087.2 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3074.5 free,  15080.4 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3074.5 free,  15080.4 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3074.5 free,  15080.4 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3065.0 free,  15089.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3065.0 free,  15089.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3065.0 free,  15089.9 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3055.1 free,  15099.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3055.1 free,  15099.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3055.1 free,  15099.8 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3050.7 free,  15104.2 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3050.7 free,  15104.2 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15094.7 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15094.7 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3060.2 free,  15094.7 used, 110375.8 buff/cache
MiB Mem : 128530.7 total,   3066.8 free,  15088.1 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3066.8 free,  15088.1 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3066.8 free,  15088.1 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15116.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15116.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3038.1 free,  15116.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15111.5 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15111.5 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3043.4 free,  15111.5 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3044.0 free,  15110.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3044.0 free,  15110.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3044.0 free,  15110.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3032.1 free,  15122.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3032.1 free,  15122.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3032.1 free,  15122.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3040.1 free,  15114.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3040.1 free,  15114.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3040.1 free,  15114.8 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3047.1 free,  15107.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3047.1 free,  15107.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3047.1 free,  15107.7 used, 110375.9 buff/cache
MiB Mem : 128530.7 total,   3020.1 free,  15134.7 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3020.1 free,  15134.7 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3020.1 free,  15134.7 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3019.5 free,  15135.3 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3019.5 free,  15135.3 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3019.5 free,  15135.3 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3027.0 free,  15127.8 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3027.0 free,  15127.8 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3027.0 free,  15127.8 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3048.8 free,  15105.9 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3048.8 free,  15105.9 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3048.8 free,  15105.9 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3038.3 free,  15116.4 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3038.3 free,  15116.4 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3038.3 free,  15116.4 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3047.2 free,  15107.5 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3047.2 free,  15107.5 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3047.2 free,  15107.5 used, 110376.0 buff/cache
MiB Mem : 128530.7 total,   3050.8 free,  15103.4 used, 110376.5 buff/cache
MiB Mem : 128530.7 total,   3050.8 free,  15103.4 used, 110376.5 buff/cache
MiB Mem : 128530.7 total,   3050.8 free,  15103.4 used, 110376.5 buff/cache
MiB Mem : 128530.7 total,   3029.4 free,  15124.7 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3029.4 free,  15124.7 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3029.4 free,  15124.7 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3029.5 free,  15124.6 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3029.5 free,  15124.6 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3029.5 free,  15124.6 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3017.7 free,  15136.5 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3017.7 free,  15136.5 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3009.3 free,  15144.8 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3009.3 free,  15144.8 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3009.3 free,  15144.8 used, 110376.6 buff/cache
MiB Mem : 128530.7 total,   3019.3 free,  15134.7 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3019.3 free,  15134.7 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3019.3 free,  15134.7 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3023.8 free,  15130.2 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3023.8 free,  15130.2 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3023.8 free,  15130.2 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3036.2 free,  15117.9 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3036.2 free,  15117.9 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3036.2 free,  15117.9 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3007.7 free,  15146.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3007.7 free,  15146.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3007.7 free,  15146.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3019.7 free,  15134.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3019.7 free,  15134.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3019.7 free,  15134.3 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15127.6 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15127.6 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3026.4 free,  15127.6 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3014.5 free,  15139.5 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3014.5 free,  15139.5 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3014.5 free,  15139.5 used, 110376.7 buff/cache
MiB Mem : 128530.7 total,   3016.4 free,  15137.6 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3016.4 free,  15137.6 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3016.4 free,  15137.6 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.6 free,  15141.3 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.6 free,  15141.3 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.6 free,  15141.3 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.8 free,  15141.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.8 free,  15141.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3012.8 free,  15141.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.8 free,  15142.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.8 free,  15142.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.8 free,  15142.1 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.1 free,  15143.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.1 free,  15143.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.1 free,  15143.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3024.4 free,  15129.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3024.4 free,  15129.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3024.4 free,  15129.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.1 free,  15142.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.1 free,  15142.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3011.1 free,  15142.8 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.4 free,  15143.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.4 free,  15143.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3010.4 free,  15143.5 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3021.7 free,  15132.2 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3021.7 free,  15132.2 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   3021.7 free,  15132.2 used, 110376.8 buff/cache
MiB Mem : 128530.7 total,   2994.2 free,  15159.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2994.2 free,  15159.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2994.2 free,  15159.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2997.6 free,  15156.3 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2997.6 free,  15156.3 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2997.6 free,  15156.3 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3008.1 free,  15145.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3008.1 free,  15145.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3008.1 free,  15145.7 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2984.8 free,  15169.0 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2984.8 free,  15169.0 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2984.8 free,  15169.0 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15147.2 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15147.2 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   3006.6 free,  15147.2 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2999.9 free,  15153.9 used, 110376.9 buff/cache
MiB Mem : 128530.7 total,   2999.9 free,  15153.9 used, 110376.9 buff/cache
