timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu
2025/12/24 06:20:12.223, 1, 45 %, 35 %, 1927 MiB, 186.53 W, 41
2025/12/24 06:20:13.223, 0, 38 %, 24 %, 2010 MiB, 124.53 W, 39
2025/12/24 06:20:13.224, 1, 45 %, 34 %, 1927 MiB, 188.44 W, 41
2025/12/24 06:20:14.224, 0, 36 %, 24 %, 2010 MiB, 123.40 W, 39
2025/12/24 06:20:14.225, 1, 44 %, 34 %, 1927 MiB, 186.46 W, 41
2025/12/24 06:20:15.225, 0, 36 %, 24 %, 2010 MiB, 122.16 W, 39
2025/12/24 06:20:15.226, 1, 44 %, 33 %, 1927 MiB, 184.85 W, 42
2025/12/24 06:20:16.227, 0, 36 %, 23 %, 2010 MiB, 122.64 W, 39
2025/12/24 06:20:16.227, 1, 44 %, 32 %, 1927 MiB, 185.07 W, 42
2025/12/24 06:20:17.228, 0, 36 %, 24 %, 2010 MiB, 122.28 W, 40
2025/12/24 06:20:17.228, 1, 44 %, 34 %, 1927 MiB, 185.06 W, 43
2025/12/24 06:20:18.229, 0, 37 %, 23 %, 2010 MiB, 123.18 W, 40
2025/12/24 06:20:18.230, 1, 43 %, 32 %, 1927 MiB, 185.43 W, 43
2025/12/24 06:20:19.231, 0, 36 %, 24 %, 2010 MiB, 122.54 W, 40
2025/12/24 06:20:19.231, 1, 44 %, 34 %, 1927 MiB, 185.34 W, 44
2025/12/24 06:20:20.232, 0, 38 %, 24 %, 2010 MiB, 124.15 W, 41
2025/12/24 06:20:20.233, 1, 45 %, 34 %, 1927 MiB, 187.13 W, 44
2025/12/24 06:20:21.233, 0, 36 %, 24 %, 2010 MiB, 123.12 W, 41
2025/12/24 06:20:21.234, 1, 44 %, 34 %, 1927 MiB, 186.31 W, 44
2025/12/24 06:20:22.235, 0, 36 %, 23 %, 2010 MiB, 123.28 W, 41
2025/12/24 06:20:22.235, 1, 43 %, 32 %, 1927 MiB, 186.03 W, 45
2025/12/24 06:20:23.236, 0, 37 %, 24 %, 2010 MiB, 123.27 W, 41
2025/12/24 06:20:23.236, 1, 43 %, 33 %, 1927 MiB, 186.24 W, 45
2025/12/24 06:20:24.237, 0, 37 %, 23 %, 2010 MiB, 123.84 W, 41
2025/12/24 06:20:24.238, 1, 43 %, 32 %, 1927 MiB, 186.47 W, 45
2025/12/24 06:20:25.238, 0, 38 %, 25 %, 2010 MiB, 124.55 W, 42
2025/12/24 06:20:25.239, 1, 45 %, 35 %, 1927 MiB, 188.36 W, 46
2025/12/24 06:20:26.239, 0, 38 %, 24 %, 2010 MiB, 126.31 W, 42
2025/12/24 06:20:26.240, 1, 46 %, 34 %, 1927 MiB, 191.40 W, 47
2025/12/24 06:20:27.240, 0, 36 %, 24 %, 2010 MiB, 124.47 W, 42
2025/12/24 06:20:27.241, 1, 44 %, 34 %, 1927 MiB, 189.39 W, 47
2025/12/24 06:20:28.242, 0, 36 %, 23 %, 2010 MiB, 124.14 W, 43
2025/12/24 06:20:28.242, 1, 44 %, 33 %, 1927 MiB, 187.89 W, 47
2025/12/24 06:20:29.243, 0, 36 %, 24 %, 2010 MiB, 124.12 W, 43
2025/12/24 06:20:29.244, 1, 44 %, 34 %, 1927 MiB, 188.22 W, 47
2025/12/24 06:20:30.244, 0, 38 %, 24 %, 2012 MiB, 124.72 W, 43
2025/12/24 06:20:30.245, 1, 44 %, 33 %, 1929 MiB, 189.01 W, 48
2025/12/24 06:20:31.246, 0, 36 %, 24 %, 2012 MiB, 125.63 W, 43
2025/12/24 06:20:31.246, 1, 44 %, 34 %, 1929 MiB, 190.15 W, 48
2025/12/24 06:20:32.247, 0, 37 %, 24 %, 2012 MiB, 124.84 W, 44
2025/12/24 06:20:32.248, 1, 44 %, 33 %, 1929 MiB, 189.19 W, 49
2025/12/24 06:20:33.249, 0, 36 %, 24 %, 2012 MiB, 124.69 W, 44
2025/12/24 06:20:33.249, 1, 44 %, 34 %, 1929 MiB, 189.16 W, 49
2025/12/24 06:20:34.250, 0, 37 %, 24 %, 2012 MiB, 124.97 W, 44
2025/12/24 06:20:34.251, 1, 44 %, 33 %, 1929 MiB, 189.13 W, 49
2025/12/24 06:20:35.251, 0, 37 %, 25 %, 2012 MiB, 124.73 W, 44
2025/12/24 06:20:35.252, 1, 43 %, 33 %, 1929 MiB, 189.21 W, 49
2025/12/24 06:20:36.252, 0, 36 %, 24 %, 2012 MiB, 124.89 W, 45
2025/12/24 06:20:36.253, 1, 44 %, 33 %, 1929 MiB, 189.22 W, 50
2025/12/24 06:20:37.254, 0, 37 %, 23 %, 2012 MiB, 126.00 W, 45
2025/12/24 06:20:37.254, 1, 44 %, 32 %, 1929 MiB, 189.61 W, 50
2025/12/24 06:20:38.255, 0, 36 %, 24 %, 2012 MiB, 126.27 W, 45
2025/12/24 06:20:38.255, 1, 44 %, 34 %, 1929 MiB, 190.09 W, 50
2025/12/24 06:20:39.256, 0, 37 %, 24 %, 2012 MiB, 126.77 W, 45
2025/12/24 06:20:39.256, 1, 44 %, 33 %, 1929 MiB, 190.71 W, 51
2025/12/24 06:20:40.257, 0, 36 %, 24 %, 2012 MiB, 126.47 W, 45
2025/12/24 06:20:40.258, 1, 44 %, 34 %, 1929 MiB, 189.35 W, 51
2025/12/24 06:20:41.258, 0, 38 %, 25 %, 2012 MiB, 128.83 W, 46
2025/12/24 06:20:41.259, 1, 45 %, 34 %, 1929 MiB, 193.10 W, 51
2025/12/24 06:20:42.259, 0, 36 %, 24 %, 2012 MiB, 127.71 W, 46
2025/12/24 06:20:42.260, 1, 44 %, 34 %, 1929 MiB, 191.72 W, 51
2025/12/24 06:20:43.261, 0, 36 %, 24 %, 2012 MiB, 126.97 W, 46
2025/12/24 06:20:43.261, 1, 43 %, 33 %, 1929 MiB, 191.07 W, 52
2025/12/24 06:20:44.262, 0, 38 %, 25 %, 2012 MiB, 129.34 W, 46
2025/12/24 06:20:44.263, 1, 45 %, 34 %, 1929 MiB, 194.69 W, 52
2025/12/24 06:20:45.264, 0, 38 %, 25 %, 2012 MiB, 128.70 W, 47
2025/12/24 06:20:45.264, 1, 46 %, 35 %, 1929 MiB, 194.25 W, 52
2025/12/24 06:20:46.265, 0, 37 %, 25 %, 2012 MiB, 128.78 W, 47
2025/12/24 06:20:46.266, 1, 44 %, 34 %, 1929 MiB, 193.73 W, 53
2025/12/24 06:20:47.267, 0, 38 %, 25 %, 2012 MiB, 130.22 W, 47
2025/12/24 06:20:47.267, 1, 45 %, 34 %, 1929 MiB, 195.69 W, 53
2025/12/24 06:20:48.268, 0, 38 %, 25 %, 2012 MiB, 128.71 W, 47
2025/12/24 06:20:48.268, 1, 45 %, 34 %, 1929 MiB, 194.06 W, 53
2025/12/24 06:20:49.269, 0, 37 %, 24 %, 2012 MiB, 129.83 W, 47
2025/12/24 06:20:49.269, 1, 44 %, 33 %, 1929 MiB, 195.55 W, 53
2025/12/24 06:20:50.270, 0, 36 %, 24 %, 2012 MiB, 128.04 W, 47
2025/12/24 06:20:50.271, 1, 44 %, 34 %, 1929 MiB, 192.87 W, 53
2025/12/24 06:20:51.271, 0, 36 %, 24 %, 2012 MiB, 127.92 W, 48
2025/12/24 06:20:51.272, 1, 43 %, 34 %, 1929 MiB, 192.74 W, 54
2025/12/24 06:20:52.272, 0, 36 %, 24 %, 2012 MiB, 128.35 W, 48
2025/12/24 06:20:52.273, 1, 44 %, 34 %, 1929 MiB, 193.05 W, 54
2025/12/24 06:20:53.273, 0, 38 %, 24 %, 2012 MiB, 130.77 W, 48
2025/12/24 06:20:53.274, 1, 46 %, 34 %, 1929 MiB, 196.18 W, 54
2025/12/24 06:20:54.274, 0, 37 %, 24 %, 2012 MiB, 128.52 W, 48
2025/12/24 06:20:54.275, 1, 44 %, 34 %, 1929 MiB, 193.76 W, 54
2025/12/24 06:20:55.276, 0, 36 %, 24 %, 2012 MiB, 128.51 W, 48
2025/12/24 06:20:55.276, 1, 43 %, 34 %, 1929 MiB, 193.37 W, 54
2025/12/24 06:20:56.277, 0, 36 %, 24 %, 2012 MiB, 128.30 W, 49
2025/12/24 06:20:56.278, 1, 43 %, 33 %, 1929 MiB, 193.11 W, 55
2025/12/24 06:20:57.279, 0, 36 %, 24 %, 2012 MiB, 127.98 W, 49
2025/12/24 06:20:57.280, 1, 43 %, 33 %, 1929 MiB, 192.52 W, 55
2025/12/24 06:20:58.282, 0, 36 %, 24 %, 2012 MiB, 128.68 W, 49
2025/12/24 06:20:58.283, 1, 44 %, 34 %, 1929 MiB, 193.21 W, 55
2025/12/24 06:20:59.283, 0, 38 %, 25 %, 2012 MiB, 130.34 W, 49
2025/12/24 06:20:59.284, 1, 46 %, 35 %, 1929 MiB, 195.82 W, 55
2025/12/24 06:21:00.284, 0, 36 %, 24 %, 2012 MiB, 129.72 W, 49
2025/12/24 06:21:00.285, 1, 44 %, 34 %, 1929 MiB, 194.49 W, 56
2025/12/24 06:21:01.285, 0, 36 %, 24 %, 2012 MiB, 130.46 W, 49
2025/12/24 06:21:01.286, 1, 44 %, 34 %, 1929 MiB, 195.40 W, 56
2025/12/24 06:21:02.286, 0, 36 %, 24 %, 2012 MiB, 129.46 W, 49
2025/12/24 06:21:02.287, 1, 44 %, 34 %, 1929 MiB, 195.55 W, 56
2025/12/24 06:21:03.288, 0, 38 %, 25 %, 2012 MiB, 128.61 W, 50
2025/12/24 06:21:03.288, 1, 44 %, 34 %, 1929 MiB, 196.62 W, 56
2025/12/24 06:21:04.289, 0, 37 %, 24 %, 2012 MiB, 126.67 W, 50
2025/12/24 06:21:04.289, 1, 43 %, 33 %, 1929 MiB, 193.37 W, 56
2025/12/24 06:21:05.290, 0, 36 %, 24 %, 2012 MiB, 126.36 W, 50
2025/12/24 06:21:05.290, 1, 44 %, 34 %, 1929 MiB, 192.59 W, 56
2025/12/24 06:21:06.291, 0, 36 %, 24 %, 2012 MiB, 126.62 W, 50
2025/12/24 06:21:06.292, 1, 44 %, 34 %, 1929 MiB, 193.03 W, 56
2025/12/24 06:21:07.292, 0, 37 %, 24 %, 2012 MiB, 126.46 W, 50
2025/12/24 06:21:07.293, 1, 44 %, 34 %, 1929 MiB, 193.70 W, 57
2025/12/24 06:21:08.293, 0, 36 %, 24 %, 2012 MiB, 126.29 W, 50
2025/12/24 06:21:08.294, 1, 44 %, 34 %, 1929 MiB, 192.40 W, 57
2025/12/24 06:21:09.295, 0, 36 %, 23 %, 2012 MiB, 126.83 W, 50
2025/12/24 06:21:09.296, 1, 44 %, 34 %, 1929 MiB, 193.77 W, 57
2025/12/24 06:21:10.297, 0, 37 %, 24 %, 2012 MiB, 127.44 W, 51
2025/12/24 06:21:10.297, 1, 44 %, 33 %, 1929 MiB, 194.67 W, 57
2025/12/24 06:21:11.298, 0, 36 %, 24 %, 2012 MiB, 127.22 W, 51
2025/12/24 06:21:11.299, 1, 45 %, 34 %, 1929 MiB, 194.43 W, 57
2025/12/24 06:21:12.299, 0, 37 %, 24 %, 2012 MiB, 127.91 W, 51
2025/12/24 06:21:12.300, 1, 44 %, 32 %, 1929 MiB, 194.85 W, 57
2025/12/24 06:21:13.300, 0, 36 %, 24 %, 2012 MiB, 127.56 W, 51
2025/12/24 06:21:13.301, 1, 44 %, 34 %, 1929 MiB, 194.44 W, 58
2025/12/24 06:21:14.302, 0, 36 %, 23 %, 2012 MiB, 128.05 W, 51
2025/12/24 06:21:14.302, 1, 44 %, 34 %, 1929 MiB, 194.61 W, 58
2025/12/24 06:21:15.303, 0, 35 %, 23 %, 2012 MiB, 127.45 W, 51
2025/12/24 06:21:15.303, 1, 44 %, 33 %, 1929 MiB, 194.23 W, 58
2025/12/24 06:21:16.304, 0, 38 %, 24 %, 2012 MiB, 130.02 W, 51
2025/12/24 06:21:16.305, 1, 45 %, 33 %, 1929 MiB, 196.42 W, 58
2025/12/24 06:21:17.305, 0, 37 %, 24 %, 2012 MiB, 128.17 W, 51
2025/12/24 06:21:17.306, 1, 44 %, 33 %, 1929 MiB, 194.82 W, 58
2025/12/24 06:21:18.307, 0, 37 %, 23 %, 2012 MiB, 128.47 W, 52
2025/12/24 06:21:18.307, 1, 43 %, 32 %, 1929 MiB, 194.37 W, 58
2025/12/24 06:21:19.308, 0, 36 %, 24 %, 2012 MiB, 127.99 W, 52
2025/12/24 06:21:19.312, 1, 45 %, 34 %, 1929 MiB, 194.32 W, 58
2025/12/24 06:21:20.313, 0, 36 %, 24 %, 2012 MiB, 129.07 W, 52
2025/12/24 06:21:20.313, 1, 45 %, 35 %, 1929 MiB, 195.79 W, 59
2025/12/24 06:21:21.314, 0, 36 %, 24 %, 2012 MiB, 128.61 W, 52
2025/12/24 06:21:21.315, 1, 44 %, 33 %, 1929 MiB, 195.21 W, 58
2025/12/24 06:21:22.315, 0, 36 %, 23 %, 2012 MiB, 128.28 W, 52
2025/12/24 06:21:22.316, 1, 43 %, 32 %, 1929 MiB, 194.44 W, 59
2025/12/24 06:21:23.316, 0, 36 %, 24 %, 2012 MiB, 128.43 W, 52
2025/12/24 06:21:23.317, 1, 44 %, 34 %, 1929 MiB, 195.23 W, 59
2025/12/24 06:21:24.317, 0, 37 %, 25 %, 2012 MiB, 128.75 W, 52
2025/12/24 06:21:24.318, 1, 44 %, 34 %, 1929 MiB, 195.85 W, 59
2025/12/24 06:21:25.319, 0, 36 %, 24 %, 2012 MiB, 128.51 W, 52
2025/12/24 06:21:25.319, 1, 44 %, 33 %, 1929 MiB, 195.64 W, 59
2025/12/24 06:21:26.320, 0, 36 %, 24 %, 2012 MiB, 128.78 W, 52
2025/12/24 06:21:26.320, 1, 44 %, 34 %, 1929 MiB, 195.56 W, 59
2025/12/24 06:21:27.321, 0, 36 %, 24 %, 2012 MiB, 128.85 W, 52
2025/12/24 06:21:27.321, 1, 44 %, 33 %, 1929 MiB, 196.05 W, 59
2025/12/24 06:21:28.322, 0, 36 %, 24 %, 2012 MiB, 128.71 W, 53
2025/12/24 06:21:28.322, 1, 43 %, 33 %, 1929 MiB, 195.88 W, 59
2025/12/24 06:21:29.323, 0, 37 %, 24 %, 2012 MiB, 129.35 W, 53
2025/12/24 06:21:29.324, 1, 44 %, 33 %, 1929 MiB, 196.48 W, 60
2025/12/24 06:21:30.324, 0, 37 %, 24 %, 2012 MiB, 129.63 W, 53
2025/12/24 06:21:30.325, 1, 45 %, 33 %, 1929 MiB, 196.12 W, 60
2025/12/24 06:21:31.326, 0, 36 %, 24 %, 2012 MiB, 129.01 W, 53
2025/12/24 06:21:31.326, 1, 44 %, 34 %, 1929 MiB, 196.14 W, 60
2025/12/24 06:21:32.327, 0, 36 %, 23 %, 2012 MiB, 129.10 W, 53
2025/12/24 06:21:32.328, 1, 44 %, 33 %, 1929 MiB, 196.05 W, 60
2025/12/24 06:21:33.329, 0, 36 %, 24 %, 2012 MiB, 129.18 W, 53
2025/12/24 06:21:33.330, 1, 44 %, 33 %, 1929 MiB, 196.23 W, 60
2025/12/24 06:21:34.330, 0, 36 %, 24 %, 2012 MiB, 129.39 W, 53
2025/12/24 06:21:34.331, 1, 44 %, 33 %, 1929 MiB, 196.15 W, 60
2025/12/24 06:21:35.332, 0, 37 %, 24 %, 2012 MiB, 129.35 W, 53
2025/12/24 06:21:35.332, 1, 44 %, 33 %, 1929 MiB, 195.80 W, 60
2025/12/24 06:21:36.333, 0, 36 %, 24 %, 2012 MiB, 129.28 W, 53
2025/12/24 06:21:36.333, 1, 44 %, 34 %, 1929 MiB, 196.33 W, 60
2025/12/24 06:21:37.334, 0, 36 %, 23 %, 2012 MiB, 129.71 W, 53
2025/12/24 06:21:37.334, 1, 44 %, 33 %, 1929 MiB, 197.02 W, 60
2025/12/24 06:21:38.335, 0, 36 %, 24 %, 2012 MiB, 129.21 W, 53
2025/12/24 06:21:38.336, 1, 45 %, 34 %, 1929 MiB, 196.13 W, 60
2025/12/24 06:21:39.336, 0, 37 %, 24 %, 2012 MiB, 129.37 W, 54
2025/12/24 06:21:39.343, 1, 44 %, 32 %, 1929 MiB, 196.42 W, 60
2025/12/24 06:21:40.344, 0, 37 %, 24 %, 2012 MiB, 129.10 W, 54
2025/12/24 06:21:40.344, 1, 44 %, 33 %, 1929 MiB, 196.30 W, 60
2025/12/24 06:21:41.345, 0, 37 %, 24 %, 2012 MiB, 129.76 W, 54
2025/12/24 06:21:41.346, 1, 45 %, 33 %, 1929 MiB, 196.77 W, 60
2025/12/24 06:21:42.347, 0, 36 %, 24 %, 2012 MiB, 129.38 W, 54
2025/12/24 06:21:42.347, 1, 44 %, 34 %, 1929 MiB, 196.88 W, 61
2025/12/24 06:21:43.348, 0, 36 %, 25 %, 2012 MiB, 129.45 W, 54
2025/12/24 06:21:43.349, 1, 45 %, 35 %, 1929 MiB, 196.50 W, 61
2025/12/24 06:21:44.349, 0, 36 %, 24 %, 2012 MiB, 130.05 W, 54
2025/12/24 06:21:44.372, 1, 44 %, 33 %, 1929 MiB, 197.89 W, 61
2025/12/24 06:21:45.372, 0, 36 %, 24 %, 2012 MiB, 129.82 W, 54
2025/12/24 06:21:45.373, 1, 44 %, 34 %, 1929 MiB, 197.36 W, 61
2025/12/24 06:21:46.373, 0, 36 %, 23 %, 2012 MiB, 130.15 W, 54
2025/12/24 06:21:46.374, 1, 44 %, 33 %, 1929 MiB, 197.41 W, 61
2025/12/24 06:21:47.374, 0, 37 %, 24 %, 2014 MiB, 129.90 W, 54
2025/12/24 06:21:47.375, 1, 44 %, 34 %, 1931 MiB, 196.79 W, 61
2025/12/24 06:21:48.376, 0, 37 %, 24 %, 2014 MiB, 129.89 W, 54
2025/12/24 06:21:48.376, 1, 44 %, 32 %, 1931 MiB, 197.21 W, 61
2025/12/24 06:21:49.377, 0, 37 %, 24 %, 2014 MiB, 130.12 W, 54
2025/12/24 06:21:49.383, 1, 44 %, 34 %, 1931 MiB, 197.51 W, 61
2025/12/24 06:21:50.384, 0, 38 %, 25 %, 2014 MiB, 131.66 W, 54
2025/12/24 06:21:50.385, 1, 46 %, 34 %, 1931 MiB, 197.87 W, 61
2025/12/24 06:21:51.385, 0, 37 %, 24 %, 2014 MiB, 131.07 W, 54
2025/12/24 06:21:51.386, 1, 44 %, 33 %, 1931 MiB, 197.30 W, 61
2025/12/24 06:21:52.386, 0, 37 %, 24 %, 2014 MiB, 130.26 W, 54
2025/12/24 06:21:52.387, 1, 44 %, 33 %, 1931 MiB, 196.54 W, 61
2025/12/24 06:21:53.387, 0, 36 %, 24 %, 2014 MiB, 130.32 W, 55
2025/12/24 06:21:53.388, 1, 44 %, 34 %, 1931 MiB, 196.78 W, 61
2025/12/24 06:21:54.389, 0, 36 %, 23 %, 2014 MiB, 130.39 W, 55
2025/12/24 06:21:54.389, 1, 44 %, 33 %, 1931 MiB, 196.97 W, 61
2025/12/24 06:21:55.390, 0, 37 %, 24 %, 2014 MiB, 130.34 W, 55
2025/12/24 06:21:55.390, 1, 44 %, 33 %, 1931 MiB, 197.02 W, 61
2025/12/24 06:21:56.391, 0, 37 %, 24 %, 2014 MiB, 130.76 W, 55
2025/12/24 06:21:56.392, 1, 45 %, 34 %, 1931 MiB, 197.19 W, 62
2025/12/24 06:21:57.392, 0, 36 %, 24 %, 2014 MiB, 130.05 W, 55
2025/12/24 06:21:57.393, 1, 44 %, 33 %, 1931 MiB, 196.11 W, 62
2025/12/24 06:21:58.393, 0, 36 %, 24 %, 2014 MiB, 129.87 W, 55
2025/12/24 06:21:58.394, 1, 44 %, 34 %, 1931 MiB, 196.12 W, 62
2025/12/24 06:21:59.394, 0, 36 %, 24 %, 2014 MiB, 130.20 W, 55
2025/12/24 06:21:59.395, 1, 45 %, 34 %, 1931 MiB, 196.83 W, 62
2025/12/24 06:22:00.396, 0, 36 %, 23 %, 2014 MiB, 130.87 W, 55
2025/12/24 06:22:00.397, 1, 44 %, 33 %, 1931 MiB, 197.58 W, 62
2025/12/24 06:22:01.397, 0, 36 %, 24 %, 2014 MiB, 131.04 W, 55
2025/12/24 06:22:01.398, 1, 45 %, 34 %, 1931 MiB, 197.67 W, 62
2025/12/24 06:22:02.399, 0, 37 %, 24 %, 2014 MiB, 130.99 W, 55
2025/12/24 06:22:02.399, 1, 44 %, 33 %, 1931 MiB, 197.59 W, 62
2025/12/24 06:22:03.400, 0, 36 %, 24 %, 2014 MiB, 130.83 W, 55
2025/12/24 06:22:03.401, 1, 44 %, 34 %, 1931 MiB, 197.84 W, 62
2025/12/24 06:22:04.402, 0, 36 %, 24 %, 2014 MiB, 130.60 W, 55
2025/12/24 06:22:04.402, 1, 45 %, 35 %, 1931 MiB, 197.32 W, 62
2025/12/24 06:22:05.403, 0, 37 %, 24 %, 2014 MiB, 130.89 W, 55
2025/12/24 06:22:05.404, 1, 44 %, 33 %, 1931 MiB, 197.67 W, 62
2025/12/24 06:22:06.404, 0, 36 %, 24 %, 2014 MiB, 131.01 W, 55
2025/12/24 06:22:06.405, 1, 44 %, 34 %, 1931 MiB, 197.45 W, 62
2025/12/24 06:22:07.405, 0, 37 %, 23 %, 2014 MiB, 130.78 W, 55
2025/12/24 06:22:07.406, 1, 45 %, 33 %, 1931 MiB, 197.19 W, 62
2025/12/24 06:22:08.406, 0, 36 %, 24 %, 2014 MiB, 130.78 W, 55
2025/12/24 06:22:08.407, 1, 44 %, 34 %, 1931 MiB, 197.98 W, 62
2025/12/24 06:22:09.408, 0, 36 %, 23 %, 2014 MiB, 130.62 W, 55
2025/12/24 06:22:09.408, 1, 44 %, 32 %, 1931 MiB, 197.42 W, 62
2025/12/24 06:22:10.409, 0, 37 %, 24 %, 2014 MiB, 130.85 W, 56
2025/12/24 06:22:10.409, 1, 44 %, 33 %, 1931 MiB, 197.64 W, 62
2025/12/24 06:22:11.410, 0, 37 %, 25 %, 2014 MiB, 130.94 W, 56
2025/12/24 06:22:11.411, 1, 44 %, 34 %, 1931 MiB, 197.28 W, 62
2025/12/24 06:22:12.411, 0, 37 %, 24 %, 2014 MiB, 131.33 W, 55
2025/12/24 06:22:12.412, 1, 44 %, 33 %, 1931 MiB, 198.05 W, 62
2025/12/24 06:22:13.412, 0, 37 %, 24 %, 2014 MiB, 131.02 W, 56
2025/12/24 06:22:13.413, 1, 44 %, 33 %, 1931 MiB, 197.51 W, 62
2025/12/24 06:22:14.414, 0, 36 %, 24 %, 2014 MiB, 131.09 W, 56
2025/12/24 06:22:14.415, 1, 45 %, 34 %, 1931 MiB, 197.74 W, 63
2025/12/24 06:22:15.416, 0, 36 %, 24 %, 2014 MiB, 131.14 W, 56
2025/12/24 06:22:15.417, 1, 44 %, 34 %, 1931 MiB, 198.22 W, 63
2025/12/24 06:22:16.417, 0, 37 %, 24 %, 2014 MiB, 131.72 W, 56
2025/12/24 06:22:16.418, 1, 44 %, 33 %, 1931 MiB, 198.39 W, 63
2025/12/24 06:22:17.418, 0, 36 %, 24 %, 2014 MiB, 130.84 W, 56
2025/12/24 06:22:17.419, 1, 43 %, 33 %, 1931 MiB, 197.52 W, 63
2025/12/24 06:22:18.419, 0, 36 %, 23 %, 2014 MiB, 131.45 W, 56
2025/12/24 06:22:18.420, 1, 44 %, 32 %, 1931 MiB, 197.34 W, 63
2025/12/24 06:22:19.420, 0, 38 %, 25 %, 2014 MiB, 131.83 W, 56
2025/12/24 06:22:19.421, 1, 46 %, 35 %, 1931 MiB, 198.55 W, 63
2025/12/24 06:22:20.422, 0, 38 %, 25 %, 2014 MiB, 133.53 W, 56
2025/12/24 06:22:20.422, 1, 45 %, 33 %, 1931 MiB, 200.57 W, 63
2025/12/24 06:22:21.423, 0, 36 %, 24 %, 2014 MiB, 132.96 W, 56
2025/12/24 06:22:21.424, 1, 44 %, 34 %, 1931 MiB, 199.86 W, 63
2025/12/24 06:22:22.424, 0, 37 %, 24 %, 2014 MiB, 131.52 W, 56
2025/12/24 06:22:22.425, 1, 44 %, 33 %, 1931 MiB, 198.23 W, 63
2025/12/24 06:22:23.426, 0, 36 %, 24 %, 2014 MiB, 131.60 W, 56
2025/12/24 06:22:23.426, 1, 44 %, 34 %, 1931 MiB, 198.37 W, 63
2025/12/24 06:22:24.427, 0, 37 %, 24 %, 2014 MiB, 131.41 W, 56
2025/12/24 06:22:24.428, 1, 44 %, 33 %, 1931 MiB, 198.47 W, 63
