MiB Mem : 128530.7 total,   4493.2 free,  13938.9 used, 110098.6 buff/cache
MiB Mem : 128530.7 total,   3707.1 free,  14646.6 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3719.4 free,  14634.3 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3719.4 free,  14634.3 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3719.4 free,  14634.3 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3694.9 free,  14658.8 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3694.9 free,  14658.8 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3694.9 free,  14658.8 used, 110177.0 buff/cache
MiB Mem : 128530.7 total,   3693.5 free,  14660.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3693.5 free,  14660.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3693.5 free,  14660.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.2 free,  14642.4 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.2 free,  14642.4 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.2 free,  14642.4 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3691.5 free,  14662.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3691.5 free,  14662.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3691.5 free,  14662.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3707.9 free,  14645.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3707.9 free,  14645.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3707.9 free,  14645.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3717.5 free,  14636.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3717.5 free,  14636.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3717.5 free,  14636.1 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3704.4 free,  14649.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3704.4 free,  14649.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3704.4 free,  14649.2 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3706.0 free,  14647.6 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3706.0 free,  14647.6 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3706.0 free,  14647.6 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.1 free,  14642.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.1 free,  14642.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3711.1 free,  14642.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3691.6 free,  14661.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3691.6 free,  14661.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3691.6 free,  14661.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3682.0 free,  14671.5 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3682.0 free,  14671.5 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3682.0 free,  14671.5 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3695.6 free,  14658.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3695.6 free,  14658.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3695.6 free,  14658.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3707.5 free,  14646.1 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3707.5 free,  14646.1 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3707.5 free,  14646.1 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3684.8 free,  14668.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3684.8 free,  14668.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3684.8 free,  14668.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3682.8 free,  14670.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3682.8 free,  14670.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3682.8 free,  14670.8 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3695.1 free,  14658.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3695.1 free,  14658.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3695.1 free,  14658.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3681.4 free,  14672.2 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3681.4 free,  14672.2 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3681.4 free,  14672.2 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3680.0 free,  14673.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3680.0 free,  14673.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3680.0 free,  14673.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3682.9 free,  14670.7 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3682.9 free,  14670.7 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3675.1 free,  14678.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3675.1 free,  14678.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3675.1 free,  14678.5 used, 110177.1 buff/cache
MiB Mem : 128530.7 total,   3659.9 free,  14693.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3659.9 free,  14693.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3659.9 free,  14693.7 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3681.0 free,  14672.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3681.0 free,  14672.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3681.0 free,  14672.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3683.8 free,  14669.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3683.8 free,  14669.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3683.8 free,  14669.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3674.1 free,  14679.4 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3674.1 free,  14679.4 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3674.1 free,  14679.4 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3668.5 free,  14685.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3668.5 free,  14685.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3668.5 free,  14685.0 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3679.7 free,  14673.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3679.7 free,  14673.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3679.7 free,  14673.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3652.6 free,  14700.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3652.6 free,  14700.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3652.6 free,  14700.9 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3664.9 free,  14688.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3664.9 free,  14688.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3664.9 free,  14688.6 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3673.7 free,  14679.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3673.7 free,  14679.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3673.7 free,  14679.8 used, 110177.2 buff/cache
MiB Mem : 128530.7 total,   3661.9 free,  14691.6 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3661.9 free,  14691.6 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3661.9 free,  14691.6 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3662.7 free,  14690.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3662.7 free,  14690.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3662.7 free,  14690.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3666.4 free,  14687.0 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3666.4 free,  14687.0 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3666.4 free,  14687.0 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3674.7 free,  14678.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3674.7 free,  14678.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3674.7 free,  14678.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3656.5 free,  14696.9 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3656.5 free,  14696.9 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3656.5 free,  14696.9 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3670.7 free,  14682.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3670.7 free,  14682.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3670.7 free,  14682.7 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3692.0 free,  14661.4 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3692.0 free,  14661.4 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3692.0 free,  14661.4 used, 110177.3 buff/cache
MiB Mem : 128530.7 total,   3657.5 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3657.5 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3657.5 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3667.4 free,  14686.0 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3667.4 free,  14686.0 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3667.4 free,  14686.0 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3657.4 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3657.4 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3657.4 free,  14695.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3642.1 free,  14711.2 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3642.1 free,  14711.2 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3642.1 free,  14711.2 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3656.6 free,  14696.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3656.6 free,  14696.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3656.6 free,  14696.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3647.4 free,  14705.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3647.4 free,  14705.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3647.4 free,  14705.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3648.9 free,  14704.4 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3650.6 free,  14702.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3650.6 free,  14702.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3650.6 free,  14702.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3666.6 free,  14686.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3666.6 free,  14686.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3666.6 free,  14686.7 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.9 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.9 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.9 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.2 free,  14713.1 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.2 free,  14713.1 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.2 free,  14713.1 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.8 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.8 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3640.8 free,  14712.5 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3617.7 free,  14735.6 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3617.7 free,  14735.6 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3617.7 free,  14735.6 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3627.5 free,  14725.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3627.5 free,  14725.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3627.5 free,  14725.8 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3632.4 free,  14720.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3632.4 free,  14720.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3632.4 free,  14720.9 used, 110177.4 buff/cache
MiB Mem : 128530.7 total,   3630.6 free,  14722.7 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3630.6 free,  14722.7 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3630.6 free,  14722.7 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3636.2 free,  14717.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3636.2 free,  14717.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3636.2 free,  14717.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3630.8 free,  14722.5 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3630.8 free,  14722.5 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3630.8 free,  14722.5 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3636.0 free,  14717.2 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3636.0 free,  14717.2 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3604.0 free,  14749.2 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3604.0 free,  14749.2 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3604.0 free,  14749.2 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3616.1 free,  14737.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3616.1 free,  14737.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3616.1 free,  14737.1 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3629.6 free,  14723.6 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3629.6 free,  14723.6 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3629.6 free,  14723.6 used, 110177.5 buff/cache
MiB Mem : 128530.7 total,   3611.4 free,  14741.8 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3611.4 free,  14741.8 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3611.4 free,  14741.8 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.2 free,  14724.0 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.2 free,  14724.0 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.2 free,  14724.0 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.8 free,  14723.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.8 free,  14723.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3629.8 free,  14723.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3634.2 free,  14718.9 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3634.2 free,  14718.9 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3634.2 free,  14718.9 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3636.7 free,  14716.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3636.7 free,  14716.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3636.7 free,  14716.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3626.7 free,  14726.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3626.7 free,  14726.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3626.7 free,  14726.4 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3638.8 free,  14714.3 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3638.8 free,  14714.3 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3638.8 free,  14714.3 used, 110177.6 buff/cache
MiB Mem : 128530.7 total,   3622.5 free,  14730.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3622.5 free,  14730.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3622.5 free,  14730.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3628.8 free,  14724.3 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3628.8 free,  14724.3 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3628.8 free,  14724.3 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3643.9 free,  14709.2 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3643.9 free,  14709.2 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3643.9 free,  14709.2 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.5 free,  14727.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.5 free,  14727.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.5 free,  14727.6 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3629.1 free,  14724.0 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3629.1 free,  14724.0 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3629.1 free,  14724.0 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3631.0 free,  14722.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3631.0 free,  14722.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3631.0 free,  14722.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.9 free,  14727.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.9 free,  14727.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.9 free,  14727.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.9 free,  14727.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3625.9 free,  14727.1 used, 110177.7 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14733.3 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14733.3 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.7 free,  14733.3 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3631.9 free,  14721.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3631.9 free,  14721.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3631.9 free,  14721.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3610.6 free,  14742.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3610.6 free,  14742.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3610.6 free,  14742.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.0 free,  14733.9 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.0 free,  14733.9 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.0 free,  14733.9 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3624.7 free,  14728.2 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3624.7 free,  14728.2 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3624.7 free,  14728.2 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.4 free,  14737.5 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.4 free,  14737.5 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.4 free,  14737.5 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.5 free,  14737.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.5 free,  14737.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3615.5 free,  14737.4 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.3 free,  14733.6 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.3 free,  14733.6 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3619.3 free,  14733.6 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3602.8 free,  14750.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3602.8 free,  14750.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3602.8 free,  14750.1 used, 110177.8 buff/cache
MiB Mem : 128530.7 total,   3607.8 free,  14745.1 used, 110177.9 buff/cache
MiB Mem : 128530.7 total,   3607.8 free,  14745.1 used, 110177.9 buff/cache
MiB Mem : 128530.7 total,   3607.8 free,  14745.1 used, 110177.9 buff/cache
MiB Mem : 128530.7 total,   3612.3 free,  14740.5 used, 110177.9 buff/cache
MiB Mem : 128530.7 total,   3612.3 free,  14740.5 used, 110177.9 buff/cache
MiB Mem : 128530.7 total,   3612.3 free,  14740.5 used, 110177.9 buff/cache
