total;free;used;buff/cache;used_percent
128530,7;1809;14667,6;112054,1;11,41174832
128530,7;1814,7;14661,9;112054,1;11,40731358
128530,7;1814,7;14661,9;112054,1;11,40731358
128530,7;1814,7;14661,9;112054,1;11,40731358
128530,7;1818,8;14657,8;112054,1;11,40412368
128530,7;1818,8;14657,8;112054,1;11,40412368
128530,7;1818,8;14657,8;112054,1;11,40412368
128530,7;1813,4;14663,1;112054,2;11,40824721
128530,7;1813,4;14663,1;112054,2;11,40824721
128530,7;1813,4;14663,1;112054,2;11,40824721
128530,7;1820,8;14655,7;112054,2;11,40248983
128530,7;1820,8;14655,7;112054,2;11,40248983
128530,7;1820,8;14655,7;112054,2;11,40248983
128530,7;1806,9;14669,6;112054,2;11,41330437
128530,7;1806,9;14669,6;112054,2;11,41330437
128530,7;1806,9;14669,6;112054,2;11,41330437
128530,7;1799,8;14676,7;112054,2;11,41882834
128530,7;1799,8;14676,7;112054,2;11,41882834
128530,7;1799,8;14676,7;112054,2;11,41882834
128530,7;1794,4;14682,1;112054,2;11,42302967
128530,7;1794,4;14682,1;112054,2;11,42302967
128530,7;1798,2;14678,3;112054,2;11,42007318
128530,7;1798,2;14678,3;112054,2;11,42007318
128530,7;1798,2;14678,3;112054,2;11,42007318
128530,7;1811,7;14664,3;112054,8;11,40910304
128530,7;1811,7;14664,3;112054,8;11,40910304
128530,7;1811,7;14664,3;112054,8;11,40910304
128530,7;1804,4;14671,5;112054,8;11,41478262
128530,7;1804,4;14671,5;112054,8;11,41478262
128530,7;1804,4;14671,5;112054,8;11,41478262
128530,7;1796;14679,9;112054,8;11,42131802
128530,7;1796;14679,9;112054,8;11,42131802
128530,7;1796;14679,9;112054,8;11,42131802
128530,7;1810,1;14665,8;112054,8;11,41034788
128530,7;1810,1;14665,8;112054,8;11,41034788
128530,7;1810,1;14665,8;112054,8;11,41034788
128530,7;1788,6;14687,3;112054,9;11,4269976
128530,7;1788,6;14687,3;112054,9;11,4269976
128530,7;1788,6;14687,3;112054,9;11,4269976
128530,7;1789,6;14686,3;112054,9;11,42621957
128530,7;1789,6;14686,3;112054,9;11,42621957
128530,7;1789,6;14686,3;112054,9;11,42621957
128530,7;1798,8;14677,1;112054,9;11,41906175
128530,7;1798,8;14677,1;112054,9;11,41906175
128530,7;1798,8;14677,1;112054,9;11,41906175
128530,7;1766,4;14709,4;112054,9;11,44426973
128530,7;1766,4;14709,4;112054,9;11,44426973
128530,7;1766,4;14709,4;112054,9;11,44426973
128530,7;1762,1;14713,7;112054,9;11,44761524
128530,7;1762,1;14713,7;112054,9;11,44761524
128530,7;1762,1;14713,7;112054,9;11,44761524
128530,7;1751,4;14724,4;112054,9;11,4559401
128530,7;1751,4;14724,4;112054,9;11,4559401
128530,7;1751,4;14724,4;112054,9;11,4559401
128530,7;1761,5;14714,3;112055;11,44800425
128530,7;1761,5;14714,3;112055;11,44800425
128530,7;1761,5;14714,3;112055;11,44800425
128530,7;1760,8;14715;112055;11,44854887
128530,7;1760,8;14715;112055;11,44854887
128530,7;1760,8;14715;112055;11,44854887
128530,7;1766,9;14708,8;112055;11,44380292
128530,7;1766,9;14708,8;112055;11,44380292
128530,7;1766,9;14708,8;112055;11,44380292
128530,7;1772,6;14703,2;112055;11,43936818
128530,7;1772,6;14703,2;112055;11,43936818
128530,7;1772,6;14703,2;112055;11,43936818
128530,7;1755,8;14719,9;112055;11,45243899
128530,7;1755,8;14719,9;112055;11,45243899
128530,7;1755,8;14719,9;112055;11,45243899
128530,7;1763,4;14712,3;112055;11,44652601
128530,7;1763,4;14712,3;112055;11,44652601
128530,7;1763,4;14712,3;112055;11,44652601
128530,7;1773;14702,7;112055;11,43905697
128530,7;1773;14702,7;112055;11,43905697
128530,7;1773;14702,7;112055;11,43905697
128530,7;1757,7;14718;112055;11,45096074
128530,7;1757,7;14718;112055;11,45096074
128530,7;1747;14728,6;112055,1;11,4592078
128530,7;1747;14728,6;112055,1;11,4592078
128530,7;1747;14728,6;112055,1;11,4592078
128530,7;1766,6;14709,1;112055,1;11,44395853
128530,7;1766,6;14709,1;112055,1;11,44395853
128530,7;1766,6;14709,1;112055,1;11,44395853
128530,7;1777,1;14698,5;112055,1;11,43578927
128530,7;1777,1;14698,5;112055,1;11,43578927
128530,7;1777,1;14698,5;112055,1;11,43578927
128530,7;1763,5;14712,1;112055,2;11,4462926
128530,7;1763,5;14712,1;112055,2;11,4462926
128530,7;1763,5;14712,1;112055,2;11,4462926
128530,7;1759,2;14716,3;112055,2;11,4496381
128530,7;1759,2;14716,3;112055,2;11,4496381
128530,7;1759,2;14716,3;112055,2;11,4496381
128530,7;1769,1;14706,4;112055,2;11,44193566
128530,7;1769,1;14706,4;112055,2;11,44193566
128530,7;1769,1;14706,4;112055,2;11,44193566
128530,7;1754,4;14721,1;112055,2;11,45337262
128530,7;1754,4;14721,1;112055,2;11,45337262
128530,7;1754,4;14721,1;112055,2;11,45337262
128530,7;1757,4;14718;112055,2;11,45103855
128530,7;1757,4;14718;112055,2;11,45103855
128530,7;1757,4;14718;112055,2;11,45103855
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1755,4;14720;112055,3;11,45251679
128530,7;1749,2;14726,2;112055,3;11,45734054
128530,7;1749,2;14726,2;112055,3;11,45734054
128530,7;1749,2;14726,2;112055,3;11,45734054
128530,7;1766,8;14708,6;112055,3;11,44364732
128530,7;1766,8;14708,6;112055,3;11,44364732
128530,7;1766,8;14708,6;112055,3;11,44364732
128530,7;1768,5;14706,9;112055,3;11,44232467
128530,7;1768,5;14706,9;112055,3;11,44232467
128530,7;1768,5;14706,9;112055,3;11,44232467
128530,7;1751,4;14724;112055,4;11,45555109
128530,7;1751,4;14724;112055,4;11,45555109
128530,7;1751,4;14724;112055,4;11,45555109
128530,7;1749,7;14725,6;112055,4;11,45687373
128530,7;1749,7;14725,6;112055,4;11,45687373
128530,7;1749,7;14725,6;112055,4;11,45687373
128530,7;1763,9;14711,4;112055,4;11,44582578
128530,7;1763,9;14711,4;112055,4;11,44582578
128530,7;1763,9;14711,4;112055,4;11,44582578
128530,7;1746;14729,3;112055,4;11,45975242
128530,7;1746;14729,3;112055,4;11,45975242
128530,7;1746;14729,3;112055,4;11,45975242
128530,7;1755,9;14719,4;112055,4;11,45204998
128530,7;1755,9;14719,4;112055,4;11,45204998
128530,7;1755,9;14719,4;112055,4;11,45204998
128530,7;1763,6;14711,7;112055,4;11,44605919
128530,7;1763,6;14711,7;112055,4;11,44605919
128530,7;1763,6;14711,7;112055,4;11,44605919
128530,7;1761,4;14713,9;112055,4;11,44777084
128530,7;1761,4;14713,9;112055,4;11,44777084
128530,7;1754;14721,2;112055,5;11,45345042
128530,7;1754;14721,2;112055,5;11,45345042
128530,7;1754;14721,2;112055,5;11,45345042
128530,7;1762,3;14713;112055,5;11,44699282
128530,7;1762,3;14713;112055,5;11,44699282
128530,7;1762,3;14713;112055,5;11,44699282
128530,7;1770,1;14705,2;112055,5;11,44092423
128530,7;1770,1;14705,2;112055,5;11,44092423
128530,7;1770,1;14705,2;112055,5;11,44092423
128530,7;1751,8;14723,4;112055,5;11,45516207
128530,7;1751,8;14723,4;112055,5;11,45516207
128530,7;1751,8;14723,4;112055,5;11,45516207
128530,7;1754,9;14720,2;112055,5;11,4527502
128530,7;1754,9;14720,2;112055,5;11,4527502
