timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/13 05:58:40.036;0;39%;35%; 3304 MiB; 167.45 W;52
2025/12/13 05:58:40.036;1;47%;43%; 3303 MiB; 200.03 W;51
2025/12/13 05:58:41.037;0;40%;35%; 3304 MiB; 168.14 W;52
2025/12/13 05:58:41.038;1;48%;42%; 3303 MiB; 199.76 W;51
2025/12/13 05:58:42.038;0;41%;35%; 3304 MiB; 165.04 W;52
2025/12/13 05:58:42.039;1;47%;41%; 3303 MiB; 198.05 W;52
2025/12/13 05:58:43.039;0;40%;36%; 3304 MiB; 170.14 W;53
2025/12/13 05:58:43.040;1;48%;44%; 3303 MiB; 198.75 W;52
2025/12/13 05:58:44.040;0;40%;36%; 3304 MiB; 169.06 W;53
2025/12/13 05:58:44.041;1;48%;43%; 3303 MiB; 200.29 W;52
2025/12/13 05:58:45.042;0;40%;35%; 3304 MiB; 167.53 W;53
2025/12/13 05:58:45.042;1;48%;43%; 3303 MiB; 200.43 W;53
2025/12/13 05:58:46.043;0;40%;34%; 3304 MiB; 162.43 W;53
2025/12/13 05:58:46.043;1;48%;42%; 3303 MiB; 199.61 W;53
2025/12/13 05:58:47.044;0;40%;36%; 3306 MiB; 161.33 W;53
2025/12/13 05:58:47.056;1;47%;44%; 3305 MiB; 198.73 W;53
2025/12/13 05:58:48.056;0;40%;35%; 3306 MiB; 161.50 W;53
2025/12/13 05:58:48.057;1;47%;43%; 3305 MiB; 200.55 W;53
2025/12/13 05:58:49.058;0;40%;35%; 3306 MiB; 161.98 W;53
2025/12/13 05:58:49.058;1;47%;42%; 3305 MiB; 200.96 W;54
2025/12/13 05:58:50.059;0;41%;37%; 3306 MiB; 163.11 W;54
2025/12/13 05:58:50.059;1;49%;45%; 3305 MiB; 199.74 W;54
2025/12/13 05:58:51.060;0;41%;37%; 3306 MiB; 167.65 W;54
2025/12/13 05:58:51.061;1;49%;45%; 3305 MiB; 201.06 W;54
2025/12/13 05:58:52.061;0;41%;36%; 3306 MiB; 176.07 W;55
2025/12/13 05:58:52.075;1;49%;44%; 3305 MiB; 203.11 W;55
2025/12/13 05:58:53.076;0;40%;36%; 3306 MiB; 175.49 W;55
2025/12/13 05:58:53.076;1;47%;44%; 3305 MiB; 200.57 W;55
2025/12/13 05:58:54.077;0;41%;36%; 3306 MiB; 171.21 W;55
2025/12/13 05:58:54.078;1;48%;44%; 3305 MiB; 201.09 W;55
2025/12/13 05:58:55.078;0;42%;36%; 3306 MiB; 170.89 W;56
2025/12/13 05:58:55.079;1;50%;44%; 3305 MiB; 203.15 W;55
2025/12/13 05:58:56.079;0;41%;35%; 3306 MiB; 182.19 W;56
2025/12/13 05:58:56.080;1;48%;42%; 3305 MiB; 201.80 W;56
2025/12/13 05:58:57.080;0;40%;36%; 3306 MiB; 171.60 W;56
2025/12/13 05:58:57.081;1;47%;44%; 3305 MiB; 200.47 W;55
2025/12/13 05:58:58.082;0;41%;36%; 3306 MiB; 164.96 W;56
2025/12/13 05:58:58.082;1;48%;44%; 3305 MiB; 201.24 W;56
2025/12/13 05:58:59.083;0;40%;35%; 3306 MiB; 171.75 W;57
2025/12/13 05:58:59.084;1;47%;42%; 3305 MiB; 203.09 W;56
2025/12/13 05:59:00.084;0;39%;36%; 3306 MiB; 178.58 W;57
2025/12/13 05:59:00.085;1;47%;44%; 3305 MiB; 201.12 W;56
2025/12/13 05:59:01.086;0;42%;37%; 3306 MiB; 170.74 W;57
2025/12/13 05:59:01.087;1;50%;46%; 3305 MiB; 200.35 W;57
2025/12/13 05:59:02.087;0;41%;36%; 3306 MiB; 175.83 W;58
2025/12/13 05:59:02.088;1;49%;44%; 3305 MiB; 202.89 W;57
2025/12/13 05:59:03.089;0;41%;35%; 3306 MiB; 178.87 W;58
2025/12/13 05:59:03.089;1;49%;43%; 3305 MiB; 202.60 W;57
2025/12/13 05:59:04.090;0;39%;36%; 3306 MiB; 178.60 W;58
2025/12/13 05:59:04.090;1;48%;44%; 3305 MiB; 200.98 W;57
2025/12/13 05:59:05.091;0;41%;36%; 3306 MiB; 168.18 W;58
2025/12/13 05:59:05.091;1;48%;44%; 3305 MiB; 201.42 W;57
2025/12/13 05:59:06.092;0;41%;36%; 3306 MiB; 169.33 W;58
2025/12/13 05:59:06.093;1;49%;44%; 3305 MiB; 201.88 W;58
2025/12/13 05:59:07.093;0;42%;36%; 3306 MiB; 177.32 W;58
2025/12/13 05:59:07.094;1;49%;44%; 3305 MiB; 202.87 W;57
2025/12/13 05:59:08.094;0;40%;36%; 3306 MiB; 182.00 W;59
2025/12/13 05:59:08.095;1;48%;44%; 3305 MiB; 200.71 W;58
2025/12/13 05:59:09.095;0;41%;36%; 3306 MiB; 175.24 W;59
2025/12/13 05:59:09.096;1;48%;44%; 3305 MiB; 201.27 W;58
2025/12/13 05:59:10.097;0;42%;36%; 3306 MiB; 175.27 W;59
2025/12/13 05:59:10.098;1;49%;44%; 3305 MiB; 202.42 W;58
2025/12/13 05:59:11.098;0;40%;36%; 3306 MiB; 173.22 W;59
2025/12/13 05:59:11.099;1;47%;44%; 3305 MiB; 200.66 W;58
2025/12/13 05:59:12.100;0;40%;35%; 3306 MiB; 166.40 W;59
2025/12/13 05:59:12.112;1;47%;43%; 3305 MiB; 201.19 W;58
2025/12/13 05:59:13.112;0;41%;35%; 3306 MiB; 170.93 W;59
2025/12/13 05:59:13.113;1;48%;43%; 3305 MiB; 203.30 W;59
2025/12/13 05:59:14.113;0;40%;37%; 3306 MiB; 179.46 W;60
2025/12/13 05:59:14.114;1;48%;44%; 3305 MiB; 201.76 W;59
2025/12/13 05:59:15.114;0;41%;36%; 3306 MiB; 172.50 W;59
2025/12/13 05:59:15.115;1;48%;44%; 3305 MiB; 201.75 W;59
2025/12/13 05:59:16.115;0;40%;34%; 3306 MiB; 166.88 W;59
2025/12/13 05:59:16.116;1;47%;42%; 3305 MiB; 201.32 W;59
2025/12/13 05:59:17.117;0;42%;36%; 3306 MiB; 170.91 W;60
2025/12/13 05:59:17.118;1;50%;44%; 3305 MiB; 201.31 W;59
2025/12/13 05:59:18.118;0;40%;36%; 3306 MiB; 174.40 W;60
2025/12/13 05:59:18.119;1;47%;44%; 3305 MiB; 200.01 W;59
2025/12/13 05:59:19.120;0;39%;35%; 3306 MiB; 169.52 W;60
2025/12/13 05:59:19.120;1;47%;42%; 3305 MiB; 201.68 W;59
2025/12/13 05:59:20.121;0;40%;35%; 3306 MiB; 166.00 W;60
2025/12/13 05:59:20.122;1;48%;43%; 3305 MiB; 201.21 W;60
2025/12/13 05:59:21.123;0;40%;36%; 3306 MiB; 165.66 W;60
2025/12/13 05:59:21.123;1;48%;44%; 3305 MiB; 200.95 W;60
2025/12/13 05:59:22.124;0;41%;36%; 3306 MiB; 164.07 W;60
2025/12/13 05:59:22.124;1;48%;44%; 3305 MiB; 201.21 W;60
2025/12/13 05:59:23.125;0;41%;35%; 3306 MiB; 166.91 W;60
2025/12/13 05:59:23.125;1;49%;44%; 3305 MiB; 201.62 W;60
2025/12/13 05:59:24.126;0;41%;35%; 3306 MiB; 166.34 W;60
2025/12/13 05:59:24.127;1;48%;42%; 3305 MiB; 201.85 W;60
2025/12/13 05:59:25.127;0;40%;36%; 3306 MiB; 166.91 W;61
2025/12/13 05:59:25.128;1;48%;44%; 3305 MiB; 200.60 W;60
2025/12/13 05:59:26.128;0;41%;36%; 3306 MiB; 162.20 W;60
2025/12/13 05:59:26.129;1;48%;44%; 3305 MiB; 201.49 W;60
2025/12/13 05:59:27.129;0;41%;35%; 3306 MiB; 167.04 W;61
2025/12/13 05:59:27.130;1;48%;43%; 3305 MiB; 202.31 W;61
2025/12/13 05:59:28.131;0;40%;36%; 3306 MiB; 167.42 W;61
2025/12/13 05:59:28.131;1;47%;44%; 3305 MiB; 201.16 W;60
2025/12/13 05:59:29.132;0;40%;36%; 3306 MiB; 164.84 W;61
2025/12/13 05:59:29.132;1;47%;43%; 3305 MiB; 202.17 W;61
2025/12/13 05:59:30.133;0;40%;35%; 3306 MiB; 166.05 W;61
2025/12/13 05:59:30.134;1;47%;43%; 3305 MiB; 202.58 W;61
2025/12/13 05:59:31.134;0;40%;37%; 3306 MiB; 165.59 W;61
2025/12/13 05:59:31.135;1;47%;44%; 3305 MiB; 201.86 W;61
2025/12/13 05:59:32.136;0;39%;34%; 3306 MiB; 161.07 W;61
2025/12/13 05:59:32.137;1;46%;42%; 3305 MiB; 201.59 W;61
2025/12/13 05:59:33.137;0;39%;34%; 3306 MiB; 165.35 W;61
2025/12/13 05:59:33.138;1;48%;43%; 3305 MiB; 202.28 W;61
2025/12/13 05:59:34.139;0;40%;35%; 3306 MiB; 172.40 W;61
2025/12/13 05:59:34.139;1;48%;42%; 3305 MiB; 201.86 W;61
2025/12/13 05:59:35.140;0;42%;38%; 3306 MiB; 168.34 W;62
2025/12/13 05:59:35.141;1;49%;46%; 3305 MiB; 200.71 W;61
2025/12/13 05:59:36.141;0;40%;36%; 3306 MiB; 171.84 W;62
2025/12/13 05:59:36.142;1;48%;44%; 3305 MiB; 201.91 W;61
2025/12/13 05:59:37.143;0;41%;36%; 3306 MiB; 170.99 W;62
2025/12/13 05:59:37.143;1;49%;44%; 3305 MiB; 202.59 W;61
2025/12/13 05:59:38.144;0;42%;36%; 3306 MiB; 177.25 W;62
2025/12/13 05:59:38.144;1;50%;44%; 3305 MiB; 203.87 W;61
2025/12/13 05:59:39.145;0;40%;36%; 3306 MiB; 177.94 W;62
2025/12/13 05:59:39.146;1;48%;44%; 3305 MiB; 201.94 W;62
2025/12/13 05:59:40.146;0;40%;35%; 3306 MiB; 168.70 W;62
2025/12/13 05:59:40.147;1;48%;43%; 3305 MiB; 202.59 W;62
2025/12/13 05:59:41.148;0;42%;36%; 3306 MiB; 170.15 W;62
2025/12/13 05:59:41.155;1;48%;43%; 3305 MiB; 202.44 W;62
2025/12/13 05:59:42.156;0;39%;36%; 3306 MiB; 177.38 W;63
2025/12/13 05:59:42.157;1;47%;44%; 3305 MiB; 202.38 W;62
2025/12/13 05:59:43.157;0;41%;36%; 3306 MiB; 176.35 W;63
2025/12/13 05:59:43.158;1;47%;43%; 3305 MiB; 202.43 W;62
2025/12/13 05:59:44.158;0;41%;36%; 3306 MiB; 170.74 W;63
2025/12/13 05:59:44.159;1;47%;42%; 3305 MiB; 202.03 W;62
2025/12/13 05:59:45.159;0;41%;35%; 3306 MiB; 172.15 W;63
2025/12/13 05:59:45.160;1;48%;42%; 3305 MiB; 201.15 W;62
2025/12/13 05:59:46.160;0;40%;34%; 3306 MiB; 169.56 W;63
2025/12/13 05:59:46.161;1;48%;41%; 3305 MiB; 201.33 W;62
2025/12/13 05:59:47.161;0;40%;36%; 3306 MiB; 170.44 W;63
2025/12/13 05:59:47.162;1;48%;44%; 3305 MiB; 201.29 W;62
2025/12/13 05:59:48.163;0;41%;36%; 3306 MiB; 168.07 W;63
2025/12/13 05:59:48.163;1;46%;42%; 3305 MiB; 203.34 W;62
2025/12/13 05:59:49.164;0;41%;35%; 3306 MiB; 164.12 W;63
2025/12/13 05:59:49.164;1;47%;42%; 3305 MiB; 200.93 W;62
2025/12/13 05:59:50.165;0;40%;36%; 3306 MiB; 165.45 W;63
2025/12/13 05:59:50.166;1;48%;44%; 3305 MiB; 201.00 W;62
2025/12/13 05:59:51.166;0;39%;34%; 3306 MiB; 165.23 W;63
2025/12/13 05:59:51.167;1;47%;43%; 3305 MiB; 202.37 W;62
2025/12/13 05:59:52.168;0;40%;35%; 3306 MiB; 164.64 W;63
2025/12/13 05:59:52.169;1;47%;42%; 3305 MiB; 201.57 W;62
2025/12/13 05:59:53.170;0;40%;36%; 3306 MiB; 163.98 W;63
2025/12/13 05:59:53.170;1;47%;42%; 3305 MiB; 201.27 W;63
2025/12/13 05:59:54.171;0;41%;36%; 3306 MiB; 161.39 W;63
2025/12/13 05:59:54.172;1;48%;44%; 3305 MiB; 203.07 W;63
2025/12/13 05:59:55.172;0;40%;35%; 3306 MiB; 162.34 W;63
2025/12/13 05:59:55.173;1;48%;43%; 3305 MiB; 201.66 W;63
2025/12/13 05:59:56.173;0;40%;36%; 3306 MiB; 167.14 W;63
2025/12/13 05:59:56.174;1;49%;46%; 3305 MiB; 201.50 W;63
2025/12/13 05:59:57.174;0;41%;36%; 3306 MiB; 169.60 W;63
2025/12/13 05:59:57.175;1;47%;43%; 3305 MiB; 202.46 W;63
2025/12/13 05:59:58.176;0;40%;35%; 3306 MiB; 172.44 W;64
2025/12/13 05:59:58.176;1;48%;43%; 3305 MiB; 201.55 W;63
2025/12/13 05:59:59.177;0;40%;36%; 3306 MiB; 177.95 W;64
2025/12/13 05:59:59.177;1;47%;44%; 3305 MiB; 202.30 W;63
2025/12/13 06:00:00.178;0;39%;34%; 3306 MiB; 172.95 W;64
2025/12/13 06:00:00.179;1;48%;44%; 3305 MiB; 201.01 W;63
2025/12/13 06:00:01.179;0;40%;35%; 3306 MiB; 173.37 W;64
2025/12/13 06:00:01.180;1;49%;44%; 3305 MiB; 201.88 W;63
2025/12/13 06:00:02.180;0;41%;37%; 3306 MiB; 176.65 W;64
2025/12/13 06:00:02.181;1;48%;43%; 3305 MiB; 201.37 W;63
2025/12/13 06:00:03.182;0;39%;35%; 3306 MiB; 171.72 W;64
2025/12/13 06:00:03.183;1;48%;44%; 3305 MiB; 201.96 W;63
2025/12/13 06:00:04.183;0;39%;34%; 3306 MiB; 169.30 W;64
2025/12/13 06:00:04.184;1;48%;44%; 3305 MiB; 202.64 W;63
2025/12/13 06:00:05.184;0;41%;35%; 3306 MiB; 172.16 W;64
2025/12/13 06:00:05.185;1;47%;42%; 3305 MiB; 201.77 W;63
2025/12/13 06:00:06.189;0;40%;36%; 3306 MiB; 169.03 W;64
2025/12/13 06:00:06.190;1;48%;44%; 3305 MiB; 201.95 W;63
2025/12/13 06:00:07.191;0;40%;36%; 3306 MiB; 167.34 W;64
2025/12/13 06:00:07.191;1;48%;43%; 3305 MiB; 202.04 W;63
2025/12/13 06:00:08.192;0;40%;35%; 3306 MiB; 168.95 W;64
2025/12/13 06:00:08.192;1;48%;42%; 3305 MiB; 201.77 W;63
2025/12/13 06:00:09.193;0;40%;34%; 3306 MiB; 171.34 W;65
2025/12/13 06:00:09.194;1;48%;43%; 3305 MiB; 203.07 W;63
2025/12/13 06:00:10.194;0;40%;36%; 3306 MiB; 173.22 W;64
2025/12/13 06:00:10.195;1;48%;44%; 3305 MiB; 202.63 W;64
2025/12/13 06:00:11.195;0;40%;35%; 3306 MiB; 165.84 W;64
2025/12/13 06:00:11.196;1;47%;42%; 3305 MiB; 202.84 W;63
2025/12/13 06:00:12.196;0;41%;35%; 3306 MiB; 173.33 W;65
2025/12/13 06:00:12.197;1;49%;43%; 3305 MiB; 203.94 W;64
2025/12/13 06:00:13.197;0;40%;36%; 3306 MiB; 173.80 W;64
2025/12/13 06:00:13.198;1;48%;44%; 3305 MiB; 202.31 W;63
2025/12/13 06:00:14.199;0;40%;36%; 3306 MiB; 165.78 W;65
2025/12/13 06:00:14.200;1;48%;43%; 3305 MiB; 202.74 W;64
2025/12/13 06:00:15.200;0;40%;35%; 3306 MiB; 172.40 W;65
2025/12/13 06:00:15.201;1;48%;42%; 3305 MiB; 202.47 W;64
2025/12/13 06:00:16.201;0;40%;36%; 3306 MiB; 172.16 W;65
2025/12/13 06:00:16.202;1;48%;44%; 3305 MiB; 201.83 W;64
2025/12/13 06:00:17.203;0;39%;34%; 3306 MiB; 164.49 W;65
2025/12/13 06:00:17.203;1;47%;42%; 3305 MiB; 202.63 W;64
2025/12/13 06:00:18.204;0;40%;35%; 3306 MiB; 171.11 W;65
2025/12/13 06:00:18.205;1;48%;42%; 3305 MiB; 203.01 W;64
2025/12/13 06:00:19.205;0;40%;36%; 3306 MiB; 169.59 W;65
2025/12/13 06:00:19.206;1;48%;44%; 3305 MiB; 201.99 W;64
2025/12/13 06:00:20.206;0;41%;36%; 3306 MiB; 168.68 W;65
2025/12/13 06:00:20.207;1;48%;44%; 3305 MiB; 202.75 W;64
2025/12/13 06:00:21.207;0;42%;36%; 3306 MiB; 170.07 W;65
2025/12/13 06:00:21.209;1;48%;43%; 3305 MiB; 202.49 W;64
2025/12/13 06:00:22.210;0;41%;37%; 3306 MiB; 169.65 W;65
2025/12/13 06:00:22.210;1;48%;45%; 3305 MiB; 202.22 W;64
2025/12/13 06:00:23.211;0;40%;35%; 3306 MiB; 167.63 W;65
2025/12/13 06:00:23.211;1;48%;44%; 3305 MiB; 202.26 W;64
2025/12/13 06:00:24.212;0;39%;34%; 3306 MiB; 168.59 W;65
2025/12/13 06:00:24.212;1;48%;43%; 3305 MiB; 202.88 W;64
2025/12/13 06:00:25.213;0;39%;36%; 3306 MiB; 176.57 W;65
2025/12/13 06:00:25.214;1;47%;44%; 3305 MiB; 203.16 W;64
2025/12/13 06:00:26.214;0;40%;36%; 3306 MiB; 176.00 W;65
2025/12/13 06:00:26.215;1;48%;44%; 3305 MiB; 202.40 W;64
2025/12/13 06:00:27.215;0;40%;35%; 3306 MiB; 171.75 W;65
2025/12/13 06:00:27.216;1;48%;43%; 3305 MiB; 202.40 W;64
2025/12/13 06:00:28.217;0;41%;35%; 3306 MiB; 173.04 W;66
2025/12/13 06:00:28.217;1;49%;43%; 3305 MiB; 203.68 W;64
2025/12/13 06:00:29.218;0;40%;36%; 3306 MiB; 180.04 W;66
2025/12/13 06:00:29.219;1;48%;44%; 3305 MiB; 203.10 W;64
2025/12/13 06:00:30.220;0;41%;36%; 3306 MiB; 179.80 W;66
2025/12/13 06:00:30.220;1;48%;44%; 3305 MiB; 204.05 W;64
2025/12/13 06:00:31.221;0;41%;35%; 3306 MiB; 181.18 W;66
2025/12/13 06:00:31.221;1;48%;43%; 3305 MiB; 205.56 W;64
2025/12/13 06:00:32.222;0;42%;35%; 3306 MiB; 184.29 W;66
2025/12/13 06:00:32.223;1;49%;43%; 3305 MiB; 204.24 W;64
2025/12/13 06:00:33.223;0;39%;35%; 3306 MiB; 185.50 W;66
2025/12/13 06:00:33.224;1;47%;43%; 3305 MiB; 204.21 W;64
2025/12/13 06:00:34.224;0;40%;36%; 3306 MiB; 183.69 W;66
2025/12/13 06:00:34.225;1;48%;44%; 3305 MiB; 203.29 W;64
2025/12/13 06:00:35.226;0;40%;35%; 3306 MiB; 173.85 W;66
2025/12/13 06:00:35.226;1;48%;43%; 3305 MiB; 203.84 W;64
2025/12/13 06:00:36.227;0;41%;35%; 3306 MiB; 176.24 W;66
2025/12/13 06:00:36.227;1;49%;43%; 3305 MiB; 203.81 W;65
2025/12/13 06:00:37.228;0;41%;34%; 3306 MiB; 185.29 W;66
2025/12/13 06:00:37.228;1;48%;42%; 3305 MiB; 203.73 W;64
2025/12/13 06:00:38.229;0;40%;36%; 3306 MiB; 183.39 W;67
2025/12/13 06:00:38.230;1;48%;44%; 3305 MiB; 203.02 W;65
2025/12/13 06:00:39.230;0;41%;36%; 3306 MiB; 182.23 W;66
2025/12/13 06:00:39.231;1;49%;44%; 3305 MiB; 203.84 W;64
2025/12/13 06:00:40.232;0;42%;36%; 3306 MiB; 180.95 W;67
2025/12/13 06:00:40.232;1;50%;44%; 3305 MiB; 205.05 W;65
2025/12/13 06:00:41.233;0;42%;36%; 3306 MiB; 184.08 W;67
2025/12/13 06:00:41.234;1;50%;43%; 3305 MiB; 203.96 W;65
2025/12/13 06:00:42.235;0;40%;36%; 3306 MiB; 185.43 W;67
2025/12/13 06:00:42.235;1;48%;44%; 3305 MiB; 202.88 W;65
2025/12/13 06:00:43.236;0;41%;36%; 3306 MiB; 180.19 W;67
2025/12/13 06:00:43.237;1;49%;44%; 3305 MiB; 204.21 W;65
2025/12/13 06:00:44.237;0;41%;36%; 3306 MiB; 181.16 W;67
2025/12/13 06:00:44.238;1;49%;43%; 3305 MiB; 206.09 W;65
2025/12/13 06:00:45.238;0;42%;35%; 3306 MiB; 185.64 W;67
2025/12/13 06:00:45.239;1;50%;43%; 3305 MiB; 204.44 W;65
2025/12/13 06:00:46.240;0;42%;35%; 3306 MiB; 188.87 W;67
2025/12/13 06:00:46.240;1;49%;42%; 3305 MiB; 203.85 W;65
2025/12/13 06:00:47.241;0;40%;36%; 3306 MiB; 184.19 W;67
2025/12/13 06:00:47.241;1;48%;45%; 3305 MiB; 202.96 W;65
2025/12/13 06:00:48.242;0;41%;36%; 3306 MiB; 175.93 W;67
2025/12/13 06:00:48.242;1;48%;44%; 3305 MiB; 203.71 W;65
2025/12/13 06:00:49.243;0;41%;36%; 3306 MiB; 178.24 W;67
2025/12/13 06:00:49.243;1;49%;44%; 3305 MiB; 203.99 W;65
2025/12/13 06:00:50.244;0;41%;35%; 3306 MiB; 183.81 W;67
2025/12/13 06:00:50.245;1;48%;42%; 3305 MiB; 204.44 W;65
2025/12/13 06:00:51.245;0;42%;35%; 3306 MiB; 186.13 W;67
2025/12/13 06:00:51.246;1;49%;42%; 3305 MiB; 205.10 W;65
2025/12/13 06:00:52.246;0;41%;36%; 3306 MiB; 188.74 W;67
2025/12/13 06:00:52.247;1;49%;44%; 3305 MiB; 203.82 W;65
2025/12/13 06:00:53.248;0;40%;36%; 3306 MiB; 178.30 W;67
2025/12/13 06:00:53.249;1;48%;44%; 3305 MiB; 203.42 W;65
2025/12/13 06:00:54.249;0;41%;36%; 3306 MiB; 175.96 W;67
2025/12/13 06:00:54.250;1;49%;44%; 3305 MiB; 203.57 W;65
2025/12/13 06:00:55.250;0;40%;35%; 3306 MiB; 183.74 W;67
2025/12/13 06:00:55.251;1;48%;43%; 3305 MiB; 204.45 W;65
2025/12/13 06:00:56.252;0;41%;35%; 3306 MiB; 182.50 W;67
2025/12/13 06:00:56.253;1;49%;42%; 3305 MiB; 204.59 W;65
2025/12/13 06:00:57.253;0;41%;34%; 3306 MiB; 189.96 W;68
