MiB Mem : 128530.7 total,   3757.7 free,  14545.3 used, 110227.7 buff/cache
MiB Mem : 128530.7 total,   2930.0 free,  15293.7 used, 110307.0 buff/cache
MiB Mem : 128530.7 total,   2930.0 free,  15293.7 used, 110307.0 buff/cache
MiB Mem : 128530.7 total,   2912.2 free,  15311.5 used, 110307.0 buff/cache
MiB Mem : 128530.7 total,   2912.2 free,  15311.5 used, 110307.0 buff/cache
MiB Mem : 128530.7 total,   2912.2 free,  15311.5 used, 110307.0 buff/cache
MiB Mem : 128530.7 total,   2889.1 free,  15334.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2889.1 free,  15334.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2889.1 free,  15334.5 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2859.7 free,  15363.9 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2859.7 free,  15363.9 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2859.7 free,  15363.9 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2850.2 free,  15373.4 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2850.2 free,  15373.4 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2850.2 free,  15373.4 used, 110307.1 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15390.1 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15390.1 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2833.5 free,  15390.1 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2797.8 free,  15425.7 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2797.8 free,  15425.7 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2797.8 free,  15425.7 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2782.2 free,  15441.3 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2782.2 free,  15441.3 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2782.2 free,  15441.3 used, 110307.2 buff/cache
MiB Mem : 128530.7 total,   2791.9 free,  15431.1 used, 110307.7 buff/cache
MiB Mem : 128530.7 total,   2791.9 free,  15431.1 used, 110307.7 buff/cache
MiB Mem : 128530.7 total,   2762.0 free,  15461.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2762.0 free,  15461.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2762.0 free,  15461.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15477.8 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15477.8 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2745.1 free,  15477.8 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15496.7 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15496.7 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.2 free,  15496.7 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.5 free,  15496.4 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.5 free,  15496.4 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2726.5 free,  15496.4 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2719.9 free,  15503.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2719.9 free,  15503.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2719.9 free,  15503.0 used, 110307.8 buff/cache
MiB Mem : 128530.7 total,   2714.8 free,  15508.1 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2714.8 free,  15508.1 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2714.8 free,  15508.1 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.9 free,  15530.9 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.9 free,  15530.9 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.9 free,  15530.9 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2646.2 free,  15576.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2646.2 free,  15576.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2646.2 free,  15576.6 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.3 free,  15531.5 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.3 free,  15531.5 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2691.3 free,  15531.5 used, 110307.9 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15532.4 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15532.4 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2690.3 free,  15532.4 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2682.5 free,  15540.2 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2682.5 free,  15540.2 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2682.5 free,  15540.2 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2672.2 free,  15550.5 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2672.2 free,  15550.5 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2672.2 free,  15550.5 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2675.1 free,  15547.6 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2675.1 free,  15547.6 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2675.1 free,  15547.6 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2669.4 free,  15553.3 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2669.4 free,  15553.3 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2669.4 free,  15553.3 used, 110308.0 buff/cache
MiB Mem : 128530.7 total,   2673.8 free,  15548.9 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2673.8 free,  15548.9 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2673.8 free,  15548.9 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2689.4 free,  15533.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2689.4 free,  15533.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2689.4 free,  15533.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2653.4 free,  15569.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2653.4 free,  15569.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2653.4 free,  15569.2 used, 110308.1 buff/cache
MiB Mem : 128530.7 total,   2600.5 free,  15618.1 used, 110312.1 buff/cache
MiB Mem : 128530.7 total,   2600.5 free,  15618.1 used, 110312.1 buff/cache
MiB Mem : 128530.7 total,   2600.5 free,  15618.1 used, 110312.1 buff/cache
MiB Mem : 128530.7 total,   2647.2 free,  15571.4 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2647.2 free,  15571.4 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2647.2 free,  15571.4 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2650.4 free,  15568.1 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2650.4 free,  15568.1 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2650.4 free,  15568.1 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2608.3 free,  15610.2 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2608.3 free,  15610.2 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2608.3 free,  15610.2 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2617.2 free,  15601.3 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2617.2 free,  15601.3 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2617.2 free,  15601.3 used, 110312.2 buff/cache
MiB Mem : 128530.7 total,   2612.6 free,  15605.9 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2612.6 free,  15605.9 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2612.6 free,  15605.9 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2610.2 free,  15608.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2610.2 free,  15608.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2610.2 free,  15608.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2585.3 free,  15633.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2585.3 free,  15633.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2585.3 free,  15633.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2566.3 free,  15652.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2566.3 free,  15652.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2566.3 free,  15652.1 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2557.1 free,  15661.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2557.1 free,  15661.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2557.1 free,  15661.3 used, 110312.3 buff/cache
MiB Mem : 128530.7 total,   2509.3 free,  15708.5 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2509.3 free,  15708.5 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2509.3 free,  15708.5 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2508.3 free,  15709.6 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2508.3 free,  15709.6 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2508.3 free,  15709.6 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2511.0 free,  15706.8 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2511.0 free,  15706.8 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2511.0 free,  15706.8 used, 110312.9 buff/cache
MiB Mem : 128530.7 total,   2490.6 free,  15727.1 used, 110313.0 buff/cache
MiB Mem : 128530.7 total,   2490.6 free,  15727.1 used, 110313.0 buff/cache
