us;sy;ni;id;wa;hi;si;st;
2,7;0,4;0;96,9;0;0;0;0;0,031
2;0,4;0;97,6;0;0;0;0;0,024
3,2;0,8;0;96;0;0;0;0;0,04
2,5;0,6;0;96,8;0;0;0;0;0,032
2,4;0,4;0;97,2;0,1;0;0;0;0,028
2;0,4;0;97,7;0;0;0;0;0,023
2,2;0,4;0;97,4;0;0;0;0;0,026
2,1;0,6;0;97,3;0;0;0;0;0,027
2,8;0,6;0;96,6;0;0;0;0;0,034
2,8;0,3;0;96,8;0,1;0;0;0;0,032
2,7;0,4;0;97;0;0;0;0;0,03
2,6;0,6;0;96,8;0;0;0;0;0,032
2,7;0,6;0;96,7;0;0;0;0;0,033
2,8;0,3;0;96,9;0;0;0;0;0,031
2,3;0,3;0;97,4;0;0;0;0;0,026
2,2;0,3;0;97,5;0;0;0;0;0,025
2,4;0,7;0;96,9;0;0;0;0;0,031
2,1;0,3;0;97,5;0;0;0;0;0,025
2,3;0,4;0;97,3;0;0;0;0;0,027
2,4;0,2;0;97,3;0;0;0;0;0,027
2,1;0,3;0;97,6;0;0;0;0;0,024
2,4;0,7;0;96,8;0;0;0;0;0,032
2,5;0,4;0;97;0;0;0;0;0,03
2;0,3;0;97,6;0;0;0;0;0,024
2,4;0,4;0;97,1;0;0;0;0;0,029
2,2;0,4;0;97,5;0;0;0;0;0,025
2,4;0,6;0;97;0;0;0;0;0,03
2,4;0,5;0;97,1;0;0;0;0;0,029
2,5;0,4;0;97,1;0;0;0;0;0,029
2,8;0,2;0;96,9;0,1;0;0;0;0,031
2,4;0,2;0;97,3;0;0;0;0;0,027
2,6;0,7;0;96,7;0;0;0;0;0,033
2,2;0,4;0;97,3;0;0;0;0;0,027
2,2;0,4;0;97,4;0;0;0;0;0,026
2,7;0,4;0;96,8;0;0;0;0;0,032
2,5;0,4;0;97,2;0;0;0;0;0,028
2,8;0,6;0;96,6;0;0;0;0;0,034
3,2;0,5;0;96,3;0;0;0;0;0,037
2,4;0,3;0;97,2;0,1;0;0;0;0,028
3,6;0,4;0;95,9;0;0;0;0;0,041
2,2;0,2;0;97,6;0;0;0;0;0,024
2,2;0,7;0;97,1;0;0;0;0;0,029
2,8;0,4;0;96,8;0;0;0;0;0,032
2,3;0,3;0;97,4;0;0;0;0;0,026
2,6;0,4;0;97;0;0;0;0;0,03
2,5;0,3;0;97,3;0;0;0;0;0,027
2,8;0,7;0;96,5;0;0;0;0;0,035
2,3;0,4;0;97,1;0,1;0;0;0;0,029
2,6;0,3;0;97,1;0;0;0;0;0,029
2,5;0,4;0;97,1;0,1;0;0;0;0,029
2,1;0,2;0;97,5;0,2;0;0;0;0,025
2,5;0,8;0;96,7;0;0;0;0;0,033
2,8;0,6;0;96,6;0;0;0;0;0,034
2,3;0,3;0;97,4;0,1;0;0;0;0,026
2,2;0,4;0;97,4;0;0;0;0;0,026
2,3;0,3;0;97,3;0;0;0;0;0,027
2,6;0,6;0;96,8;0;0;0;0;0,032
2,8;0,5;0;96,8;0;0;0;0;0,032
2,3;0,2;0;97,5;0;0;0;0;0,025
1,9;0,4;0;97,7;0;0;0;0;0,023
2,5;0,3;0;97,1;0;0;0;0;0,029
2,1;0,8;0;97,1;0;0;0;0;0,029
3;0,6;0;96,3;0,2;0;0;0;0,037
2,4;0,3;0;97,3;0;0;0;0;0,027
2,4;0,4;0;97,1;0;0;0;0;0,029
2,5;0,4;0;97;0,1;0;0;0;0,03
2,2;0,5;0;97,2;0;0;0;0;0,028
2,3;0,4;0;97,3;0;0;0;0;0,027
2,1;0,2;0;97,6;0;0;0;0;0,024
2,7;0,4;0;96,9;0;0;0;0;0,031
2,4;0,6;0;97;0;0;0;0;0,03
2,5;0,5;0;97;0;0;0;0;0,03
2,3;0,4;0;97,3;0;0;0;0;0,027
2,4;0,2;0;97,4;0;0;0;0;0,026
2,7;0,3;0;97;0;0;0;0;0,03
2,5;0,6;0;96,9;0;0;0;0;0,031
2,4;0,5;0;97,1;0;0;0;0;0,029
2,2;0,3;0;97,5;0;0;0;0;0,025
2;0,3;0;97,8;0;0;0;0;0,022
2,5;0,2;0;97,3;0;0;0;0;0,027
2,2;0,7;0;97,1;0,1;0;0;0;0,029
2,1;0,4;0;97,4;0;0;0;0;0,026
2,4;0,4;0;97,2;0;0;0;0;0,028
2,3;0,3;0;97,4;0;0;0;0;0,026
1,9;0,4;0;97,6;0,1;0;0;0;0,024
2,4;0,8;0;96,8;0;0;0;0;0,032
2,3;0,4;0;97,3;0;0;0;0;0,027
3,1;0,3;0;96,5;0;0;0;0;0,035
2,5;0,4;0;97,1;0;0;0;0;0,029
2,3;0,4;0;97,3;0;0;0;0;0,027
2,3;0,8;0;96,9;0;0;0;0;0,031
2,6;0,4;0;96,9;0;0;0;0;0,031
2,1;0,3;0;97,6;0;0;0;0;0,024
2,5;0,3;0;97,2;0;0;0;0;0,028
2,2;0,3;0;97,4;0;0;0;0;0,026
2,2;0,5;0;97,2;0;0;0;0;0,028
3;0,5;0;96,5;0;0;0;0;0,035
2;0,3;0;97,6;0,1;0;0;0;0,024
2,3;0,2;0;97,5;0;0;0;0;0,025
2,1;0,2;0;97,6;0;0;0;0;0,024
2,5;0,7;0;96,8;0;0;0;0;0,032
2,4;0,5;0;97,1;0;0;0;0;0,029
;;;;;;;;0,030490446
