us;sy;ni;id;wa;hi;si;st;
3,7;0,4;0;96;0;0;0;0;0,04
7,8;0,6;0;91,6;0;0;0;0;0,084
11,5;0,9;0;87,6;0;0;0;0;0,124
10,8;1,5;0;87,7;0;0;0;0;0,123
11,3;1;0;87,7;0;0;0;0;0,123
10,4;0,8;0;88,8;0;0;0;0;0,112
3,1;0,4;0;96,4;0;0;0;0;0,036
2,8;0,4;0;96,7;0;0;0;0;0,033
3,1;0,6;0;96,3;0;0;0;0;0,037
5;0,4;0;94,4;0,1;0;0;0;0,056
8,5;0,6;0;91;0;0;0;0;0,09
4,8;0,4;0;94,8;0;0;0;0;0,052
3,7;0,4;0;95,9;0;0;0;0;0,041
6,8;1,2;0;92;0;0;0;0;0,08
4,1;0,5;0;95,4;0;0;0;0;0,046
3,5;0,3;0;96,2;0;0;0;0;0,038
3,7;0,4;0;95,9;0;0;0;0;0,041
3,4;0,5;0;96;0,1;0;0;0;0,04
3,8;0,7;0;95,5;0;0;0;0;0,045
4,2;0,6;0;95,3;0;0;0;0;0,047
6;0,5;0;93,5;0;0;0;0;0,065
2,4;0,2;0;97,3;0,1;0;0;0;0,027
11,3;0,9;0;87,8;0;0;0;0;0,122
11,1;1,5;0;87,3;0;0;0;0;0,127
10;1,3;0;88,7;0;0;0;0;0,113
7,2;0,7;0;92,1;0;0;0;0;0,079
4,9;0,5;0;94,6;0,1;0;0;0;0,054
10;0,9;0;89;0;0;0;0;0,11
11,7;1,5;0;86,8;0;0;0;0;0,132
5,9;0,6;0;93,5;0,1;0;0;0;0,065
3,3;0,4;0;96,3;0;0;0;0;0,037
3,3;0,4;0;96,3;0,1;0;0;0;0,037
7;0,6;0;92,5;0;0;0;0;0,075
10,4;1,3;0;88,3;0;0;0;0;0,117
3,9;0,4;0;95,6;0;0;0;0;0,044
3;0,4;0;96,6;0;0;0;0;0,034
7,5;0,8;0;91,6;0,1;0;0;0;0,084
5,4;0,4;0;94,2;0;0;0;0;0,058
9,7;1;0;89,2;0;0;0;0;0,108
5,5;0,6;0;93,9;0;0;0;0;0,061
9,5;0,6;0;89,9;0;0;0;0;0,101
6,8;0,6;0;92,6;0,1;0;0;0;0,074
12,3;1,4;0;86,3;0,1;0;0;0;0,137
7;0,9;0;92,1;0;0;0;0;0,079
12;1,2;0;86,8;0;0;0;0;0,132
6,2;0,4;0;93,3;0;0;0;0;0,067
11,5;0,8;0;87,6;0,1;0;0;0;0,124
12,1;1,2;0;86,7;0;0;0;0;0,133
5;0,5;0;94,5;0;0;0;0;0,055
3;0,3;0;96,7;0;0;0;0;0,033
3;0,4;0;96,5;0;0;0;0;0,035
8;0,6;0;91,3;0,1;0;0;0;0,087
10;1,4;0;88,4;0,1;0;0;0;0,116
5,6;0,6;0;93,7;0;0;0;0;0,063
12,7;0,9;0;86,3;0;0;0;0;0,137
10,8;1;0;88,2;0;0;0;0;0,118
11,5;0,9;0;87,6;0;0;0;0;0,124
10,3;1;0;88,7;0;0;0;0;0,113
9,2;0,9;0;89,8;0;0;0;0;0,102
4,6;0,4;0;95;0;0;0;0;0,05
3,5;0,3;0;96,2;0;0;0;0;0,038
5,8;0,4;0;93,7;0,1;0;0;0;0,063
4,1;0,7;0;95,3;0;0;0;0;0,047
3,9;0,5;0;95,6;0;0;0;0;0,044
3,9;0,4;0;95,7;0;0;0;0;0,043
11,9;0,9;0;87,2;0;0;0;0;0,128
13;0,9;0;86,1;0;0;0;0;0,139
4,7;0,5;0;94,9;0;0;0;0;0,051
12,1;1,1;0;86,7;0;0;0;0;0,133
5,7;0,6;0;93,6;0,1;0;0;0;0,064
1,9;0,1;0;98;0;0;0;0;0,02
3,3;0,4;0;96,2;0,1;0;0;0;0,038
4,4;0,8;0;94,9;0;0;0;0;0,051
10,3;0,7;0;89;0;0;0;0;0,11
8,2;0,7;0;91,1;0;0;0;0;0,089
12,2;0,9;0;86,9;0;0;0;0;0,131
8,3;0,8;0;90,9;0;0;0;0;0,091
3,9;0,5;0;95,5;0,1;0;0;0;0,045
7,8;0,7;0;91,5;0;0;0;0;0,085
3,7;0,4;0;95,9;0;0;0;0;0,041
2,5;0,2;0;97,3;0;0;0;0;0,027
3,1;0,1;0;96,8;0;0;0;0;0,032
3,7;0,7;0;95,6;0;0;0;0;0,044
3,3;0,5;0;96,2;0;0;0;0;0,038
2,9;0,3;0;96,7;0,1;0;0;0;0,033
6,1;0,5;0;93,2;0,2;0;0;0;0,068
10,5;0,8;0;88,7;0;0;0;0;0,113
8,1;1;0;90,8;0;0;0;0;0,092
4,8;0,5;0;94,7;0;0;0;0;0,053
3,3;0,2;0;96,3;0,1;0;0;0;0,037
3;0,2;0;96,7;0;0;0;0;0,033
7,5;0,9;0;91,6;0;0;0;0;0,084
10,3;1,1;0;88,6;0;0;0;0;0,114
4,3;0,7;0;95,1;0;0;0;0;0,049
3,9;0,5;0;95,5;0,1;0;0;0;0,045
3,1;0,4;0;96,4;0,1;0;0;0;0,036
4,7;0,9;0;94,4;0;0;0;0;0,056
4,7;0,5;0;94,8;0;0;0;0;0,052
5,8;0,6;0;93,6;0;0;0;0;0,064
11,8;0,7;0;87,5;0;0;0;0;0,125
12,6;1;0;86,4;0,1;0;0;0;0,136
12,3;1,4;0;86,2;0,1;0;0;0;0,138
11,9;0,8;0;87,2;0;0;0;0;0,128
5,5;0,6;0;93,9;0;0;0;0;0,061
3,9;0,3;0;95,7;0;0;0;0;0,043
5,9;0,5;0;93,5;0,1;0;0;0;0,065
12,4;1,3;0;86,4;0;0;0;0;0,136
13;1;0;85,9;0;0;0;0;0,141
4,7;0,6;0;94,7;0;0;0;0;0,053
3,4;0,4;0;96,3;0;0;0;0;0,037
3;0,5;0;96,3;0,2;0;0;0;0,037
3,2;0,8;0;95,8;0,2;0;0;0;0,042
4,5;0,7;0;94,8;0;0;0;0;0,052
9,7;0,8;0;89,6;0;0;0;0;0,104
3,7;0,4;0;95,9;0;0;0;0;0,041
10;0,8;0;89,2;0,1;0;0;0;0,108
6;0,8;0;93,2;0;0;0;0;0,068
4,4;0,4;0;95,2;0;0;0;0;0,048
5,4;0,5;0;94,1;0;0;0;0;0,059
7,3;0,7;0;91,9;0;0;0;0;0,081
6,3;0,5;0;93,2;0,1;0;0;0;0,068
3,9;0,8;0;95,3;0;0;0;0;0,047
3,6;0,5;0;95,9;0,1;0;0;0;0,041
2,4;0,2;0;97,3;0;0;0;0;0,027
2;0,2;0;97,8;0;0;0;0;0,022
2,2;0,2;0;97,6;0;0;0;0;0,024
3;0,5;0;96,6;0;0;0;0;0,034
7;0,5;0;92,4;0;0;0;0;0,076
11,1;1,1;0;87,8;0;0;0;0;0,122
9,1;0,8;0;90,1;0;0;0;0;0,099
11,3;1;0;87,7;0,1;0;0;0;0,123
9,2;1;0;89,8;0;0;0;0;0,102
3,9;0,4;0;95,6;0;0;0;0;0,044
5;0,5;0;94,5;0;0;0;0;0,055
9;0,9;0;90,1;0,1;0;0;0;0,099
9,3;0,9;0;89,8;0;0;0;0;0,102
3,9;0,8;0;95,4;0;0;0;0;0,046
3,1;0,3;0;96,5;0;0;0;0;0,035
2,9;0,2;0;96,9;0;0;0;0;0,031
2,7;0,2;0;97;0,1;0;0;0;0,03
3;0,4;0;96,6;0;0;0;0;0,034
2,9;0,8;0;96,4;0;0;0;0;0,036
3,3;0,5;0;96,2;0;0;0;0;0,038
3,4;0,4;0;96,1;0;0;0;0;0,039
10;0,9;0;88,9;0,1;0;0;0;0,111
6,3;0,7;0;92,9;0,1;0;0;0;0,071
3,3;0,4;0;96,3;0;0;0;0;0,037
3,8;0,4;0;95,8;0;0;0;0;0,042
9,2;1,1;0;89,7;0;0;0;0;0,103
5,6;0,5;0;93,8;0;0;0;0;0,062
10,5;1;0;88,4;0;0;0;0;0,116
2,8;0,4;0;96,7;0;0;0;0;0,033
4,5;0,4;0;95,1;0;0;0;0;0,049
3,2;0,3;0;96,5;0;0;0;0;0,035
3;0,3;0;96,6;0,1;0;0;0;0,034
6,2;0,8;0;93,1;0;0;0;0;0,069
11,2;1,1;0;87,7;0;0;0;0;0,123
9,8;0,7;0;89,4;0;0;0;0;0,106
12,8;0,8;0;86,4;0;0;0;0;0,136
10,7;0,6;0;88,7;0;0;0;0;0,113
11,7;1,2;0;87,1;0;0;0;0;0,129
12,3;1,1;0;86,6;0;0;0;0;0,134
12,2;1;0;86,8;0;0;0;0;0,132
12,5;0,9;0;86,6;0;0;0;0;0,134
12,6;0,9;0;86,4;0,1;0;0;0;0,136
11,6;1,2;0;87,2;0;0;0;0;0,128
11,1;1;0;87,9;0;0;0;0;0,121
10,3;0,9;0;88,8;0;0;0;0;0,112
10,3;0,9;0;88,8;0;0;0;0;0,112
4,5;0,4;0;95,1;0;0;0;0;0,049
3,9;0,8;0;95,2;0,1;0;0;0;0,048
5,4;0,5;0;94,1;0;0;0;0;0,059
3,9;0,6;0;95,6;0;0;0;0;0,044
3;0,3;0;96,7;0;0;0;0;0,033
2,9;0,2;0;96,8;0;0;0;0;0,032
6,9;1;0;92,1;0;0;0;0;0,079
8,2;0,9;0;90,9;0;0;0;0;0,091
8,1;0,7;0;91,2;0;0;0;0;0,088
3,1;0,4;0;96,5;0;0;0;0;0,035
4,6;0,6;0;94,9;0;0;0;0;0,051
10,2;1,3;0;88,6;0;0;0;0;0,114
4,3;0,6;0;95,1;0;0;0;0;0,049
6,7;0,6;0;92,6;0;0;0;0;0,074
3,2;0,2;0;96,6;0;0;0;0;0,034
2,7;0,2;0;97;0,1;0;0;0;0,03
2,6;0,4;0;97;0;0;0;0;0,03
2,7;0,3;0;97;0;0;0;0;0,03
2,8;0,4;0;96,8;0;0;0;0;0,032
3,2;0,2;0;96,5;0,1;0;0;0;0,035
3,1;0,1;0;96,8;0;0;0;0;0,032
4;0,9;0;95,1;0;0;0;0;0,049
7,3;0,6;0;92,1;0,1;0;0;0;0,079
7;0,7;0;92,3;0;0;0;0;0,077
10,5;0,8;0;88,6;0;0;0;0;0,114
6,2;0,9;0;92,9;0;0;0;0;0,071
11,2;0,9;0;87,9;0;0;0;0;0,121
6,2;0,5;0;93,2;0,2;0;0;0;0,068
3,2;0,3;0;96,5;0;0;0;0;0,035
11,7;0,8;0;87,4;0;0;0;0;0,126
7,8;1,1;0;91,1;0;0;0;0;0,089
3,9;0,6;0;95,5;0;0;0;0;0,045
9,5;0,9;0;89,6;0;0;0;0;0,104
2,7;0,3;0;97;0;0;0;0;0,03
2,2;0,2;0;97,5;0,1;0;0;0;0,025
2,9;0,6;0;96,5;0;0;0;0;0,035
3;0,3;0;96,7;0;0;0;0;0,033
2,5;0,1;0;97,4;0;0;0;0;0,026
2,5;0,3;0;97,2;0;0;0;0;0,028
2,3;0,2;0;97,5;0,1;0;0;0;0,025
2,6;0,6;0;96,8;0;0;0;0;0,032
2,3;0,3;0;97,4;0,1;0;0;0;0,026
3,2;0,4;0;96,4;0;0;0;0;0,036
3,4;0,3;0;96,3;0;0;0;0;0,037
2,9;0,3;0;96,7;0,1;0;0;0;0,033
5,9;0,8;0;93,3;0;0;0;0;0,067
7,1;0,7;0;92,2;0;0;0;0;0,078
3,5;0,3;0;96,1;0,1;0;0;0;0,039
10,5;1;0;88,5;0;0;0;0;0,115
11,5;0,8;0;87,7;0;0;0;0;0,123
9,5;1;0;89,5;0;0;0;0;0,105
2,6;0,4;0;97;0;0;0;0;0,03
2,4;0,2;0;97,4;0;0;0;0;0,026
4,9;0,5;0;94,6;0;0;0;0;0,054
9,7;0,9;0;89,4;0;0;0;0;0,106
11,9;1,2;0;86,8;0;0;0;0;0,132
12,5;0,9;0;86,6;0;0;0;0;0,134
8,5;0,7;0;90,7;0;0;0;0;0,093
3,5;0,4;0;96,1;0;0;0;0;0,039
3;0,3;0;96,6;0,1;0;0;0;0,034
2,9;0,7;0;96,4;0,1;0;0;0;0,036
1,9;0,3;0;97,8;0;0;0;0;0,022
2,9;0,3;0;96,8;0;0;0;0;0,032
3,8;0,5;0;95,7;0;0;0;0;0,043
10,9;1;0;88;0;0;0;0;0,12
8,3;1;0;90,7;0;0;0;0;0,093
6,2;0,6;0;93,1;0,1;0;0;0;0,069
4,4;0,4;0;95,2;0;0;0;0;0,048
9,5;1;0;89,5;0;0;0;0;0,105
4,1;0,4;0;95,4;0,1;0;0;0;0,046
3,7;0,7;0;95,6;0;0;0;0;0,044
2,7;0,4;0;96,9;0;0;0;0;0,031
3,6;0,4;0;96;0;0;0;0;0,04
3,2;0,4;0;96,3;0,1;0;0;0;0,037
3,3;0,2;0;96,4;0;0;0;0;0,036
4,7;0,9;0;94,4;0;0;0;0;0,056
4,4;0,5;0;95;0;0;0;0;0,05
7,8;0,6;0;91,5;0;0;0;0;0,085
8,1;0,7;0;91,2;0,1;0;0;0;0,088
5,4;0,8;0;93,8;0;0;0;0;0,062
6,2;0,7;0;93;0;0;0;0;0,07
5,6;0,6;0;93,8;0;0;0;0;0,062
5,8;0,5;0;93,7;0;0;0;0;0,063
11;0,9;0;88,1;0,1;0;0;0;0,119
12,5;1,2;0;86,3;0;0;0;0;0,137
10,5;1;0;88,5;0;0;0;0;0,115
2,5;0,2;0;97,4;0;0;0;0;0,026
2,3;0,2;0;97,5;0;0;0;0;0,025
3,8;0,4;0;95,8;0;0;0;0;0,042
4;0,7;0;95,3;0;0;0;0;0,047
6,8;0,8;0;92,5;0;0;0;0;0,075
9,1;0,9;0;90;0;0;0;0;0,1
10,2;1,2;0;88,6;0;0;0;0;0,114
8,3;0,7;0;90,9;0;0;0;0;0,091
9,5;0,9;0;89,5;0;0;0;0;0,105
6,1;0,6;0;93,1;0,2;0;0;0;0,069
4,3;0,5;0;95,2;0;0;0;0;0,048
2,1;0,1;0;97,8;0;0;0;0;0,022
3,1;0,4;0;96,4;0;0;0;0;0,036
3,5;0,8;0;95,6;0;0;0;0;0,044
2,6;0,5;0;96,9;0;0;0;0;0,031
8,1;0,8;0;91,1;0;0;0;0;0,089
3,3;0,4;0;96,3;0;0;0;0;0,037
3,5;0,5;0;95,9;0,1;0;0;0;0,041
6,3;0,7;0;93;0;0;0;0;0,07
3,5;0,4;0;96,1;0;0;0;0;0,039
7,2;0,6;0;92,1;0;0;0;0;0,079
10,8;0,8;0;88,3;0;0;0;0;0,117
11;0,9;0;88;0,2;0;0;0;0,12
9,3;1,2;0;89,5;0;0;0;0;0,105
5,7;0,7;0;93,5;0;0;0;0;0,065
6,4;0,5;0;93,1;0;0;0;0;0,069
4,2;0,4;0;95,4;0;0;0;0;0,046
3,5;0,2;0;96,2;0,1;0;0;0;0,038
3,5;0,7;0;95,8;0;0;0;0;0,042
8,1;0,6;0;91,3;0;0;0;0;0,087
10,6;0,7;0;88,6;0;0;0;0;0,114
10,6;1;0;88,3;0;0;0;0;0,117
10,9;0,8;0;88,3;0,1;0;0;0;0,117
2;0,6;0;97,3;0,1;0;0;0;0,027
5,9;0,6;0;93,5;0;0;0;0;0,065
2,6;0,3;0;97,1;0;0;0;0;0,029
3,4;0,3;0;96,3;0;0;0;0;0,037
11,2;0,9;0;87,9;0;0;0;0;0,121
7,2;1,1;0;91,7;0;0;0;0;0,083
9,9;1;0;89;0;0;0;0;0,11
11,2;0,8;0;87,9;0;0;0;0;0,121
11;0,8;0;88,2;0;0;0;0;0,118
11,5;1,1;0;87,4;0;0;0;0;0,126
4,6;0,8;0;94,5;0,1;0;0;0;0,055
3,2;0,4;0;96,4;0;0;0;0;0,036
3,5;0,2;0;96,2;0;0;0;0;0,038
6,5;0,7;0;92,7;0;0;0;0;0,073
9,8;1;0;89,2;0,1;0;0;0;0,108
11;1;0;87,9;0,1;0;0;0;0,121
10,8;0,8;0;88,4;0;0;0;0;0,116
10,4;0,8;0;88,8;0;0;0;0;0,112
5,1;0,4;0;94,5;0;0;0;0;0,055
4,5;0,6;0;94,8;0;0;0;0;0,052
7,2;0,9;0;91,9;0;0;0;0;0,081
11;1,1;0;87,9;0;0;0;0;0,121
11;1;0;88,1;0;0;0;0;0,119
9,2;0,6;0;90,1;0,1;0;0;0;0,099
11,1;1,3;0;87,6;0;0;0;0;0,124
11;1;0;87,9;0;0;0;0;0,121
10,8;0,8;0;88,5;0;0;0;0;0,115
11,6;1;0;87,4;0;0;0;0;0,126
7,8;0,5;0;91,6;0,1;0;0;0;0,084
3,9;0,7;0;95,4;0;0;0;0;0,046
5,2;0,5;0;94,3;0;0;0;0;0,057
6,3;0,6;0;93,1;0;0;0;0;0,069
3,6;0,4;0;96;0;0;0;0;0,04
10,7;0,8;0;88,5;0,1;0;0;0;0,115
10,6;1,1;0;88,3;0;0;0;0;0,117
7,1;0,8;0;92,1;0;0;0;0;0,079
4,4;0,4;0;95,3;0;0;0;0;0,047
3,5;0,3;0;96,2;0;0;0;0;0,038
2,8;0,3;0;96,9;0,1;0;0;0;0,031
5,9;0,9;0;93,2;0;0;0;0;0,068
5,2;0,6;0;94,1;0;0;0;0;0,059
3,2;0,4;0;96,4;0;0;0;0;0,036
2,4;0,2;0;97,4;0;0;0;0;0,026
3,9;0,5;0;95,5;0,1;0;0;0;0,045
5,4;0,6;0;94;0;0;0;0;0,06
9,8;1,1;0;89,1;0;0;0;0;0,109
3,3;0,3;0;96,4;0;0;0;0;0,036
3,2;0,3;0;96,4;0;0;0;0;0,036
2,9;0,2;0;96,8;0,1;0;0;0;0,032
2,8;0,5;0;96,7;0;0;0;0;0,033
5,1;0,7;0;94,1;0;0;0;0;0,059
8,8;0,8;0;90,4;0;0;0;0;0,096
8;0,7;0;91,3;0;0;0;0;0,087
4,8;0,4;0;94,7;0,1;0;0;0;0,053
3,4;0,6;0;96,1;0;0;0;0;0,039
10,7;1;0;88,3;0;0;0;0;0,117
11,7;1;0;87,3;0;0;0;0;0,127
8,1;0,6;0;91,2;0;0;0;0;0,088
9,8;0,9;0;89,2;0;0;0;0;0,108
13,1;1,2;0;85,5;0,2;0;0;0;0,145
7;0,8;0;92,2;0;0;0;0;0,078
3,5;0,4;0;96,1;0;0;0;0;0,039
3;0,5;0;96,5;0;0;0;0;0,035
3,2;0,4;0;96,3;0;0;0;0;0,037
4,3;0,5;0;95,2;0;0;0;0;0,048
6,8;0,7;0;92,5;0;0;0;0;0,075
7,7;0,8;0;91,5;0;0;0;0;0,085
5,8;0,5;0;93,7;0;0;0;0;0,063
10,5;1,2;0;88,2;0;0;0;0;0,118
9,5;1,1;0;89,3;0,1;0;0;0;0,107
7,4;0,6;0;92;0;0;0;0;0,08
9,2;0,9;0;89,9;0;0;0;0;0,101
3,4;0,3;0;96,2;0,1;0;0;0;0,038
3,3;0,5;0;96,2;0;0;0;0;0,038
2,9;0,3;0;96,8;0;0;0;0;0,032
2,9;0,4;0;96,7;0,1;0;0;0;0,033
2,5;0,2;0;97,3;0;0;0;0;0,027
2,7;0,4;0;96,8;0;0;0;0;0,032
4,2;0,6;0;95,1;0;0;0;0;0,049
11,5;1,2;0;87,3;0;0;0;0;0,127
12,4;1;0;86,6;0;0;0;0;0,134
11,6;1,1;0;87,3;0;0;0;0;0,127
9,6;0,8;0;89,4;0,2;0;0;0;0,106
3,8;0,6;0;95,6;0;0;0;0;0,044
3,2;0,4;0;96,4;0;0;0;0;0,036
7,1;0,6;0;92,2;0,1;0;0;0;0,078
8,9;0,8;0;90,2;0;0;0;0;0,098
7;0,8;0;92;0,1;0;0;0;0,08
3,3;0,7;0;96;0;0;0;0;0,04
8,5;0,8;0;90,7;0;0;0;0;0,093
4,3;0,5;0;95,3;0;0;0;0;0,047
3,7;0,4;0;95,9;0;0;0;0;0,041
7,9;0,6;0;91,3;0,1;0;0;0;0,087
11,7;1;0;87,2;0;0;0;0;0,128
12,1;0,8;0;87;0;0;0;0;0,13
6,8;0,5;0;92,7;0;0;0;0;0,073
7,7;0,6;0;91,7;0;0;0;0;0,083
5,6;0,4;0;94;0;0;0;0;0,06
4,7;1;0;94,1;0,2;0;0;0;0,059
11,6;0,9;0;87,4;0;0;0;0;0,126
7,8;0,8;0;91,4;0;0;0;0;0,086
7,4;0,7;0;92;0;0;0;0;0,08
4,2;0,5;0;95,3;0;0;0;0;0,047
3,3;0,6;0;96;0,1;0;0;0;0,04
2,7;0,2;0;97;0;0;0;0;0,03
1,7;0,1;0;98,2;0;0;0;0;0,018
2,2;0,2;0;97,7;0;0;0;0;0,023
4,1;0,3;0;95,6;0;0;0;0;0,044
10,9;1,5;0;87,6;0;0;0;0;0,124
12,2;1,1;0;86,6;0;0;0;0;0,134
7,1;0,7;0;92,1;0;0;0;0;0,079
8,3;0,9;0;90,8;0;0;0;0;0,092
4,7;0,4;0;94,9;0;0;0;0;0,051
3,2;0,5;0;96,3;0;0;0;0;0,037
2,9;0,5;0;96,5;0,1;0;0;0;0,035
10;0,6;0;89,3;0;0;0;0;0,107
8,7;0,8;0;90,5;0;0;0;0;0,095
6,7;0,8;0;92,4;0;0;0;0;0,076
10,3;1;0;88,5;0,2;0;0;0;0,115
4,8;0,5;0;94,7;0;0;0;0;0,053
9,4;0,7;0;89,9;0;0;0;0;0,101
11,3;1;0;87,7;0;0;0;0;0,123
13,2;1,4;0;85,3;0;0;0;0;0,147
6,8;0,7;0;92,5;0;0;0;0;0,075
3,7;0,4;0;95,8;0,1;0;0;0;0,042
4,5;0,5;0;95;0;0;0;0;0,05
6;0,4;0;93,7;0;0;0;0;0,063
9,1;1,1;0;89,8;0;0;0;0;0,102
3;0,4;0;96,5;0,1;0;0;0;0,035
9,6;1;0;89,5;0;0;0;0;0,105
12,2;1,1;0;86,7;0;0;0;0;0,133
12,2;0,8;0;87;0;0;0;0;0,13
3;0,6;0;96,4;0;0;0;0;0,036
3,7;0,5;0;95,7;0;0;0;0;0,043
2,8;0,4;0;96,8;0;0;0;0;0,032
3,5;0,3;0;96,2;0;0;0;0;0,038
3,8;0,3;0;95,9;0;0;0;0;0,041
11,3;1,3;0;87,4;0;0;0;0;0,126
12;1;0;86,9;0,1;0;0;0;0,131
10,8;0,9;0;88,4;0;0;0;0;0,116
12,6;0,8;0;86,6;0;0;0;0;0,134
12;0,8;0;87,2;0;0;0;0;0,128
9,4;1,3;0;89,3;0;0;0;0;0,107
5;0,5;0;94,4;0;0;0;0;0,056
7,7;0,9;0;91,4;0,1;0;0;0;0,086
9,7;0,7;0;89,6;0;0;0;0;0,104
7,1;0,6;0;92,3;0;0;0;0;0,077
11;1,2;0;87,7;0;0;0;0;0,123
9,7;0,9;0;89,3;0,1;0;0;0;0,107
11,9;1,3;0;86,8;0;0;0;0;0,132
11;1;0;88;0;0;0;0;0,12
6,1;0,7;0;93,2;0,1;0;0;0;0,068
4,1;0,7;0;95,2;0;0;0;0;0,048
4,4;0,4;0;95,1;0,1;0;0;0;0,049
5,8;0,5;0;93,6;0;0;0;0;0,064
3,3;0,2;0;96,5;0;0;0;0;0,035
4,3;0,4;0;95,3;0;0;0;0;0,047
6,3;1;0;92,7;0;0;0;0;0,073
5,7;0,5;0;93,7;0,1;0;0;0;0,063
4,7;0,4;0;94,9;0;0;0;0;0,051
7,8;0,6;0;91,6;0;0;0;0;0,084
7,9;0,6;0;91,4;0;0;0;0;0,086
6,6;0,7;0;92,7;0;0;0;0;0,073
3,5;0,4;0;96;0,1;0;0;0;0,04
2,4;0,3;0;97,3;0;0;0;0;0,027
