timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/10 07:33:51.455;1;19%;11%; 3313 MiB; 85.86 W;37
2025/12/10 07:33:52.456;0;13%;6%; 3314 MiB; 89.96 W;43
2025/12/10 07:33:52.456;1;11%;6%; 3313 MiB; 82.95 W;37
2025/12/10 07:33:53.457;0;11%;6%; 3314 MiB; 89.28 W;44
2025/12/10 07:33:53.457;1;12%;7%; 3313 MiB; 83.41 W;38
2025/12/10 07:33:54.458;0;17%;9%; 3314 MiB; 91.93 W;44
2025/12/10 07:33:54.458;1;19%;11%; 3313 MiB; 86.21 W;38
2025/12/10 07:33:55.459;0;16%;8%; 3314 MiB; 92.69 W;43
2025/12/10 07:33:55.460;1;16%;8%; 3313 MiB; 85.37 W;38
2025/12/10 07:33:56.460;0;9%;5%; 3314 MiB; 90.29 W;44
2025/12/10 07:33:56.461;1;10%;5%; 3313 MiB; 82.96 W;38
2025/12/10 07:33:57.461;0;16%;8%; 3314 MiB; 92.51 W;44
2025/12/10 07:33:57.462;1;19%;11%; 3313 MiB; 84.86 W;38
2025/12/10 07:33:58.463;0;17%;9%; 3314 MiB; 90.36 W;43
2025/12/10 07:33:58.464;1;19%;11%; 3313 MiB; 86.25 W;38
2025/12/10 07:33:59.464;0;10%;5%; 3314 MiB; 89.82 W;44
2025/12/10 07:33:59.465;1;9%;5%; 3313 MiB; 83.06 W;38
2025/12/10 07:34:00.466;0;11%;7%; 3314 MiB; 92.83 W;44
2025/12/10 07:34:00.466;1;13%;8%; 3313 MiB; 86.29 W;38
2025/12/10 07:34:01.467;0;18%;9%; 3314 MiB; 92.02 W;45
2025/12/10 07:34:01.468;1;20%;11%; 3313 MiB; 85.44 W;38
2025/12/10 07:34:02.469;0;15%;7%; 3314 MiB; 90.20 W;44
2025/12/10 07:34:02.469;1;13%;7%; 3313 MiB; 83.56 W;38
2025/12/10 07:34:03.470;0;11%;6%; 3314 MiB; 91.67 W;44
2025/12/10 07:34:03.471;1;11%;7%; 3313 MiB; 86.23 W;38
2025/12/10 07:34:04.471;0;17%;9%; 3314 MiB; 92.90 W;45
2025/12/10 07:34:04.472;1;19%;11%; 3313 MiB; 86.23 W;39
2025/12/10 07:34:05.472;0;17%;9%; 3314 MiB; 91.14 W;45
2025/12/10 07:34:05.473;1;19%;11%; 3313 MiB; 83.21 W;38
2025/12/10 07:34:06.473;0;11%;5%; 3314 MiB; 90.40 W;45
2025/12/10 07:34:06.474;1;10%;6%; 3313 MiB; 83.51 W;38
2025/12/10 07:34:07.475;0;11%;6%; 3314 MiB; 93.37 W;45
2025/12/10 07:34:07.475;1;12%;7%; 3313 MiB; 86.52 W;39
2025/12/10 07:34:08.476;0;15%;7%; 3314 MiB; 90.34 W;46
2025/12/10 07:34:08.476;1;17%;9%; 3313 MiB; 83.32 W;38
2025/12/10 07:34:09.477;0;9%;5%; 3314 MiB; 91.28 W;45
2025/12/10 07:34:09.478;1;10%;6%; 3313 MiB; 84.66 W;39
2025/12/10 07:34:10.478;0;16%;9%; 3314 MiB; 92.81 W;46
2025/12/10 07:34:10.479;1;18%;10%; 3313 MiB; 86.43 W;39
2025/12/10 07:34:11.480;0;17%;9%; 3314 MiB; 91.46 W;46
2025/12/10 07:34:11.481;1;19%;11%; 3313 MiB; 83.80 W;39
2025/12/10 07:34:12.481;0;15%;7%; 3314 MiB; 90.17 W;45
2025/12/10 07:34:12.482;1;12%;7%; 3313 MiB; 83.70 W;38
2025/12/10 07:34:13.482;0;12%;7%; 3314 MiB; 92.14 W;45
2025/12/10 07:34:13.483;1;12%;7%; 3313 MiB; 86.77 W;39
2025/12/10 07:34:14.484;0;17%;9%; 3314 MiB; 93.97 W;46
2025/12/10 07:34:14.484;1;19%;11%; 3313 MiB; 87.43 W;40
2025/12/10 07:34:15.485;0;15%;7%; 3314 MiB; 90.93 W;45
2025/12/10 07:34:15.486;1;16%;8%; 3313 MiB; 84.09 W;39
2025/12/10 07:34:16.486;0;9%;5%; 3314 MiB; 91.77 W;46
2025/12/10 07:34:16.487;1;9%;5%; 3313 MiB; 84.70 W;39
2025/12/10 07:34:17.488;0;13%;7%; 3314 MiB; 94.32 W;46
2025/12/10 07:34:17.488;1;18%;10%; 3313 MiB; 87.05 W;40
2025/12/10 07:34:18.489;0;17%;9%; 3314 MiB; 92.92 W;46
2025/12/10 07:34:18.489;1;19%;11%; 3313 MiB; 85.47 W;40
2025/12/10 07:34:19.490;0;15%;7%; 3314 MiB; 90.80 W;47
2025/12/10 07:34:19.498;1;16%;8%; 3313 MiB; 83.39 W;39
2025/12/10 07:34:20.499;0;10%;5%; 3314 MiB; 106.78 W;46
2025/12/10 07:34:20.500;1;9%;5%; 3313 MiB; 117.99 W;40
2025/12/10 07:34:21.500;0;10%;6%; 3314 MiB; 95.76 W;46
2025/12/10 07:34:21.501;1;9%;6%; 3313 MiB; 112.39 W;41
2025/12/10 07:34:22.502;0;16%;9%; 3314 MiB; 95.07 W;46
2025/12/10 07:34:22.502;1;19%;11%; 3313 MiB; 93.16 W;40
2025/12/10 07:34:23.503;0;18%;9%; 3314 MiB; 91.96 W;47
2025/12/10 07:34:23.504;1;19%;11%; 3313 MiB; 84.62 W;41
2025/12/10 07:34:24.505;0;12%;6%; 3314 MiB; 91.60 W;47
2025/12/10 07:34:24.505;1;9%;5%; 3313 MiB; 84.09 W;40
2025/12/10 07:34:25.506;0;11%;6%; 3314 MiB; 94.10 W;46
2025/12/10 07:34:25.506;1;12%;8%; 3313 MiB; 87.67 W;40
2025/12/10 07:34:26.507;0;18%;9%; 3314 MiB; 94.87 W;47
2025/12/10 07:34:26.508;1;20%;11%; 3313 MiB; 87.59 W;40
2025/12/10 07:34:27.508;0;15%;7%; 3314 MiB; 92.53 W;47
2025/12/10 07:34:27.509;1;12%;6%; 3313 MiB; 85.17 W;40
2025/12/10 07:34:28.509;0;9%;4%; 3314 MiB; 92.94 W;47
2025/12/10 07:34:28.510;1;9%;5%; 3313 MiB; 87.25 W;40
2025/12/10 07:34:29.510;0;14%;8%; 3314 MiB; 94.28 W;47
2025/12/10 07:34:29.511;1;18%;10%; 3313 MiB; 87.11 W;40
2025/12/10 07:34:30.512;0;17%;9%; 3314 MiB; 93.70 W;47
2025/12/10 07:34:30.513;1;19%;11%; 3313 MiB; 86.28 W;40
2025/12/10 07:34:31.513;0;15%;7%; 3314 MiB; 91.68 W;47
2025/12/10 07:34:31.514;1;16%;8%; 3313 MiB; 84.32 W;41
2025/12/10 07:34:32.515;0;9%;5%; 3314 MiB; 92.78 W;48
2025/12/10 07:34:32.515;1;9%;5%; 3313 MiB; 85.17 W;40
2025/12/10 07:34:33.516;0;11%;6%; 3314 MiB; 95.44 W;47
2025/12/10 07:34:33.516;1;11%;7%; 3313 MiB; 87.70 W;40
2025/12/10 07:34:34.517;0;17%;9%; 3314 MiB; 95.49 W;47
2025/12/10 07:34:34.518;1;19%;11%; 3313 MiB; 87.85 W;40
2025/12/10 07:34:35.519;0;17%;9%; 3314 MiB; 94.45 W;48
2025/12/10 07:34:35.519;1;15%;9%; 3313 MiB; 86.88 W;41
2025/12/10 07:34:36.520;0;9%;5%; 3314 MiB; 93.55 W;47
2025/12/10 07:34:36.521;1;9%;5%; 3313 MiB; 87.48 W;40
2025/12/10 07:34:37.521;0;18%;9%; 3314 MiB; 95.37 W;47
2025/12/10 07:34:37.522;1;19%;11%; 3313 MiB; 88.32 W;41
2025/12/10 07:34:38.523;0;15%;7%; 3314 MiB; 92.55 W;48
2025/12/10 07:34:38.523;1;16%;8%; 3313 MiB; 85.21 W;41
2025/12/10 07:34:39.524;0;9%;5%; 3314 MiB; 93.26 W;48
2025/12/10 07:34:39.524;1;9%;5%; 3313 MiB; 85.92 W;41
2025/12/10 07:34:40.525;0;11%;6%; 3314 MiB; 95.25 W;47
2025/12/10 07:34:40.525;1;14%;9%; 3313 MiB; 87.85 W;40
2025/12/10 07:34:41.526;0;18%;9%; 3314 MiB; 95.34 W;48
2025/12/10 07:34:41.527;1;19%;11%; 3313 MiB; 87.60 W;41
2025/12/10 07:34:42.527;0;13%;6%; 3314 MiB; 93.10 W;48
2025/12/10 07:34:42.528;1;11%;6%; 3313 MiB; 85.39 W;41
2025/12/10 07:34:43.528;0;9%;4%; 3314 MiB; 94.61 W;49
2025/12/10 07:34:43.529;1;9%;5%; 3313 MiB; 88.15 W;41
2025/12/10 07:34:44.530;0;17%;9%; 3314 MiB; 95.42 W;48
2025/12/10 07:34:44.531;1;19%;11%; 3313 MiB; 87.85 W;40
2025/12/10 07:34:45.531;0;17%;9%; 3314 MiB; 94.31 W;48
2025/12/10 07:34:45.532;1;19%;11%; 3313 MiB; 85.92 W;41
2025/12/10 07:34:46.533;0;12%;6%; 3314 MiB; 93.28 W;49
2025/12/10 07:34:46.533;1;9%;5%; 3313 MiB; 85.54 W;41
2025/12/10 07:34:47.534;0;11%;6%; 3314 MiB; 95.10 W;49
2025/12/10 07:34:47.535;1;11%;7%; 3313 MiB; 88.23 W;41
2025/12/10 07:34:48.536;0;18%;9%; 3314 MiB; 95.32 W;48
2025/12/10 07:34:48.536;1;20%;11%; 3313 MiB; 88.04 W;41
2025/12/10 07:34:49.537;0;15%;7%; 3314 MiB; 92.67 W;49
2025/12/10 07:34:49.537;1;16%;8%; 3313 MiB; 85.00 W;41
2025/12/10 07:34:50.538;0;9%;4%; 3314 MiB; 92.91 W;49
2025/12/10 07:34:50.539;1;9%;5%; 3313 MiB; 85.55 W;42
2025/12/10 07:34:51.539;0;11%;6%; 3314 MiB; 95.56 W;49
2025/12/10 07:34:51.540;1;12%;8%; 3313 MiB; 88.08 W;41
2025/12/10 07:34:52.540;0;16%;9%; 3314 MiB; 95.11 W;48
2025/12/10 07:34:52.541;1;18%;10%; 3313 MiB; 87.86 W;41
2025/12/10 07:34:53.541;0;16%;7%; 3314 MiB; 93.77 W;49
2025/12/10 07:34:53.542;1;14%;7%; 3313 MiB; 85.25 W;41
2025/12/10 07:34:54.543;0;10%;5%; 3314 MiB; 96.03 W;49
2025/12/10 07:34:54.543;1;10%;6%; 3313 MiB; 87.42 W;42
2025/12/10 07:34:55.544;0;15%;7%; 3314 MiB; 95.14 W;49
2025/12/10 07:34:55.549;1;20%;11%; 3313 MiB; 86.04 W;41
2025/12/10 07:34:56.550;0;11%;6%; 3314 MiB; 92.84 W;49
2025/12/10 07:34:56.550;1;12%;8%; 3313 MiB; 84.90 W;41
2025/12/10 07:34:57.555;0;17%;9%; 3314 MiB; 95.66 W;49
2025/12/10 07:34:57.556;1;19%;10%; 3313 MiB; 87.87 W;41
2025/12/10 07:34:58.557;0;15%;7%; 3314 MiB; 95.23 W;49
2025/12/10 07:34:58.557;1;16%;8%; 3313 MiB; 86.97 W;41
2025/12/10 07:34:59.558;0;9%;5%; 3314 MiB; 93.07 W;49
2025/12/10 07:34:59.558;1;9%;5%; 3313 MiB; 84.85 W;41
2025/12/10 07:35:00.559;0;13%;7%; 3314 MiB; 94.14 W;49
2025/12/10 07:35:00.559;1;18%;11%; 3313 MiB; 86.38 W;41
2025/12/10 07:35:01.560;0;17%;9%; 3314 MiB; 96.00 W;49
2025/12/10 07:35:01.560;1;19%;11%; 3313 MiB; 87.99 W;42
2025/12/10 07:35:02.561;0;12%;6%; 3314 MiB; 94.74 W;49
2025/12/10 07:35:02.562;1;10%;6%; 3313 MiB; 86.18 W;41
2025/12/10 07:35:03.562;0;11%;6%; 3314 MiB; 93.73 W;49
2025/12/10 07:35:03.563;1;11%;6%; 3313 MiB; 85.54 W;41
2025/12/10 07:35:04.563;0;17%;9%; 3314 MiB; 97.21 W;49
2025/12/10 07:35:04.564;1;19%;11%; 3313 MiB; 89.36 W;41
2025/12/10 07:35:05.565;0;16%;8%; 3314 MiB; 95.96 W;50
2025/12/10 07:35:05.566;1;16%;8%; 3313 MiB; 87.07 W;42
2025/12/10 07:35:06.567;0;9%;5%; 3314 MiB; 93.58 W;49
2025/12/10 07:35:06.567;1;9%;5%; 3313 MiB; 85.41 W;41
2025/12/10 07:35:07.568;0;14%;8%; 3314 MiB; 94.51 W;49
2025/12/10 07:35:07.569;1;19%;11%; 3313 MiB; 87.62 W;41
2025/12/10 07:35:08.570;0;18%;9%; 3314 MiB; 96.76 W;49
2025/12/10 07:35:08.570;1;19%;11%; 3313 MiB; 88.67 W;42
2025/12/10 07:35:09.571;0;16%;8%; 3314 MiB; 95.55 W;50
2025/12/10 07:35:09.571;1;16%;8%; 3313 MiB; 86.40 W;42
2025/12/10 07:35:10.572;0;9%;5%; 3314 MiB; 92.78 W;50
2025/12/10 07:35:10.573;1;9%;5%; 3313 MiB; 84.79 W;41
2025/12/10 07:35:11.573;0;15%;7%; 3314 MiB; 106.87 W;51
2025/12/10 07:35:11.574;1;12%;6%; 3313 MiB; 101.61 W;43
2025/12/10 07:35:12.574;0;9%;5%; 3314 MiB; 93.18 W;49
2025/12/10 07:35:12.575;1;9%;5%; 3313 MiB; 85.06 W;42
2025/12/10 07:35:13.575;0;18%;9%; 3314 MiB; 96.43 W;50
2025/12/10 07:35:13.576;1;19%;11%; 3313 MiB; 89.23 W;42
2025/12/10 07:35:14.577;0;9%;4%; 3314 MiB; 93.43 W;50
2025/12/10 07:35:14.577;1;9%;5%; 3313 MiB; 85.04 W;41
2025/12/10 07:35:15.578;0;18%;9%; 3314 MiB; 96.82 W;50
2025/12/10 07:35:15.579;1;20%;11%; 3313 MiB; 88.96 W;42
2025/12/10 07:35:16.579;0;15%;7%; 3314 MiB; 96.18 W;50
2025/12/10 07:35:16.580;1;17%;9%; 3313 MiB; 87.67 W;42
2025/12/10 07:35:17.581;0;9%;5%; 3314 MiB; 93.68 W;51
2025/12/10 07:35:17.581;1;10%;6%; 3313 MiB; 85.23 W;43
2025/12/10 07:35:18.582;0;16%;9%; 3314 MiB; 94.90 W;50
2025/12/10 07:35:18.583;1;19%;11%; 3313 MiB; 86.43 W;42
2025/12/10 07:35:19.583;0;17%;9%; 3314 MiB; 96.55 W;50
2025/12/10 07:35:19.584;1;18%;11%; 3313 MiB; 88.15 W;42
2025/12/10 07:35:20.585;0;12%;6%; 3314 MiB; 94.83 W;51
2025/12/10 07:35:20.585;1;10%;5%; 3313 MiB; 85.67 W;42
2025/12/10 07:35:21.586;0;10%;6%; 3314 MiB; 93.98 W;51
2025/12/10 07:35:21.587;1;10%;6%; 3313 MiB; 85.30 W;42
2025/12/10 07:35:22.587;0;39%;35%; 3314 MiB; 114.60 W;51
2025/12/10 07:35:22.588;1;46%;42%; 3313 MiB; 110.13 W;44
2025/12/10 07:35:23.589;0;14%;7%; 3314 MiB; 101.26 W;51
2025/12/10 07:35:23.589;1;10%;6%; 3313 MiB; 114.55 W;44
2025/12/10 07:35:24.590;0;9%;5%; 3314 MiB; 94.38 W;51
2025/12/10 07:35:24.590;1;9%;5%; 3313 MiB; 106.47 W;43
2025/12/10 07:35:25.591;0;14%;8%; 3314 MiB; 94.92 W;50
2025/12/10 07:35:25.591;1;18%;11%; 3313 MiB; 88.35 W;42
2025/12/10 07:35:26.592;0;16%;9%; 3314 MiB; 97.14 W;50
2025/12/10 07:35:26.593;1;18%;10%; 3313 MiB; 88.92 W;42
2025/12/10 07:35:27.593;0;15%;7%; 3314 MiB; 95.52 W;50
2025/12/10 07:35:27.594;1;13%;7%; 3313 MiB; 85.96 W;43
2025/12/10 07:35:28.595;0;9%;4%; 3314 MiB; 93.93 W;51
2025/12/10 07:35:28.596;1;9%;5%; 3313 MiB; 85.57 W;43
2025/12/10 07:35:29.596;0;13%;7%; 3314 MiB; 95.89 W;51
2025/12/10 07:35:29.597;1;18%;10%; 3313 MiB; 88.70 W;42
2025/12/10 07:35:30.598;0;17%;9%; 3314 MiB; 96.57 W;50
2025/12/10 07:35:30.599;1;19%;11%; 3313 MiB; 88.46 W;42
2025/12/10 07:35:31.599;0;13%;6%; 3314 MiB; 95.06 W;51
2025/12/10 07:35:31.600;1;11%;6%; 3313 MiB; 85.48 W;43
2025/12/10 07:35:32.601;0;9%;5%; 3314 MiB; 94.21 W;51
2025/12/10 07:35:32.601;1;9%;5%; 3313 MiB; 85.72 W;43
2025/12/10 07:35:33.602;0;11%;6%; 3314 MiB; 95.23 W;51
2025/12/10 07:35:33.603;1;15%;9%; 3313 MiB; 88.32 W;43
2025/12/10 07:35:34.603;0;17%;9%; 3314 MiB; 96.99 W;50
2025/12/10 07:35:34.604;1;19%;11%; 3313 MiB; 88.84 W;42
2025/12/10 07:35:35.604;0;15%;7%; 3314 MiB; 95.92 W;50
2025/12/10 07:35:35.605;1;16%;8%; 3313 MiB; 87.72 W;42
2025/12/10 07:35:36.606;0;9%;5%; 3314 MiB; 93.86 W;51
2025/12/10 07:35:36.606;1;9%;5%; 3313 MiB; 85.48 W;44
2025/12/10 07:35:37.607;0;17%;9%; 3314 MiB; 104.94 W;51
2025/12/10 07:35:37.607;1;19%;11%; 3313 MiB; 116.09 W;44
2025/12/10 07:35:38.608;0;17%;9%; 3314 MiB; 97.59 W;50
2025/12/10 07:35:38.608;1;18%;11%; 3313 MiB; 114.45 W;43
2025/12/10 07:35:39.609;0;13%;6%; 3314 MiB; 95.20 W;51
2025/12/10 07:35:39.610;1;10%;6%; 3313 MiB; 88.67 W;43
2025/12/10 07:35:40.610;0;11%;6%; 3314 MiB; 95.21 W;51
2025/12/10 07:35:40.611;1;12%;7%; 3313 MiB; 86.74 W;43
2025/12/10 07:35:41.612;0;18%;9%; 3314 MiB; 97.58 W;50
2025/12/10 07:35:41.613;1;19%;11%; 3313 MiB; 89.39 W;42
2025/12/10 07:35:42.613;0;16%;8%; 3314 MiB; 96.96 W;51
2025/12/10 07:35:42.614;1;16%;8%; 3313 MiB; 87.73 W;43
2025/12/10 07:35:43.615;0;9%;4%; 3314 MiB; 94.86 W;51
2025/12/10 07:35:43.615;1;9%;5%; 3313 MiB; 86.36 W;43
;;14%;8%;;;
