worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output;prompt_tokens;gen_tokens;gen_eval_ns;total_ns
9;1;A revolving door is convenient for two direction travel, but it also serves as a security measure at a what?;A;A;1;3.715;llama3.1:8b;2026-01-01 05:03:22;A;81;2;9347512;3704251782
19;1;A revolving door is convenient for two direction travel, but it also serves as a security measure at a what?;A;A;1;3.737;llama3.1:8b;2026-01-01 05:03:22;A;81;2;9163541;3726491331
16;4;Where are  you likely to find a hamburger?;A;A;1;0.278;llama3.1:8b;2026-01-01 05:03:22;A;74;2;10214014;276056560
3;1;A revolving door is convenient for two direction travel, but it also serves as a security measure at a what?;A;A;1;3.763;llama3.1:8b;2026-01-01 05:03:22;A;81;2;9273812;3751297507
12;1;A revolving door is convenient for two direction travel, but it also serves as a security measure at a what?;A;A;1;3.788;llama3.1:8b;2026-01-01 05:03:22;A;81;2;9209891;3777876964
10;4;Where are  you likely to find a hamburger?;A;A;1;0.286;llama3.1:8b;2026-01-01 05:03:22;A;74;2;6571675;284372143
13;4;Where are  you likely to find a hamburger?;A;A;1;0.286;llama3.1:8b;2026-01-01 05:03:22;A;74;2;6627390;284618861
7;4;Where are  you likely to find a hamburger?;A;A;1;0.286;llama3.1:8b;2026-01-01 05:03:22;A;74;2;6458680;284896768
8;2;What do people aim to do at work?;B;A;0;0.317;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9789945;314998114
4;4;Where are  you likely to find a hamburger?;A;A;1;0.288;llama3.1:8b;2026-01-01 05:03:22;A;74;2;6488698;286103567
15;2;What do people aim to do at work?;B;A;0;0.341;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9159081;339416407
14;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.312;llama3.1:8b;2026-01-01 05:03:22;D;78;2;8854234;310465075
2;2;What do people aim to do at work?;B;A;0;0.343;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9196362;341389150
17;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.295;llama3.1:8b;2026-01-01 05:03:22;A;78;2;7001861;293015688
18;2;What do people aim to do at work?;B;A;0;0.345;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9194721;343030081
0;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.283;llama3.1:8b;2026-01-01 05:03:22;D;78;2;6946836;280626789
5;2;What do people aim to do at work?;B;A;0;0.346;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9355332;344924414
1;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.355;llama3.1:8b;2026-01-01 05:03:22;A;78;2;6938190;353069084
11;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.304;llama3.1:8b;2026-01-01 05:03:22;A;78;2;6907732;301822091
6;2;What do people aim to do at work?;B;A;0;0.349;llama3.1:8b;2026-01-01 05:03:22;B;75;2;10164078;347323130
16;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.288;llama3.1:8b;2026-01-01 05:03:22;D;78;2;11371629;286097185
9;2;What do people aim to do at work?;B;A;0;0.348;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9205842;345820880
3;2;What do people aim to do at work?;B;A;0;0.324;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9241011;322244923
10;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.296;llama3.1:8b;2026-01-01 05:03:22;A;78;2;6475052;293591290
13;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.294;llama3.1:8b;2026-01-01 05:03:22;D;78;2;6621239;292429186
19;2;What do people aim to do at work?;B;A;0;0.373;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9295952;370803757
7;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.293;llama3.1:8b;2026-01-01 05:03:22;D;78;2;6517903;291223568
12;2;What do people aim to do at work?;B;A;0;0.348;llama3.1:8b;2026-01-01 05:03:22;B;75;2;9283852;345992001
4;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.295;llama3.1:8b;2026-01-01 05:03:22;A;78;2;6516881;292969641
8;3;Where would you find magazines along side many other printed works?;B;B;1;0.322;llama3.1:8b;2026-01-01 05:03:22;B;71;2;10030217;318970231
15;3;Where would you find magazines along side many other printed works?;B;B;1;0.3;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9238182;298781835
14;6;What island country is ferret popular?;C;C;1;0.287;llama3.1:8b;2026-01-01 05:03:22;C;71;2;11097589;285071219
0;6;What island country is ferret popular?;C;C;1;0.265;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6878948;263660097
2;3;Where would you find magazines along side many other printed works?;B;B;1;0.303;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9391582;299928223
17;6;What island country is ferret popular?;C;C;1;0.307;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6938180;305592914
5;3;Where would you find magazines along side many other printed works?;B;B;1;0.285;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9134441;283493714
11;6;What island country is ferret popular?;C;C;1;0.272;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6871223;270426001
18;3;Where would you find magazines along side many other printed works?;B;B;1;0.334;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9197651;332436620
1;6;What island country is ferret popular?;C;C;1;0.319;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6847618;317159733
6;3;Where would you find magazines along side many other printed works?;B;B;1;0.324;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9760955;322721676
16;6;What island country is ferret popular?;C;C;1;0.33;llama3.1:8b;2026-01-01 05:03:22;C;71;2;13993141;328739267
9;3;Where would you find magazines along side many other printed works?;B;B;1;0.323;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9305912;322041791
10;6;What island country is ferret popular?;C;C;1;0.31;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6672647;307993948
3;3;Where would you find magazines along side many other printed works?;B;B;1;0.323;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9220532;321651089
7;6;What island country is ferret popular?;C;C;1;0.292;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6853029;290178276
12;3;Where would you find magazines along side many other printed works?;B;B;1;0.297;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9301572;295567275
13;6;What island country is ferret popular?;C;C;1;0.332;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6870993;330342447
19;3;Where would you find magazines along side many other printed works?;B;B;1;0.346;llama3.1:8b;2026-01-01 05:03:22;B;71;2;9247891;344766023
8;4;Where are  you likely to find a hamburger?;A;A;1;0.293;llama3.1:8b;2026-01-01 05:03:22;A;74;2;10364059;291564778
4;6;What island country is ferret popular?;C;C;1;0.333;llama3.1:8b;2026-01-01 05:03:22;C;71;2;6591172;331338998
15;4;Where are  you likely to find a hamburger?;A;A;1;0.293;llama3.1:8b;2026-01-01 05:03:22;A;74;2;9182282;292216092
14;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.313;llama3.1:8b;2026-01-01 05:03:22;B;79;2;8752361;311222732
2;4;Where are  you likely to find a hamburger?;A;A;1;0.309;llama3.1:8b;2026-01-01 05:03:22;A;74;2;9165791;307151221
17;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.292;llama3.1:8b;2026-01-01 05:03:22;B;79;2;6901030;289784669
0;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.333;llama3.1:8b;2026-01-01 05:03:22;B;79;2;7010017;331643535
18;4;Where are  you likely to find a hamburger?;A;A;1;0.282;llama3.1:8b;2026-01-01 05:03:22;A;74;2;9087601;280570204
11;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.306;llama3.1:8b;2026-01-01 05:03:22;B;79;2;6922110;304732963
5;4;Where are  you likely to find a hamburger?;A;A;1;0.33;llama3.1:8b;2026-01-01 05:03:22;A;74;2;9330483;328433764
1;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.301;llama3.1:8b;2026-01-01 05:03:22;B;79;2;7003885;298986703
16;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.267;llama3.1:8b;2026-01-01 05:03:22;B;79;2;9804757;264905299
6;4;Where are  you likely to find a hamburger?;A;A;1;0.332;llama3.1:8b;2026-01-01 05:03:23;A;74;2;10309829;330445397
7;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.284;llama3.1:8b;2026-01-01 05:03:23;B;79;2;6627020;281636865
9;4;Where are  you likely to find a hamburger?;A;A;1;0.333;llama3.1:8b;2026-01-01 05:03:23;A;74;2;9250142;331550215
10;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.326;llama3.1:8b;2026-01-01 05:03:23;B;79;2;6572516;324297061
3;4;Where are  you likely to find a hamburger?;A;A;1;0.335;llama3.1:8b;2026-01-01 05:03:23;A;74;2;9204271;333479327
13;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.306;llama3.1:8b;2026-01-01 05:03:23;B;79;2;6607153;303154268
8;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.292;llama3.1:8b;2026-01-01 05:03:23;A;78;2;10616741;290432980
12;4;Where are  you likely to find a hamburger?;A;A;1;0.336;llama3.1:8b;2026-01-01 05:03:23;A;74;2;9227462;333883930
4;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.29;llama3.1:8b;2026-01-01 05:03:23;B;79;2;6663419;287954267
15;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.292;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9280632;290807042
19;4;Where are  you likely to find a hamburger?;A;A;1;0.338;llama3.1:8b;2026-01-01 05:03:23;A;74;2;9255262;336287677
2;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.281;llama3.1:8b;2026-01-01 05:03:23;D;78;2;9280882;279503467
17;8;What do animals do when an enemy is approaching?;D;D;1;0.292;llama3.1:8b;2026-01-01 05:03:23;D;73;2;11327536;289868008
14;8;What do animals do when an enemy is approaching?;D;D;1;0.333;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6896331;330879496
11;8;What do animals do when an enemy is approaching?;D;D;1;0.292;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6936507;290209826
1;8;What do animals do when an enemy is approaching?;D;D;1;0.292;llama3.1:8b;2026-01-01 05:03:23;D;73;2;7020656;290231096
18;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.334;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9174962;333042864
0;8;What do animals do when an enemy is approaching?;D;D;1;0.357;llama3.1:8b;2026-01-01 05:03:23;D;73;2;7045133;355232278
5;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.335;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9174122;333820160
16;8;What do animals do when an enemy is approaching?;D;D;1;0.31;llama3.1:8b;2026-01-01 05:03:23;D;73;2;11517105;307980533
10;8;What do animals do when an enemy is approaching?;D;D;1;0.252;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6567167;249881132
7;8;What do animals do when an enemy is approaching?;D;D;1;0.292;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6582296;290103574
13;8;What do animals do when an enemy is approaching?;D;D;1;0.268;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6540326;266513300
6;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.344;llama3.1:8b;2026-01-01 05:03:23;A;78;2;10502840;343071242
4;8;What do animals do when an enemy is approaching?;D;D;1;0.283;llama3.1:8b;2026-01-01 05:03:23;D;73;2;6679850;281706848
9;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.345;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9277762;343531794
8;6;What island country is ferret popular?;C;C;1;0.314;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9984437;312354516
3;5;James was looking for a good place to buy farmland.  Where might he look?;D;A;0;0.345;llama3.1:8b;2026-01-01 05:03:23;D;78;2;9208012;343746176
15;6;What island country is ferret popular?;C;C;1;0.314;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9391593;312377056
12;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.345;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9219371;343107712
2;6;What island country is ferret popular?;C;C;1;0.307;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9250772;305764582
11;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.277;llama3.1:8b;2026-01-01 05:03:23;A;72;2;8920469;275727948
19;5;James was looking for a good place to buy farmland.  Where might he look?;A;A;1;0.345;llama3.1:8b;2026-01-01 05:03:23;A;78;2;9212242;343018801
18;6;What island country is ferret popular?;C;C;1;0.25;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9227241;248711612
17;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.339;llama3.1:8b;2026-01-01 05:03:23;A;72;2;7031738;337409803
5;6;What island country is ferret popular?;C;C;1;0.263;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9184251;261507497
14;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.34;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6974829;337619941
1;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.316;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6965201;313540198
0;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.321;llama3.1:8b;2026-01-01 05:03:23;A;72;2;7101620;318718440
16;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.298;llama3.1:8b;2026-01-01 05:03:23;A;72;2;10473024;296771362
10;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.299;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6613574;297101118
7;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.301;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6751957;299301060
13;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.301;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6569521;298207867
4;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.281;llama3.1:8b;2026-01-01 05:03:23;A;72;2;6491293;277565784
8;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.278;llama3.1:8b;2026-01-01 05:03:23;B;79;2;9529604;276959460
6;6;What island country is ferret popular?;C;C;1;0.319;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9994997;316948697
18;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.227;llama3.1:8b;2026-01-01 05:03:23;B;79;2;9212222;226048020
9;6;What island country is ferret popular?;C;C;1;0.318;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9271742;316288373
15;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.299;llama3.1:8b;2026-01-01 05:03:23;B;79;2;9229632;297688358
12;6;What island country is ferret popular?;C;C;1;0.292;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9240352;290697522
2;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.3;llama3.1:8b;2026-01-01 05:03:23;B;79;2;9277452;298701555
3;6;What island country is ferret popular?;C;C;1;0.339;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9170191;337752496
5;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.263;llama3.1:8b;2026-01-01 05:03:23;B;79;2;9177651;261693648
11;10;What do people typically do while playing guitar?;E;C;0;0.311;llama3.1:8b;2026-01-01 05:03:23;E;68;2;10199326;309069528
17;10;What do people typically do while playing guitar?;E;C;0;0.31;llama3.1:8b;2026-01-01 05:03:23;E;68;2;7123281;308789777
19;6;What island country is ferret popular?;C;C;1;0.341;llama3.1:8b;2026-01-01 05:03:23;C;71;2;9244052;338890193
1;10;What do people typically do while playing guitar?;E;C;0;0.294;llama3.1:8b;2026-01-01 05:03:23;E;68;2;6999867;292128807
14;10;What do people typically do while playing guitar?;E;C;0;0.333;llama3.1:8b;2026-01-01 05:03:23;E;68;2;7038961;330914513
0;10;What do people typically do while playing guitar?;E;C;0;0.306;llama3.1:8b;2026-01-01 05:03:23;E;68;2;7057376;304591895
16;10;What do people typically do while playing guitar?;E;C;0;0.3;llama3.1:8b;2026-01-01 05:03:23;E;68;2;12298477;298086155
10;10;What do people typically do while playing guitar?;E;C;0;0.298;llama3.1:8b;2026-01-01 05:03:23;E;68;2;6644343;296267706
4;10;What do people typically do while playing guitar?;E;C;0;0.261;llama3.1:8b;2026-01-01 05:03:23;E;68;2;6564351;258962077
7;10;What do people typically do while playing guitar?;E;C;0;0.325;llama3.1:8b;2026-01-01 05:03:23;E;68;2;6596361;322540680
8;8;What do animals do when an enemy is approaching?;D;D;1;0.294;llama3.1:8b;2026-01-01 05:03:23;D;73;2;10231138;293195938
13;10;What do people typically do while playing guitar?;E;C;0;0.328;llama3.1:8b;2026-01-01 05:03:23;E;68;2;6607903;326226290
6;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.302;llama3.1:8b;2026-01-01 05:03:24;B;79;2;10339309;300133475
18;8;What do animals do when an enemy is approaching?;D;D;1;0.3;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9193341;298623285
9;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.302;llama3.1:8b;2026-01-01 05:03:24;B;79;2;9409233;300820199
15;8;What do animals do when an enemy is approaching?;D;D;1;0.3;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9194821;298124541
12;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.304;llama3.1:8b;2026-01-01 05:03:24;B;79;2;9285202;301584715
2;8;What do animals do when an enemy is approaching?;D;D;1;0.299;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9225382;297799570
11;11;What would vinyl be an odd thing to replace?;B;E;0;0.287;llama3.1:8b;2026-01-01 05:03:24;B;69;2;12565904;285038558
3;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.307;llama3.1:8b;2026-01-01 05:03:24;B;79;2;9312743;304499544
5;8;What do animals do when an enemy is approaching?;D;D;1;0.302;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9189331;300259216
17;11;What would vinyl be an odd thing to replace?;B;E;0;0.287;llama3.1:8b;2026-01-01 05:03:24;B;69;2;7143840;285349728
1;11;What would vinyl be an odd thing to replace?;B;E;0;0.289;llama3.1:8b;2026-01-01 05:03:24;B;69;2;7076162;287049281
19;7;In what Spanish speaking North American country can you get a great cup of coffee?;B;B;1;0.302;llama3.1:8b;2026-01-01 05:03:24;B;79;2;9371932;300603228
0;11;What would vinyl be an odd thing to replace?;B;E;0;0.272;llama3.1:8b;2026-01-01 05:03:24;B;69;2;7026878;269956711
14;11;What would vinyl be an odd thing to replace?;B;E;0;0.314;llama3.1:8b;2026-01-01 05:03:24;B;69;2;7123371;311753339
16;11;What would vinyl be an odd thing to replace?;B;E;0;0.308;llama3.1:8b;2026-01-01 05:03:24;B;69;2;10245183;306063166
4;11;What would vinyl be an odd thing to replace?;B;E;0;0.283;llama3.1:8b;2026-01-01 05:03:24;B;69;2;6678818;280976343
10;11;What would vinyl be an odd thing to replace?;B;E;0;0.329;llama3.1:8b;2026-01-01 05:03:24;B;69;2;6534865;327442107
7;11;What would vinyl be an odd thing to replace?;B;E;0;0.299;llama3.1:8b;2026-01-01 05:03:24;B;69;2;6496723;296916717
13;11;What would vinyl be an odd thing to replace?;B;E;0;0.297;llama3.1:8b;2026-01-01 05:03:24;B;69;2;6620517;295536850
8;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.33;llama3.1:8b;2026-01-01 05:03:24;A;72;2;10713081;328807226
6;8;What do animals do when an enemy is approaching?;D;D;1;0.319;llama3.1:8b;2026-01-01 05:03:24;D;73;2;10000487;317203109
11;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.264;llama3.1:8b;2026-01-01 05:03:24;D;79;2;8980604;262087375
9;8;What do animals do when an enemy is approaching?;D;D;1;0.319;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9305172;317803553
18;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.34;llama3.1:8b;2026-01-01 05:03:24;A.;72;3;18543474;338670022
17;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.26;llama3.1:8b;2026-01-01 05:03:24;D;79;2;6971603;258385814
12;8;What do animals do when an enemy is approaching?;D;D;1;0.318;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9208811;316183672
15;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.34;llama3.1:8b;2026-01-01 05:03:24;A;72;2;9348703;338162269
3;8;What do animals do when an enemy is approaching?;D;D;1;0.318;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9254072;316241442
2;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.341;llama3.1:8b;2026-01-01 05:03:24;A;72;2;9242872;339165235
1;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.299;llama3.1:8b;2026-01-01 05:03:24;D;79;2;6961805;297032708
5;9;Reading newspaper one of many ways to practice your what?;A;A;1;0.338;llama3.1:8b;2026-01-01 05:03:24;A;72;2;9216792;336378387
19;8;What do animals do when an enemy is approaching?;D;D;1;0.299;llama3.1:8b;2026-01-01 05:03:24;D;73;2;9222161;297379596
0;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.298;llama3.1:8b;2026-01-01 05:03:24;D;79;2;7004465;296300399
14;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.294;llama3.1:8b;2026-01-01 05:03:24;D;79;2;6984327;291377331
16;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.284;llama3.1:8b;2026-01-01 05:03:24;D;79;2;10630663;282255078
10;12;If you want harmony, what is something you should try to do with the world?;D;D;1;0.267;llama3.1:8b;2026-01-01 05:03:24;D;79;2;6751636;265452879
